customer_id,group,age_group,device,channel,pre_kyc_rate,kyc_completed,churned_30d,revenue_30d_eur
1607,control,25-34,android,google_play,0.6434,1,0,8.23
1608,control,25-34,android,app_store,0.654,1,0,20.52
1609,control,25-34,android,app_store,0.4199,0,0,1.97
1610,control,25-34,ios,app_store,0.5301,1,0,22.12
1611,control,35-44,android,google_play,0.5711,1,0,12.15
1612,control,35-44,ios,app_store,0.8193,1,0,21.19
1613,control,25-34,android,website,0.501,0,1,5.59
1614,control,35-44,web,referral,0.6856,1,0,19.27
1615,control,25-34,android,app_store,0.5963,0,0,3.61
1616,control,18-24,android,google_play,0.5545,0,0,3.99
1617,control,35-44,web,app_store,0.5941,0,0,0.22
1618,control,45+,android,app_store,0.4,1,0,11.55
1619,control,18-24,android,app_store,0.2999,0,0,5.46
1620,control,25-34,ios,website,0.6685,0,0,2.17
1621,control,25-34,android,google_play,0.5267,1,0,20.72
1622,control,35-44,android,google_play,0.4466,0,0,9.08
1623,control,18-24,android,website,0.511,1,0,15.26
1624,control,25-34,android,website,0.5595,1,0,14.4
1625,control,35-44,web,google_play,0.6674,0,1,2.33
1626,control,25-34,ios,app_store,0.6953,1,0,18.23
1627,control,18-24,ios,referral,0.5125,1,0,21.68
1628,control,18-24,android,google_play,0.456,1,0,17.83
1629,control,25-34,ios,website,0.5405,1,1,30.47
1630,control,25-34,ios,website,0.6317,1,0,20.53
1631,control,45+,android,google_play,0.3378,1,0,22.68
1632,control,35-44,web,app_store,0.6063,1,0,17.78
1633,control,35-44,ios,app_store,0.7006,1,0,24.07
1634,control,45+,ios,google_play,0.6173,0,1,2.76
1635,control,25-34,android,google_play,0.6327,1,1,14.13
1636,control,25-34,android,website,0.611,0,0,6.76
1637,control,45+,ios,website,0.2762,1,0,17.66
1638,control,25-34,ios,referral,0.7651,1,0,19.47
1639,control,35-44,android,referral,0.6424,1,0,23.89
1640,control,35-44,android,website,0.6528,1,0,18.83
1641,control,18-24,ios,app_store,0.462,1,0,17.1
1642,control,25-34,android,google_play,0.4357,1,0,14.79
1643,control,25-34,android,website,0.6689,0,1,7.32
1644,control,18-24,ios,google_play,0.4919,0,1,2.27
1645,control,25-34,android,app_store,0.5411,1,0,17.69
1646,control,25-34,android,google_play,0.6182,0,0,4.53
1647,control,35-44,android,google_play,0.6578,1,0,19.7
1648,control,45+,web,google_play,0.6023,0,0,7.15
1649,control,35-44,android,website,0.5639,0,1,3.25
1650,control,25-34,ios,google_play,0.5317,1,0,26.26
1651,control,25-34,web,google_play,0.6425,0,0,2.6
1652,control,25-34,ios,google_play,0.6738,0,1,4.83
1653,control,18-24,ios,google_play,0.4208,1,0,16.9
1654,control,45+,ios,app_store,0.6495,1,0,30.56
1655,control,25-34,android,google_play,0.377,0,0,2.24
1656,control,25-34,ios,google_play,0.6988,1,0,16.44
1657,control,35-44,web,website,0.5053,1,0,18.69
1658,control,25-34,ios,app_store,0.6624,0,1,2.54
1659,control,18-24,android,referral,0.5868,1,0,19.89
1660,control,18-24,android,website,0.473,0,0,7.92
1661,control,35-44,web,google_play,0.6421,0,0,4.03
1662,control,35-44,android,google_play,0.5891,1,1,19.11
1663,control,25-34,ios,google_play,0.6731,1,0,16.63
1664,control,45+,android,website,0.6308,1,0,14.97
1665,control,45+,ios,website,0.3887,0,1,3.85
1666,control,35-44,ios,website,0.3309,0,0,3.53
1667,control,25-34,ios,referral,0.6027,0,0,7.72
1668,control,18-24,android,google_play,0.4873,1,1,12.25
1669,control,45+,ios,website,0.4658,1,0,26.73
1670,control,25-34,android,google_play,0.5019,0,0,2.97
1671,control,35-44,android,website,0.6158,0,0,4.03
1672,control,35-44,ios,google_play,0.5255,1,0,11.61
1673,control,18-24,android,website,0.5121,0,1,5.52
1674,control,35-44,ios,app_store,0.6771,1,0,12.24
1675,control,45+,android,app_store,0.5213,1,0,20.24
1676,control,35-44,android,app_store,0.625,0,0,4.49
1677,control,25-34,web,referral,0.6819,1,0,16.05
1678,control,45+,android,google_play,0.5103,0,0,0.0
1679,control,25-34,ios,google_play,0.5883,1,0,30.96
1680,control,35-44,ios,google_play,0.6749,1,0,11.67
1681,control,35-44,web,google_play,0.654,0,1,4.48
1682,control,35-44,ios,referral,0.7272,1,0,13.62
1683,control,25-34,ios,referral,0.499,1,0,24.29
1684,control,18-24,android,website,0.4613,0,0,2.13
1685,control,25-34,android,website,0.4408,0,0,0.79
1686,control,25-34,web,app_store,0.6209,0,0,5.64
1687,control,25-34,web,app_store,0.6341,1,0,10.37
1688,control,35-44,ios,google_play,0.614,1,0,15.52
1689,control,25-34,ios,website,0.5077,0,0,5.98
1690,control,35-44,ios,app_store,0.6738,1,0,27.04
1691,control,45+,android,website,0.4453,1,0,12.23
1692,control,25-34,web,app_store,0.6901,0,0,1.3
1693,control,35-44,ios,app_store,0.7678,1,0,20.11
1694,control,35-44,ios,google_play,0.7161,0,1,0.0
1695,control,25-34,android,website,0.5446,1,0,26.15
1696,control,18-24,android,website,0.622,0,0,0.0
1697,control,35-44,android,google_play,0.6153,1,0,15.38
1698,control,45+,ios,website,0.4577,1,0,19.57
1699,control,35-44,ios,website,0.532,0,0,3.68
1700,control,45+,android,google_play,0.4497,1,0,12.22
1701,control,45+,ios,website,0.4955,0,1,9.7
1702,control,25-34,web,app_store,0.613,1,0,2.55
1703,control,35-44,android,google_play,0.4828,0,1,0.0
1704,control,25-34,ios,app_store,0.5701,1,0,14.18
1705,control,45+,ios,google_play,0.563,1,0,12.3
1706,control,18-24,android,google_play,0.5775,1,0,25.32
1707,control,25-34,ios,app_store,0.6039,1,0,8.05
1708,control,45+,ios,google_play,0.5656,0,1,9.11
1709,control,25-34,android,website,0.4269,0,0,2.5
1710,control,35-44,android,website,0.4731,1,0,9.83
1711,control,25-34,web,app_store,0.5711,1,0,5.39
1712,control,45+,android,app_store,0.5368,0,0,2.73
1713,control,45+,ios,google_play,0.5645,1,0,13.79
1714,control,25-34,ios,website,0.4981,1,1,19.42
1715,control,35-44,ios,referral,0.6371,1,0,15.3
1716,control,25-34,ios,google_play,0.7369,1,0,23.73
1717,control,35-44,ios,website,0.6295,1,0,17.15
1718,control,35-44,ios,google_play,0.623,1,0,15.46
1719,control,35-44,android,referral,0.5339,1,0,23.84
1720,control,18-24,android,app_store,0.4589,1,0,19.37
1721,control,25-34,android,google_play,0.5765,0,0,6.29
1722,control,35-44,android,google_play,0.6181,1,0,24.89
1723,control,35-44,android,google_play,0.6412,1,0,16.24
1724,control,25-34,android,app_store,0.597,0,1,3.64
1725,control,18-24,android,app_store,0.4864,1,0,23.06
1726,control,25-34,android,google_play,0.5351,0,0,0.0
1727,control,45+,android,website,0.6198,0,0,3.13
1728,control,18-24,ios,website,0.4715,0,0,2.69
1729,control,25-34,ios,app_store,0.5027,0,1,4.85
1730,control,45+,ios,referral,0.4349,1,0,13.19
1731,control,18-24,ios,google_play,0.5377,1,0,24.57
1732,control,35-44,web,referral,0.7012,0,0,0.84
1733,control,25-34,ios,app_store,0.5599,1,0,15.25
1734,control,45+,android,website,0.5742,0,0,1.11
1735,control,35-44,web,referral,0.6254,0,0,7.93
1736,control,45+,android,website,0.5448,1,0,5.49
1737,control,25-34,ios,website,0.5054,0,0,9.93
1738,control,25-34,ios,google_play,0.5566,0,1,8.8
1739,control,35-44,android,website,0.5533,0,0,1.47
1740,control,25-34,ios,google_play,0.6546,0,1,7.2
1741,control,25-34,android,google_play,0.5617,0,0,3.97
1742,control,18-24,android,referral,0.5694,0,0,9.45
1743,control,45+,android,app_store,0.5431,1,0,23.7
1744,control,35-44,android,google_play,0.4824,1,0,31.16
1745,control,35-44,android,referral,0.5887,1,0,8.63
1746,control,35-44,ios,app_store,0.5845,1,0,19.15
1747,control,25-34,ios,app_store,0.5684,0,0,0.0
1748,control,25-34,ios,google_play,0.6486,0,1,1.63
1749,control,25-34,ios,website,0.5256,1,0,31.5
1750,control,35-44,android,referral,0.4556,1,0,20.81
1751,control,25-34,android,app_store,0.5471,1,0,23.91
1752,control,45+,ios,website,0.4108,0,0,5.35
1753,control,35-44,web,google_play,0.6457,0,0,5.12
1754,control,25-34,android,website,0.5905,0,0,1.62
1755,control,35-44,android,website,0.372,1,0,13.75
1756,control,18-24,ios,referral,0.5241,1,0,14.71
1757,control,45+,web,google_play,0.5443,0,0,0.0
1758,control,45+,android,app_store,0.3833,0,1,3.2
1759,control,45+,android,google_play,0.5686,0,1,4.36
1760,control,25-34,android,google_play,0.6599,0,1,1.27
1761,control,18-24,ios,google_play,0.553,0,1,3.03
1762,control,25-34,web,app_store,0.5141,1,0,21.15
1763,control,18-24,ios,app_store,0.3712,1,1,23.31
1764,control,18-24,android,referral,0.6111,0,1,0.0
1765,control,18-24,ios,app_store,0.7162,0,0,0.64
1766,control,45+,ios,google_play,0.6897,1,0,22.52
1767,control,18-24,ios,website,0.5004,0,0,5.62
1768,control,18-24,ios,app_store,0.4686,1,0,26.07
1769,control,35-44,android,app_store,0.653,1,0,25.82
1770,control,35-44,android,google_play,0.5859,0,0,12.19
1771,control,35-44,ios,google_play,0.6743,0,0,2.45
1772,control,35-44,ios,google_play,0.6602,0,0,9.18
1773,control,45+,web,website,0.4734,0,1,0.19
1774,control,35-44,ios,app_store,0.7083,1,0,32.36
1775,control,25-34,android,app_store,0.6513,0,0,5.14
1776,control,35-44,android,app_store,0.5442,0,0,5.45
1777,control,25-34,ios,google_play,0.5422,1,0,23.94
1778,control,25-34,android,google_play,0.3761,1,0,9.87
1779,control,25-34,ios,referral,0.6083,1,0,11.55
1780,control,18-24,android,app_store,0.4285,0,0,3.92
1781,control,35-44,android,google_play,0.6295,0,1,4.74
1782,control,25-34,ios,google_play,0.5891,1,0,30.5
1783,control,18-24,android,website,0.4578,0,0,0.08
1784,control,25-34,ios,website,0.631,1,0,27.24
1785,control,35-44,ios,app_store,0.6578,1,0,16.41
1786,control,25-34,ios,website,0.5567,1,0,16.32
1787,control,35-44,ios,google_play,0.7709,1,0,17.02
1788,control,45+,ios,website,0.5551,1,0,16.17
1789,control,18-24,ios,app_store,0.5227,1,0,20.92
1790,control,35-44,android,website,0.5163,0,0,2.08
1791,control,25-34,android,website,0.5891,0,0,0.0
1792,control,25-34,ios,website,0.5822,1,0,16.39
1793,control,35-44,ios,app_store,0.5363,1,0,20.74
1794,control,45+,ios,website,0.5676,1,0,9.59
1795,control,25-34,ios,website,0.6666,0,1,5.59
1796,control,35-44,ios,google_play,0.7305,1,0,25.08
1797,control,25-34,android,google_play,0.6994,1,0,26.88
1798,control,35-44,ios,app_store,0.7915,1,0,20.03
1799,control,35-44,android,app_store,0.7244,1,0,7.17
1800,control,35-44,android,website,0.5733,1,0,21.89
1801,control,35-44,ios,google_play,0.6193,1,0,23.8
1802,control,18-24,ios,website,0.3696,1,0,13.82
1803,control,35-44,android,website,0.5469,0,0,3.24
1804,control,35-44,web,website,0.5975,1,0,20.9
1805,control,35-44,ios,website,0.5895,0,0,9.93
1806,control,18-24,ios,website,0.3649,0,1,2.58
1807,control,25-34,web,google_play,0.5631,1,0,23.35
1808,control,25-34,android,app_store,0.6176,0,1,4.64
1809,control,18-24,ios,website,0.4339,1,0,19.2
1810,control,25-34,android,referral,0.6093,0,1,8.29
1811,control,25-34,android,google_play,0.6105,0,0,0.51
1812,control,35-44,android,referral,0.7054,0,0,4.33
1813,control,25-34,android,referral,0.733,1,0,18.16
1814,control,35-44,ios,google_play,0.6058,0,0,0.0
1815,control,25-34,android,website,0.5407,0,0,7.94
1816,control,35-44,ios,website,0.6032,0,1,6.48
1817,control,25-34,android,app_store,0.6179,1,0,18.2
1818,control,25-34,android,app_store,0.609,0,0,2.56
1819,control,35-44,web,google_play,0.72,0,0,3.5
1820,control,45+,ios,website,0.3095,0,1,6.05
1821,control,25-34,web,google_play,0.6194,0,1,3.69
1822,control,25-34,ios,website,0.605,0,1,1.1
1823,control,35-44,android,website,0.5272,0,0,1.64
1824,control,35-44,ios,website,0.4049,1,0,17.93
1825,control,18-24,ios,app_store,0.5511,1,0,12.4
1826,control,25-34,android,google_play,0.5192,0,0,4.7
1827,control,25-34,web,app_store,0.7102,1,0,13.24
1828,control,45+,ios,app_store,0.566,0,0,0.06
1829,control,25-34,ios,app_store,0.5424,0,0,15.0
1830,control,25-34,ios,app_store,0.4418,1,0,29.64
1831,control,45+,ios,app_store,0.5832,0,0,4.02
1832,control,25-34,android,google_play,0.6317,1,0,23.11
1833,control,18-24,web,google_play,0.5187,0,1,7.18
1834,control,25-34,android,app_store,0.6143,0,1,3.23
1835,control,18-24,android,referral,0.5181,1,0,19.7
1836,control,18-24,android,google_play,0.6114,1,0,16.43
1837,control,25-34,ios,referral,0.7154,1,0,25.53
1838,control,35-44,web,website,0.4249,1,0,25.62
1839,control,35-44,web,app_store,0.4844,0,0,9.12
1840,control,18-24,ios,referral,0.7485,1,0,19.6
1841,control,35-44,web,referral,0.7006,1,0,31.01
1842,control,18-24,ios,website,0.415,1,0,17.54
1843,control,45+,android,google_play,0.3804,0,1,10.87
1844,control,18-24,ios,google_play,0.5826,0,0,1.83
1845,control,35-44,android,google_play,0.5046,1,0,10.22
1846,control,25-34,android,website,0.5007,1,0,30.17
1847,control,35-44,android,google_play,0.5922,1,0,21.96
1848,control,25-34,android,app_store,0.5588,1,0,21.11
1849,control,35-44,web,app_store,0.6861,1,0,15.84
1850,control,25-34,web,app_store,0.7228,0,0,0.46
1851,control,45+,android,app_store,0.4577,1,0,13.5
1852,control,25-34,ios,google_play,0.5255,1,0,18.83
1853,control,35-44,android,referral,0.6471,0,0,2.96
1854,control,35-44,android,app_store,0.7165,0,1,0.0
1855,control,45+,android,google_play,0.4737,1,1,28.16
1856,control,25-34,android,app_store,0.634,1,0,15.48
1857,control,25-34,android,google_play,0.509,0,0,7.96
1858,control,25-34,android,website,0.5277,1,0,13.77
1859,control,25-34,android,google_play,0.483,0,1,4.06
1860,control,35-44,android,referral,0.6169,0,0,7.0
1861,control,45+,web,referral,0.5267,0,0,6.5
1862,control,45+,android,website,0.5046,0,1,2.54
1863,control,25-34,android,website,0.6682,1,1,21.06
1864,control,35-44,ios,google_play,0.6049,0,1,5.93
1865,control,45+,android,google_play,0.346,1,0,17.11
1866,control,45+,ios,google_play,0.5298,1,0,11.32
1867,control,25-34,android,website,0.5499,0,0,1.25
1868,control,25-34,ios,app_store,0.6222,1,0,15.72
1869,control,35-44,ios,app_store,0.6134,0,1,3.59
1870,control,25-34,ios,app_store,0.725,0,0,9.23
1871,control,25-34,ios,website,0.5769,0,1,6.77
1872,control,45+,android,website,0.4476,0,0,0.56
1873,control,45+,android,app_store,0.4338,1,1,29.02
1874,control,45+,android,google_play,0.3663,0,0,3.22
1875,control,35-44,ios,google_play,0.6623,1,0,22.03
1876,control,25-34,android,website,0.5456,0,1,0.12
1877,control,25-34,android,app_store,0.4813,1,0,15.29
1878,control,25-34,ios,app_store,0.6025,1,0,24.23
1879,control,35-44,android,website,0.5345,0,0,0.34
1880,control,25-34,android,google_play,0.526,1,0,18.33
1881,control,35-44,ios,website,0.5225,1,0,20.83
1882,control,25-34,android,google_play,0.6084,0,0,0.0
1883,control,35-44,ios,referral,0.6379,1,0,7.33
1884,control,25-34,web,google_play,0.5387,1,0,23.44
1885,control,25-34,web,google_play,0.5171,1,1,35.18
1886,control,18-24,android,referral,0.5356,0,0,5.15
1887,control,18-24,android,app_store,0.59,0,0,5.84
1888,control,45+,ios,website,0.5125,0,0,0.32
1889,control,25-34,ios,app_store,0.587,0,0,8.79
1890,control,25-34,ios,google_play,0.6407,1,0,15.74
1891,control,35-44,android,app_store,0.6952,1,0,24.98
1892,control,35-44,android,google_play,0.6352,1,0,21.64
1893,control,18-24,android,website,0.4968,0,0,5.77
1894,control,25-34,android,app_store,0.6171,1,0,21.56
1895,control,18-24,android,app_store,0.5034,0,0,5.52
1896,control,35-44,web,google_play,0.6207,0,0,4.52
1897,control,25-34,android,app_store,0.5269,0,1,6.99
1898,control,18-24,ios,google_play,0.442,0,0,0.89
1899,control,18-24,web,referral,0.5834,1,0,16.57
1900,control,35-44,android,app_store,0.6137,1,0,26.81
1901,control,18-24,ios,google_play,0.543,1,0,19.04
1902,control,35-44,ios,google_play,0.7189,1,0,16.04
1903,control,18-24,android,app_store,0.4583,0,1,7.23
1904,control,35-44,ios,app_store,0.4843,1,0,23.02
1905,control,25-34,ios,website,0.5102,1,0,10.2
1906,control,25-34,ios,website,0.4427,1,0,22.38
1907,control,18-24,ios,website,0.543,0,0,3.99
1908,control,35-44,web,google_play,0.5458,1,0,22.27
1909,control,45+,android,website,0.5348,1,0,18.06
1910,control,18-24,ios,referral,0.6631,1,0,20.79
1911,control,18-24,ios,referral,0.512,1,0,7.01
1912,control,45+,ios,referral,0.5014,1,0,12.63
1913,control,25-34,ios,app_store,0.6488,0,0,6.16
1914,control,18-24,ios,referral,0.6644,0,1,12.94
1915,control,25-34,web,website,0.375,1,0,20.2
1916,control,35-44,android,website,0.5685,1,0,13.84
1917,control,35-44,ios,website,0.4102,1,0,18.81
1918,control,35-44,android,referral,0.5721,1,0,12.64
1919,control,45+,ios,google_play,0.6335,1,0,25.5
1920,control,25-34,ios,website,0.8068,1,0,18.29
1921,control,25-34,ios,website,0.5469,0,1,7.29
1922,control,25-34,android,website,0.4262,0,1,2.95
1923,control,25-34,ios,website,0.5249,0,0,7.61
1924,control,25-34,android,app_store,0.5713,0,0,0.0
1925,control,18-24,android,google_play,0.4724,0,0,3.59
1926,control,25-34,android,google_play,0.502,0,0,5.44
1927,control,35-44,web,website,0.5219,1,0,16.39
1928,control,18-24,android,website,0.5076,0,1,4.79
1929,control,25-34,web,website,0.5224,1,0,20.06
1930,control,35-44,android,website,0.4755,0,0,7.28
1931,control,35-44,ios,google_play,0.5824,1,0,21.73
1932,control,35-44,ios,app_store,0.5929,1,0,20.36
1933,control,35-44,ios,website,0.506,1,0,23.28
1934,control,35-44,ios,referral,0.5994,1,0,9.88
1935,control,18-24,ios,website,0.5675,0,0,0.79
1936,control,25-34,web,referral,0.5876,0,0,0.0
1937,control,35-44,ios,referral,0.5157,1,0,21.29
1938,control,25-34,android,google_play,0.658,0,1,4.99
1939,control,18-24,android,website,0.5093,0,1,8.49
1940,control,25-34,ios,google_play,0.5053,0,1,4.77
1941,control,25-34,ios,google_play,0.5868,1,0,14.21
1942,control,25-34,ios,app_store,0.5426,1,0,18.8
1943,control,18-24,ios,app_store,0.6102,0,0,0.0
1944,control,35-44,android,app_store,0.5563,0,0,2.03
1945,control,45+,ios,website,0.4902,1,0,3.92
1946,control,25-34,ios,app_store,0.5909,0,0,4.68
1947,control,45+,ios,google_play,0.4276,1,0,16.32
1948,control,18-24,ios,google_play,0.6784,1,0,17.21
1949,control,45+,web,google_play,0.569,1,0,12.41
1950,control,45+,ios,referral,0.5062,0,1,1.09
1951,control,18-24,web,google_play,0.5513,0,0,5.99
1952,control,35-44,android,app_store,0.6639,0,0,0.0
1953,control,45+,ios,referral,0.5705,0,1,5.32
1954,control,45+,ios,website,0.6205,1,0,13.13
1955,control,45+,ios,website,0.7294,0,1,0.0
1956,control,35-44,android,website,0.5359,1,0,25.36
1957,control,18-24,ios,app_store,0.5094,1,0,25.98
1958,control,35-44,android,website,0.4668,0,0,1.56
1959,control,35-44,web,app_store,0.4189,1,0,14.7
1960,control,35-44,android,google_play,0.6959,0,0,2.6
1961,control,25-34,android,app_store,0.5377,0,1,0.58
1962,control,35-44,ios,website,0.656,1,0,14.2
1963,control,18-24,android,app_store,0.6021,0,0,5.12
1964,control,35-44,android,app_store,0.4995,0,1,10.97
1965,control,18-24,ios,app_store,0.4815,0,1,2.22
1966,control,35-44,ios,website,0.7256,1,0,24.14
1967,control,35-44,android,app_store,0.5804,1,0,20.12
1968,control,25-34,ios,google_play,0.5632,1,0,7.97
1969,control,25-34,ios,google_play,0.5324,1,0,17.85
1970,control,25-34,ios,website,0.5547,0,0,2.96
1971,control,45+,android,app_store,0.6166,1,0,26.79
1972,control,35-44,android,referral,0.6708,0,0,8.92
1973,control,25-34,web,google_play,0.6005,1,0,20.26
1974,control,18-24,ios,app_store,0.6831,0,0,7.87
1975,control,25-34,android,app_store,0.6777,1,0,17.12
1976,control,25-34,ios,app_store,0.6327,1,0,24.72
1977,control,45+,android,google_play,0.7281,0,0,3.86
1978,control,35-44,ios,app_store,0.6062,0,0,7.45
1979,control,25-34,ios,referral,0.7238,0,0,7.82
1980,control,45+,web,google_play,0.4846,0,0,6.08
1981,control,25-34,web,app_store,0.6482,1,0,13.55
1982,control,45+,android,google_play,0.4861,1,0,15.48
1983,control,25-34,ios,app_store,0.6429,1,0,22.51
1984,control,35-44,android,app_store,0.7772,1,0,23.36
1985,control,45+,ios,google_play,0.6221,1,1,18.95
1986,control,25-34,ios,app_store,0.6441,1,0,16.13
1987,control,35-44,android,app_store,0.524,1,0,19.15
1988,control,45+,android,referral,0.5411,0,1,2.5
1989,control,18-24,android,website,0.3954,1,0,16.36
