user_id,jtbd_segment,dormancy_bucket,group,balance_eur,prior_logins,reactivated_60d,retained_m3,arpu_eur
4454,digital_newcomers,60-90d,control,347.92,9.1,0,0,3.4
4455,digital_newcomers,60-90d,control,132.98,8.8,0,0,3.4
4456,digital_newcomers,60-90d,control,533.59,5.8,0,0,3.4
4457,digital_newcomers,60-90d,control,517.27,8.4,0,0,3.4
4458,digital_newcomers,60-90d,control,286.82,5.7,0,0,3.4
4459,digital_newcomers,60-90d,control,67.42,5.0,0,0,3.4
4460,digital_newcomers,60-90d,control,469.33,2.7,1,0,3.4
4461,digital_newcomers,60-90d,control,641.49,4.5,0,0,3.4
4462,digital_newcomers,60-90d,control,286.16,8.3,0,0,3.4
4463,digital_newcomers,60-90d,control,238.23,1.8,0,0,3.4
4464,digital_newcomers,60-90d,control,240.82,6.7,0,0,3.4
4465,digital_newcomers,60-90d,control,609.55,6.0,0,0,3.4
4466,digital_newcomers,60-90d,control,169.6,10.8,0,0,3.4
4467,digital_newcomers,60-90d,control,566.1,3.4,0,0,3.4
4468,digital_newcomers,60-90d,control,141.86,6.5,1,1,3.4
4469,digital_newcomers,60-90d,control,182.86,4.0,0,0,3.4
4470,digital_newcomers,60-90d,control,596.2,2.2,0,0,3.4
4471,digital_newcomers,60-90d,control,738.1,5.5,0,0,3.4
4472,digital_newcomers,60-90d,control,512.54,3.5,0,0,3.4
4473,digital_newcomers,60-90d,control,106.5,1.3,0,0,3.4
4474,digital_newcomers,60-90d,control,181.09,2.8,1,1,3.4
4475,digital_newcomers,60-90d,control,1078.58,6.2,0,0,3.4
4476,digital_newcomers,60-90d,control,336.69,5.0,0,0,3.4
4477,digital_newcomers,60-90d,control,898.92,3.4,0,0,3.4
4478,digital_newcomers,60-90d,control,375.95,3.6,1,0,3.4
4479,digital_newcomers,60-90d,control,835.91,4.7,0,0,3.4
4480,digital_newcomers,60-90d,control,265.12,5.6,0,0,3.4
4481,digital_newcomers,60-90d,control,442.16,1.8,0,0,3.4
4482,digital_newcomers,60-90d,control,212.03,6.1,0,0,3.4
4483,digital_newcomers,60-90d,control,638.41,8.4,0,0,3.4
4484,digital_newcomers,60-90d,control,233.48,4.9,0,0,3.4
4485,digital_newcomers,60-90d,control,224.19,10.6,0,0,3.4
4486,digital_newcomers,60-90d,control,240.03,5.9,0,0,3.4
4487,digital_newcomers,60-90d,control,113.28,2.4,0,0,3.4
4488,digital_newcomers,60-90d,control,709.63,3.5,0,0,3.4
4489,digital_newcomers,60-90d,control,1317.78,4.2,0,0,3.4
4490,digital_newcomers,60-90d,control,573.09,8.5,0,0,3.4
4491,digital_newcomers,60-90d,control,138.29,6.8,0,0,3.4
4492,digital_newcomers,60-90d,control,133.06,4.8,1,1,3.4
4493,digital_newcomers,60-90d,control,421.66,3.9,0,0,3.4
4494,digital_newcomers,60-90d,control,290.73,9.2,0,0,3.4
4495,digital_newcomers,60-90d,control,240.36,3.4,0,0,3.4
4496,digital_newcomers,60-90d,control,276.83,8.7,0,0,3.4
4497,digital_newcomers,60-90d,control,261.97,2.2,0,0,3.4
4498,digital_newcomers,60-90d,control,666.16,6.2,0,0,3.4
4499,digital_newcomers,60-90d,control,90.09,3.7,0,0,3.4
4500,digital_newcomers,60-90d,control,984.48,4.4,0,0,3.4
4501,digital_newcomers,60-90d,control,284.87,5.7,0,0,3.4
4502,digital_newcomers,60-90d,control,170.28,9.1,0,0,3.4
4503,digital_newcomers,60-90d,control,117.16,7.0,0,0,3.4
4504,digital_newcomers,60-90d,control,733.34,6.7,1,1,3.4
4505,digital_newcomers,60-90d,control,664.75,9.0,0,0,3.4
4506,digital_newcomers,60-90d,control,376.97,4.9,0,0,3.4
4507,digital_newcomers,60-90d,control,289.95,5.9,0,0,3.4
4508,digital_newcomers,60-90d,control,301.4,7.7,0,0,3.4
4509,digital_newcomers,60-90d,control,811.22,7.9,0,0,3.4
4510,digital_newcomers,60-90d,control,363.2,8.9,0,0,3.4
4511,digital_newcomers,60-90d,control,223.58,8.5,0,0,3.4
4512,digital_newcomers,60-90d,control,1134.04,8.7,0,0,3.4
4513,digital_newcomers,60-90d,control,1579.03,1.0,0,0,3.4
4514,digital_newcomers,60-90d,control,140.19,10.7,1,0,3.4
4515,digital_newcomers,60-90d,control,197.71,4.2,0,0,3.4
4516,digital_newcomers,60-90d,control,188.12,4.1,0,0,3.4
4517,digital_newcomers,60-90d,control,334.61,3.5,0,0,3.4
4518,digital_newcomers,60-90d,control,313.8,7.3,0,0,3.4
4519,digital_newcomers,60-90d,control,380.29,9.9,0,0,3.4
4520,digital_newcomers,60-90d,control,2087.79,13.8,0,0,3.4
4521,digital_newcomers,60-90d,control,42.19,6.0,0,0,3.4
4522,digital_newcomers,60-90d,control,230.28,7.8,0,0,3.4
4523,digital_newcomers,60-90d,control,140.45,4.6,0,0,3.4
4524,digital_newcomers,60-90d,control,480.49,4.8,0,0,3.4
4525,digital_newcomers,60-90d,control,386.13,5.5,0,0,3.4
4526,digital_newcomers,60-90d,control,117.26,3.2,0,0,3.4
4527,digital_newcomers,60-90d,control,338.13,3.8,0,0,3.4
4528,digital_newcomers,60-90d,control,1141.33,4.4,0,0,3.4
4529,digital_newcomers,60-90d,control,36.39,8.7,0,0,3.4
4530,digital_newcomers,60-90d,control,534.25,3.6,0,0,3.4
4531,digital_newcomers,60-90d,control,127.98,5.5,0,0,3.4
4532,digital_newcomers,60-90d,control,224.45,11.3,0,0,3.4
4533,digital_newcomers,60-90d,control,807.07,1.9,0,0,3.4
4534,digital_newcomers,60-90d,control,159.35,9.8,0,0,3.4
4535,digital_newcomers,60-90d,control,46.04,2.7,0,0,3.4
4536,digital_newcomers,60-90d,control,516.59,8.0,0,0,3.4
4537,digital_newcomers,60-90d,control,157.78,7.8,0,0,3.4
4538,digital_newcomers,60-90d,control,129.34,3.2,0,0,3.4
4539,digital_newcomers,60-90d,control,329.64,5.3,0,0,3.4
4540,digital_newcomers,60-90d,control,265.52,7.2,0,0,3.4
4541,digital_newcomers,60-90d,control,400.05,8.6,0,0,3.4
4542,digital_newcomers,60-90d,control,395.83,5.7,0,0,3.4
4543,digital_newcomers,60-90d,control,257.8,3.1,1,1,3.4
4544,digital_newcomers,60-90d,control,306.81,5.0,0,0,3.4
4545,digital_newcomers,60-90d,control,280.79,4.2,0,0,3.4
4546,digital_newcomers,60-90d,control,256.07,4.5,0,0,3.4
4547,digital_newcomers,60-90d,control,288.25,7.6,0,0,3.4
4548,digital_newcomers,60-90d,control,750.05,7.4,0,0,3.4
4549,digital_newcomers,60-90d,control,77.96,6.5,0,0,3.4
4550,digital_newcomers,60-90d,control,324.88,1.0,0,0,3.4
4551,digital_newcomers,60-90d,control,515.53,5.2,0,0,3.4
4552,digital_newcomers,60-90d,control,404.39,4.3,0,0,3.4
4553,digital_newcomers,60-90d,control,88.77,5.9,1,1,3.4
4554,digital_newcomers,60-90d,control,312.01,9.3,0,0,3.4
4555,digital_newcomers,60-90d,control,436.56,1.8,0,0,3.4
4556,digital_newcomers,60-90d,control,279.48,5.9,0,0,3.4
4557,digital_newcomers,60-90d,control,1123.56,6.3,0,0,3.4
4558,digital_newcomers,60-90d,control,539.32,6.1,0,0,3.4
4559,digital_newcomers,60-90d,control,115.32,4.5,0,0,3.4
4560,digital_newcomers,60-90d,control,854.17,8.0,0,0,3.4
4561,digital_newcomers,60-90d,control,122.6,9.5,0,0,3.4
4562,digital_newcomers,60-90d,control,756.22,5.8,0,0,3.4
4563,digital_newcomers,60-90d,control,311.12,4.4,0,0,3.4
4564,digital_newcomers,60-90d,control,94.87,7.2,0,0,3.4
4565,digital_newcomers,60-90d,control,540.3,7.7,0,0,3.4
4566,digital_newcomers,60-90d,control,846.89,8.2,0,0,3.4
4567,digital_newcomers,60-90d,control,781.35,5.7,0,0,3.4
4568,digital_newcomers,60-90d,control,454.71,3.1,0,0,3.4
4569,digital_newcomers,60-90d,control,86.54,5.7,0,0,3.4
4570,digital_newcomers,60-90d,control,77.59,6.4,0,0,3.4
4571,digital_newcomers,60-90d,control,630.05,11.0,0,0,3.4
4572,digital_newcomers,60-90d,control,140.15,7.6,0,0,3.4
4573,digital_newcomers,60-90d,control,201.93,3.8,0,0,3.4
4574,digital_newcomers,60-90d,control,212.25,8.0,0,0,3.4
4575,digital_newcomers,60-90d,control,1054.12,7.7,0,0,3.4
4576,digital_newcomers,60-90d,control,191.52,3.4,0,0,3.4
4577,digital_newcomers,60-90d,control,139.79,1.0,0,0,3.4
4578,digital_newcomers,60-90d,control,881.63,6.9,0,0,3.4
4579,digital_newcomers,60-90d,control,336.56,1.1,0,0,3.4
4580,digital_newcomers,60-90d,control,679.93,5.7,0,0,3.4
4581,digital_newcomers,60-90d,control,175.71,9.2,0,0,3.4
4582,digital_newcomers,60-90d,control,78.68,11.9,0,0,3.4
4583,digital_newcomers,60-90d,control,201.47,3.4,0,0,3.4
4584,digital_newcomers,60-90d,control,170.42,7.6,0,0,3.4
4585,digital_newcomers,60-90d,control,179.66,3.5,0,0,3.4
4586,digital_newcomers,60-90d,control,367.37,6.6,0,0,3.4
4587,digital_newcomers,60-90d,control,223.62,6.2,0,0,3.4
4588,digital_newcomers,60-90d,control,576.05,11.6,1,0,3.4
4589,digital_newcomers,60-90d,control,300.27,4.4,0,0,3.4
4590,digital_newcomers,60-90d,control,348.26,4.9,0,0,3.4
4591,digital_newcomers,60-90d,control,248.44,3.6,0,0,3.4
4592,digital_newcomers,60-90d,control,295.77,8.4,0,0,3.4
4593,digital_newcomers,60-90d,control,224.22,4.8,0,0,3.4
4594,digital_newcomers,60-90d,control,327.22,7.2,0,0,3.4
4595,digital_newcomers,60-90d,control,227.55,8.5,0,0,3.4
4596,digital_newcomers,60-90d,control,1778.49,7.9,0,0,3.4
4597,digital_newcomers,60-90d,control,283.78,7.9,0,0,3.4
4598,digital_newcomers,60-90d,control,73.99,3.4,0,0,3.4
4599,digital_newcomers,60-90d,control,60.12,2.4,1,0,3.4
4600,digital_newcomers,60-90d,control,140.24,4.8,0,0,3.4
4601,digital_newcomers,60-90d,control,360.53,4.0,0,0,3.4
4602,digital_newcomers,60-90d,control,322.93,5.4,0,0,3.4
4603,digital_newcomers,60-90d,control,49.82,6.9,0,0,3.4
4604,digital_newcomers,60-90d,control,161.76,3.4,0,0,3.4
4605,digital_newcomers,60-90d,control,359.38,6.2,0,0,3.4
4606,digital_newcomers,60-90d,control,430.01,5.7,0,0,3.4
4607,digital_newcomers,60-90d,control,254.41,6.1,0,0,3.4
4608,digital_newcomers,60-90d,control,119.29,6.1,0,0,3.4
4609,digital_newcomers,60-90d,control,313.31,5.1,0,0,3.4
4610,digital_newcomers,60-90d,control,39.79,11.2,0,0,3.4
4611,digital_newcomers,60-90d,control,153.35,6.9,0,0,3.4
4612,digital_newcomers,60-90d,control,187.74,3.6,0,0,3.4
4613,digital_newcomers,60-90d,control,45.42,2.0,0,0,3.4
4614,digital_newcomers,60-90d,control,198.63,8.6,0,0,3.4
4615,digital_newcomers,60-90d,control,375.37,8.4,0,0,3.4
4616,digital_newcomers,60-90d,control,192.7,6.3,0,0,3.4
4617,digital_newcomers,60-90d,control,641.06,10.7,0,0,3.4
4618,digital_newcomers,60-90d,control,43.76,4.9,0,0,3.4
4619,digital_newcomers,60-90d,control,354.41,1.7,0,0,3.4
4620,digital_newcomers,60-90d,control,696.06,4.6,0,0,3.4
4621,digital_newcomers,60-90d,control,101.2,7.0,0,0,3.4
4622,digital_newcomers,60-90d,control,296.87,3.6,0,0,3.4
4623,digital_newcomers,60-90d,control,764.72,7.0,0,0,3.4
4624,digital_newcomers,60-90d,control,161.24,9.7,0,0,3.4
4625,digital_newcomers,60-90d,control,612.44,4.5,0,0,3.4
4626,digital_newcomers,60-90d,control,337.57,4.6,0,0,3.4
4627,digital_newcomers,60-90d,control,153.41,7.0,0,0,3.4
4628,digital_newcomers,60-90d,control,386.67,6.8,0,0,3.4
4629,digital_newcomers,60-90d,control,350.59,5.1,0,0,3.4
4630,digital_newcomers,60-90d,control,378.03,7.5,1,1,3.4
4631,digital_newcomers,60-90d,control,211.37,4.6,0,0,3.4
4632,digital_newcomers,60-90d,control,315.19,6.0,0,0,3.4
4633,digital_newcomers,60-90d,control,441.95,4.5,0,0,3.4
4634,digital_newcomers,60-90d,control,454.0,7.0,0,0,3.4
4635,digital_newcomers,60-90d,control,215.68,6.3,0,0,3.4
4636,digital_newcomers,60-90d,control,278.19,1.5,0,0,3.4
4637,digital_newcomers,60-90d,control,112.13,6.7,0,0,3.4
4638,digital_newcomers,60-90d,control,124.61,1.2,0,0,3.4
4639,digital_newcomers,60-90d,control,1171.83,5.5,0,0,3.4
4640,digital_newcomers,60-90d,control,478.85,6.1,0,0,3.4
4641,digital_newcomers,60-90d,control,513.53,7.2,0,0,3.4
4642,digital_newcomers,60-90d,control,218.98,5.1,0,0,3.4
4643,digital_newcomers,60-90d,control,186.95,9.1,0,0,3.4
4644,digital_newcomers,60-90d,control,770.49,7.2,0,0,3.4
4645,digital_newcomers,60-90d,control,367.67,4.4,0,0,3.4
4646,digital_newcomers,60-90d,control,165.79,5.7,0,0,3.4
4647,digital_newcomers,60-90d,control,370.48,3.2,0,0,3.4
4648,digital_newcomers,60-90d,control,303.88,6.9,0,0,3.4
4649,digital_newcomers,60-90d,control,873.98,8.0,0,0,3.4
4650,digital_newcomers,60-90d,control,137.3,5.4,0,0,3.4
4651,digital_newcomers,60-90d,control,668.43,8.5,0,0,3.4
4652,digital_newcomers,60-90d,control,420.87,8.1,0,0,3.4
4653,digital_newcomers,60-90d,control,337.68,7.5,1,1,3.4
4654,digital_newcomers,60-90d,control,142.29,5.3,0,0,3.4
4655,digital_newcomers,60-90d,control,75.3,7.7,1,0,3.4
4656,digital_newcomers,60-90d,control,201.8,5.5,0,0,3.4
4657,digital_newcomers,60-90d,control,102.97,2.6,0,0,3.4
4658,digital_newcomers,60-90d,control,71.72,5.4,0,0,3.4
4659,digital_newcomers,60-90d,control,221.71,6.6,0,0,3.4
4660,digital_newcomers,60-90d,control,68.06,8.2,0,0,3.4
4661,digital_newcomers,60-90d,control,746.18,1.0,0,0,3.4
4662,digital_newcomers,60-90d,control,179.14,9.2,0,0,3.4
4663,digital_newcomers,60-90d,control,172.57,5.1,0,0,3.4
4664,digital_newcomers,60-90d,control,459.39,4.9,0,0,3.4
4665,digital_newcomers,60-90d,control,376.09,3.8,0,0,3.4
4666,digital_newcomers,60-90d,control,266.58,4.4,0,0,3.4
4667,digital_newcomers,60-90d,control,835.46,5.5,0,0,3.4
4668,digital_newcomers,60-90d,control,212.7,7.1,0,0,3.4
4669,digital_newcomers,60-90d,control,344.39,6.6,0,0,3.4
4670,digital_newcomers,60-90d,control,1028.03,9.7,0,0,3.4
4671,digital_newcomers,60-90d,control,99.69,6.6,0,0,3.4
4672,digital_newcomers,60-90d,control,728.82,4.8,0,0,3.4
4673,digital_newcomers,60-90d,control,126.53,5.7,0,0,3.4
4674,digital_newcomers,60-90d,control,188.94,6.7,0,0,3.4
4675,digital_newcomers,60-90d,control,156.83,2.8,0,0,3.4
4676,digital_newcomers,60-90d,control,390.23,7.0,0,0,3.4
4677,digital_newcomers,60-90d,control,196.52,2.4,0,0,3.4
4678,digital_newcomers,60-90d,control,2426.9,7.3,0,0,3.4
4679,digital_newcomers,60-90d,control,305.79,2.4,0,0,3.4
4680,digital_newcomers,60-90d,control,986.99,7.6,0,0,3.4
4681,digital_newcomers,60-90d,control,91.7,4.7,0,0,3.4
4682,digital_newcomers,60-90d,control,1260.57,5.5,0,0,3.4
4683,digital_newcomers,60-90d,control,233.49,6.7,0,0,3.4
4684,digital_newcomers,60-90d,control,337.56,9.0,0,0,3.4
4685,digital_newcomers,60-90d,control,129.33,4.7,0,0,3.4
4686,digital_newcomers,60-90d,control,219.85,6.8,0,0,3.4
4687,digital_newcomers,60-90d,control,1154.89,8.0,0,0,3.4
4688,digital_newcomers,60-90d,control,59.28,3.5,0,0,3.4
4689,digital_newcomers,60-90d,control,499.07,10.1,0,0,3.4
4690,digital_newcomers,60-90d,control,206.94,2.9,0,0,3.4
4691,digital_newcomers,60-90d,control,209.15,5.4,0,0,3.4
4692,digital_newcomers,60-90d,control,221.17,9.3,0,0,3.4
4693,digital_newcomers,60-90d,control,2101.67,5.1,0,0,3.4
4694,digital_newcomers,60-90d,control,489.32,4.8,0,0,3.4
4695,digital_newcomers,60-90d,control,491.18,4.2,0,0,3.4
4696,digital_newcomers,60-90d,control,253.72,5.7,0,0,3.4
4697,digital_newcomers,60-90d,control,140.41,9.5,0,0,3.4
4698,digital_newcomers,60-90d,control,231.29,7.5,0,0,3.4
4699,digital_newcomers,60-90d,control,149.57,6.7,0,0,3.4
4700,digital_newcomers,60-90d,control,287.1,9.6,0,0,3.4
4701,digital_newcomers,60-90d,control,165.56,5.6,0,0,3.4
4702,digital_newcomers,60-90d,control,170.9,9.8,0,0,3.4
4703,digital_newcomers,60-90d,control,315.1,7.8,0,0,3.4
4704,digital_newcomers,60-90d,control,159.01,5.8,0,0,3.4
4705,digital_newcomers,60-90d,control,164.04,3.3,0,0,3.4
4706,digital_newcomers,60-90d,control,336.78,8.5,0,0,3.4
4707,digital_newcomers,60-90d,control,1399.56,8.8,0,0,3.4
4708,digital_newcomers,60-90d,control,356.46,4.6,0,0,3.4
4709,digital_newcomers,60-90d,control,79.04,5.3,0,0,3.4
4710,digital_newcomers,60-90d,control,232.1,3.3,0,0,3.4
4711,digital_newcomers,60-90d,control,1325.41,6.8,0,0,3.4
4712,digital_newcomers,60-90d,control,354.05,11.5,0,0,3.4
4713,digital_newcomers,60-90d,control,26.32,12.6,0,0,3.4
4714,digital_newcomers,60-90d,control,207.51,3.2,0,0,3.4
4715,digital_newcomers,60-90d,control,307.21,1.0,0,0,3.4
4716,digital_newcomers,60-90d,control,612.7,3.9,0,0,3.4
4717,digital_newcomers,60-90d,control,218.89,5.2,0,0,3.4
4718,digital_newcomers,60-90d,control,94.57,7.3,0,0,3.4
4719,digital_newcomers,60-90d,control,104.32,3.7,0,0,3.4
4720,digital_newcomers,60-90d,control,113.07,6.4,0,0,3.4
4721,digital_newcomers,60-90d,control,233.26,3.0,0,0,3.4
4722,digital_newcomers,60-90d,control,212.27,5.6,1,1,3.4
4723,digital_newcomers,60-90d,control,251.74,5.8,0,0,3.4
4724,digital_newcomers,60-90d,control,639.34,8.1,0,0,3.4
4725,digital_newcomers,60-90d,control,353.9,3.5,0,0,3.4
4726,digital_newcomers,60-90d,control,274.63,4.6,0,0,3.4
4727,digital_newcomers,60-90d,control,112.96,8.6,0,0,3.4
4728,digital_newcomers,60-90d,control,282.96,5.9,0,0,3.4
4729,digital_newcomers,60-90d,control,44.52,2.5,0,0,3.4
4730,digital_newcomers,60-90d,control,119.78,6.7,0,0,3.4
4731,digital_newcomers,60-90d,control,220.8,9.5,0,0,3.4
4732,digital_newcomers,60-90d,control,219.55,5.9,0,0,3.4
4733,digital_newcomers,60-90d,control,266.32,6.3,0,0,3.4
4734,digital_newcomers,60-90d,control,119.11,8.7,0,0,3.4
4735,digital_newcomers,60-90d,control,716.51,7.2,0,0,3.4
4736,digital_newcomers,60-90d,control,125.76,10.7,0,0,3.4
4737,digital_newcomers,60-90d,control,222.39,6.3,0,0,3.4
4738,digital_newcomers,60-90d,control,272.55,4.3,0,0,3.4
4739,digital_newcomers,60-90d,control,1041.34,5.8,0,0,3.4
4740,digital_newcomers,60-90d,control,82.02,6.3,0,0,3.4
4741,digital_newcomers,60-90d,control,298.06,2.0,1,1,3.4
4742,digital_newcomers,60-90d,control,253.92,5.2,0,0,3.4
4743,digital_newcomers,60-90d,control,280.67,10.9,0,0,3.4
4744,digital_newcomers,60-90d,control,765.34,5.5,0,0,3.4
4745,digital_newcomers,60-90d,control,648.66,8.3,0,0,3.4
4746,digital_newcomers,60-90d,control,188.23,5.6,0,0,3.4
4747,digital_newcomers,60-90d,control,718.19,4.5,1,1,3.4
4748,digital_newcomers,60-90d,control,475.21,3.7,0,0,3.4
4749,digital_newcomers,60-90d,control,378.63,4.6,0,0,3.4
4750,digital_newcomers,60-90d,control,75.96,10.1,0,0,3.4
4751,digital_newcomers,60-90d,control,46.58,10.0,0,0,3.4
4752,digital_newcomers,60-90d,control,173.72,3.6,0,0,3.4
4753,digital_newcomers,60-90d,control,1689.79,3.7,0,0,3.4
4754,digital_newcomers,60-90d,control,303.18,1.9,0,0,3.4
4755,digital_newcomers,60-90d,control,542.38,7.2,0,0,3.4
4756,digital_newcomers,60-90d,control,248.3,4.9,1,1,3.4
4757,digital_newcomers,60-90d,control,153.82,4.5,0,0,3.4
4758,digital_newcomers,60-90d,control,564.04,7.9,0,0,3.4
4759,digital_newcomers,60-90d,control,94.11,5.6,0,0,3.4
4760,digital_newcomers,60-90d,control,107.54,5.6,1,0,3.4
4761,digital_newcomers,60-90d,control,169.6,8.9,0,0,3.4
4762,digital_newcomers,60-90d,control,481.37,7.5,0,0,3.4
4763,digital_newcomers,60-90d,control,869.16,9.3,0,0,3.4
4764,digital_newcomers,60-90d,control,647.99,4.3,0,0,3.4
4765,digital_newcomers,60-90d,control,431.97,10.8,0,0,3.4
4766,digital_newcomers,60-90d,control,382.36,4.3,0,0,3.4
4767,digital_newcomers,60-90d,control,206.07,7.2,0,0,3.4
4768,digital_newcomers,60-90d,control,461.55,6.5,0,0,3.4
4769,digital_newcomers,60-90d,control,1164.66,5.0,0,0,3.4
4770,digital_newcomers,60-90d,control,265.13,6.5,0,0,3.4
4771,digital_newcomers,60-90d,control,257.51,4.6,0,0,3.4
4772,digital_newcomers,60-90d,control,191.3,2.0,0,0,3.4
4773,digital_newcomers,60-90d,control,90.26,1.5,0,0,3.4
4774,digital_newcomers,60-90d,control,231.33,9.0,0,0,3.4
4775,digital_newcomers,60-90d,control,390.36,3.8,0,0,3.4
4776,digital_newcomers,60-90d,control,744.7,7.0,0,0,3.4
4777,digital_newcomers,60-90d,control,88.97,8.6,0,0,3.4
4778,digital_newcomers,60-90d,control,316.83,4.5,0,0,3.4
4779,digital_newcomers,60-90d,control,174.8,5.1,0,0,3.4
4780,digital_newcomers,60-90d,control,306.0,8.5,0,0,3.4
4781,digital_newcomers,60-90d,control,122.58,4.7,0,0,3.4
4782,digital_newcomers,60-90d,control,210.78,10.5,0,0,3.4
4783,digital_newcomers,60-90d,control,477.84,6.3,0,0,3.4
4784,digital_newcomers,60-90d,control,291.78,4.0,0,0,3.4
4785,digital_newcomers,60-90d,control,67.7,7.0,0,0,3.4
4786,digital_newcomers,60-90d,control,242.84,7.7,0,0,3.4
4787,digital_newcomers,60-90d,control,233.1,7.9,0,0,3.4
4788,digital_newcomers,60-90d,control,297.8,8.5,0,0,3.4
4789,digital_newcomers,60-90d,control,160.22,5.3,0,0,3.4
4790,digital_newcomers,60-90d,control,102.16,3.6,0,0,3.4
4791,digital_newcomers,60-90d,control,172.2,2.4,0,0,3.4
4792,digital_newcomers,60-90d,control,105.33,3.3,0,0,3.4
4793,digital_newcomers,60-90d,control,149.07,5.3,0,0,3.4
4794,digital_newcomers,60-90d,control,433.3,6.3,0,0,3.4
4795,digital_newcomers,60-90d,control,150.3,11.3,0,0,3.4
4796,digital_newcomers,60-90d,control,68.85,10.4,0,0,3.4
4797,digital_newcomers,60-90d,control,321.54,7.1,0,0,3.4
4798,digital_newcomers,60-90d,control,311.01,3.6,0,0,3.4
4799,digital_newcomers,60-90d,control,415.11,9.6,0,0,3.4
4800,digital_newcomers,60-90d,control,318.74,2.9,0,0,3.4
4801,digital_newcomers,60-90d,control,108.36,6.8,0,0,3.4
4802,digital_newcomers,60-90d,control,173.38,7.9,0,0,3.4
4803,digital_newcomers,60-90d,control,368.92,4.0,0,0,3.4
4804,digital_newcomers,60-90d,control,132.21,5.5,0,0,3.4
4805,digital_newcomers,60-90d,control,1070.03,5.4,0,0,3.4
4806,digital_newcomers,60-90d,control,747.01,7.1,0,0,3.4
4807,digital_newcomers,60-90d,control,172.47,3.6,0,0,3.4
4808,digital_newcomers,60-90d,control,255.05,1.7,0,0,3.4
4809,digital_newcomers,60-90d,control,642.22,6.4,0,0,3.4
4810,digital_newcomers,60-90d,control,110.74,3.7,0,0,3.4
4811,digital_newcomers,60-90d,control,231.06,1.8,0,0,3.4
4812,digital_newcomers,60-90d,control,273.92,4.9,0,0,3.4
4813,digital_newcomers,60-90d,control,104.47,8.7,0,0,3.4
4814,digital_newcomers,60-90d,control,358.85,6.6,0,0,3.4
4815,digital_newcomers,60-90d,control,168.22,5.5,0,0,3.4
4816,digital_newcomers,60-90d,control,758.75,2.9,0,0,3.4
4817,digital_newcomers,60-90d,control,478.87,10.7,0,0,3.4
4818,digital_newcomers,60-90d,control,129.46,9.2,0,0,3.4
4819,digital_newcomers,60-90d,control,564.27,8.0,0,0,3.4
4820,digital_newcomers,60-90d,control,379.93,8.5,0,0,3.4
4821,digital_newcomers,60-90d,control,200.93,2.1,0,0,3.4
4822,digital_newcomers,60-90d,control,289.17,3.7,1,0,3.4
4823,digital_newcomers,60-90d,control,156.51,6.0,0,0,3.4
4824,digital_newcomers,60-90d,control,720.21,6.0,0,0,3.4
4825,digital_newcomers,60-90d,control,34.2,8.6,0,0,3.4
4826,digital_newcomers,60-90d,control,289.61,8.2,0,0,3.4
4827,digital_newcomers,60-90d,control,285.87,5.4,0,0,3.4
4828,digital_newcomers,60-90d,control,342.67,9.5,0,0,3.4
4829,digital_newcomers,60-90d,control,797.26,6.9,0,0,3.4
4830,digital_newcomers,60-90d,control,1675.87,10.1,0,0,3.4
4831,digital_newcomers,60-90d,control,129.27,11.5,0,0,3.4
4832,digital_newcomers,60-90d,control,203.98,1.0,1,1,3.4
4833,digital_newcomers,60-90d,control,339.2,3.1,0,0,3.4
4834,digital_newcomers,60-90d,control,380.41,11.7,0,0,3.4
4835,digital_newcomers,60-90d,control,845.01,1.5,0,0,3.4
4836,digital_newcomers,60-90d,control,147.63,4.9,0,0,3.4
