customer_id,segment,frequency,avg_tx_value,total_spend,lifetime_months
3089,Dormant,2,7.57,15.14,3.8
3090,Dormant,0,0.0,0.0,1.0
3091,Dormant,0,0.0,0.0,1.0
3092,Dormant,0,0.0,0.0,1.0
3093,Dormant,0,0.0,0.0,1.0
3094,Casual,0,0.0,0.0,1.0
3095,Power,14,118.98,1665.75,6.2
3096,Power,4,134.15,536.62,1.0
3097,Casual,1,32.21,32.21,1.0
3098,Growth,0,0.0,0.0,1.0
3099,Growth,2,67.83,135.66,1.0
3100,Dormant,0,0.0,0.0,1.2
3101,Growth,1,59.36,59.36,1.0
3102,Dormant,1,10.45,10.45,1.0
3103,Dormant,0,0.0,0.0,1.0
3104,Casual,1,35.74,35.74,1.0
3105,Casual,0,0.0,0.0,1.9
3106,Growth,2,47.94,95.88,1.5
3107,Casual,0,0.0,0.0,1.8
3108,Growth,0,0.0,0.0,1.0
3109,Dormant,0,0.0,0.0,1.0
3110,Growth,8,38.58,308.62,4.4
3111,Growth,1,18.12,18.12,2.4
3112,Dormant,0,0.0,0.0,1.1
3113,Casual,0,0.0,0.0,1.0
3114,Casual,1,10.97,10.97,1.0
3115,Casual,0,0.0,0.0,1.0
3116,Growth,1,78.15,78.15,1.0
3117,Casual,0,0.0,0.0,1.3
3118,Growth,2,44.94,89.88,1.0
3119,Growth,2,43.74,87.48,1.0
3120,Growth,0,0.0,0.0,1.0
3121,Growth,2,101.96,203.92,3.1
3122,Growth,15,62.46,936.87,10.8
3123,Casual,2,33.62,67.24,2.0
3124,Growth,2,34.16,68.31,1.0
3125,Growth,1,82.15,82.15,1.0
3126,Casual,2,64.08,128.17,1.7
3127,Growth,2,35.08,70.15,1.5
3128,Dormant,0,0.0,0.0,1.2
3129,Dormant,1,6.95,6.95,1.0
3130,Casual,0,0.0,0.0,1.0
3131,Dormant,0,0.0,0.0,2.2
3132,Power,4,117.02,468.08,1.1
3133,Power,10,91.64,916.37,3.3
3134,Dormant,0,0.0,0.0,1.0
3135,Dormant,0,0.0,0.0,1.0
3136,Dormant,0,0.0,0.0,1.0
3137,Power,46,109.94,5057.06,12.6
3138,Dormant,0,0.0,0.0,1.0
3139,Casual,1,33.65,33.65,1.0
3140,Growth,11,34.43,378.71,8.7
3141,Growth,4,68.65,274.58,1.0
3142,Dormant,0,0.0,0.0,1.3
3143,Power,2,124.45,248.9,1.3
3144,Dormant,0,0.0,0.0,1.7
3145,Casual,1,27.91,27.91,1.0
3146,Dormant,1,4.12,4.12,1.0
3147,Dormant,3,12.54,37.62,2.4
3148,Dormant,0,0.0,0.0,1.0
3149,Growth,1,47.51,47.51,1.7
3150,Power,6,125.04,750.23,2.3
3151,Casual,2,21.55,43.1,1.0
3152,Growth,13,57.45,746.88,6.5
3153,Growth,6,66.03,396.21,5.0
3154,Growth,6,68.58,411.46,3.3
3155,Growth,2,119.58,239.16,2.7
3156,Power,17,94.19,1601.16,4.7
3157,Power,7,120.62,844.34,2.1
3158,Dormant,2,12.23,24.45,1.0
3159,Growth,4,39.78,159.12,1.0
3160,Dormant,2,13.06,26.12,2.8
3161,Dormant,1,20.73,20.73,1.5
3162,Growth,1,17.38,17.38,1.0
3163,Dormant,0,0.0,0.0,1.0
3164,Casual,0,0.0,0.0,2.1
3165,Dormant,1,13.16,13.16,5.7
3166,Power,3,64.45,193.35,1.0
3167,Growth,1,15.27,15.27,1.9
3168,Power,43,104.49,4493.04,12.5
3169,Casual,0,0.0,0.0,4.6
3170,Dormant,1,15.74,15.74,1.0
3171,Casual,0,0.0,0.0,1.6
3172,Dormant,0,0.0,0.0,1.0
3173,Dormant,0,0.0,0.0,1.6
3174,Casual,0,0.0,0.0,1.0
3175,Power,13,97.81,1271.48,4.9
3176,Dormant,0,0.0,0.0,2.0
3177,Casual,0,0.0,0.0,2.0
3178,Power,28,85.98,2407.53,6.5
3179,Casual,0,0.0,0.0,1.9
3180,Dormant,0,0.0,0.0,1.0
3181,Growth,8,70.28,562.25,4.7
3182,Casual,2,49.57,99.15,1.0
3183,Growth,5,47.04,235.21,4.5
3184,Power,11,112.12,1233.34,3.1
3185,Power,9,117.19,1054.72,3.6
3186,Dormant,0,0.0,0.0,5.3
3187,Dormant,1,6.54,6.54,2.1
3188,Growth,1,88.29,88.29,2.1
3189,Growth,5,54.76,273.79,1.2
3190,Growth,1,26.99,26.99,1.0
3191,Power,12,79.01,948.08,4.9
3192,Casual,1,80.17,80.17,1.3
3193,Dormant,0,0.0,0.0,3.9
3194,Casual,1,33.72,33.72,1.0
3195,Casual,0,0.0,0.0,1.0
3196,Casual,1,42.06,42.06,2.1
3197,Power,7,122.93,860.52,3.1
3198,Growth,5,38.95,194.74,1.5
3199,Dormant,2,20.96,41.92,8.3
3200,Dormant,1,13.89,13.89,1.8
3201,Dormant,0,0.0,0.0,2.6
3202,Dormant,0,0.0,0.0,1.7
3203,Casual,1,12.76,12.76,1.9
3204,Dormant,3,15.86,47.57,3.7
3205,Casual,0,0.0,0.0,1.0
3206,Power,27,127.3,3437.22,11.2
3207,Power,26,115.03,2990.91,7.9
3208,Power,14,79.03,1106.47,3.1
3209,Power,44,112.66,4957.2,13.6
3210,Growth,1,17.02,17.02,1.4
3211,Dormant,0,0.0,0.0,1.0
3212,Dormant,0,0.0,0.0,1.0
3213,Casual,2,34.61,69.21,1.0
3214,Growth,19,50.57,960.9,12.9
3215,Dormant,1,26.5,26.5,1.0
3216,Growth,1,42.06,42.06,1.0
3217,Power,4,69.28,277.1,2.0
3218,Growth,2,32.44,64.88,3.3
3219,Growth,3,30.41,91.23,1.0
3220,Growth,15,71.35,1070.26,11.8
3221,Dormant,0,0.0,0.0,1.0
3222,Dormant,0,0.0,0.0,1.9
3223,Dormant,0,0.0,0.0,2.4
3224,Growth,5,40.03,200.16,2.6
3225,Dormant,0,0.0,0.0,1.6
3226,Casual,0,0.0,0.0,1.3
3227,Growth,8,76.48,611.86,4.8
3228,Casual,0,0.0,0.0,1.0
3229,Casual,2,68.8,137.59,5.2
3230,Casual,3,34.17,102.5,5.2
3231,Power,1,29.84,29.84,1.0
3232,Casual,1,48.58,48.58,1.0
3233,Power,11,117.02,1287.27,3.0
3234,Growth,1,36.59,36.59,2.5
3235,Growth,6,39.4,236.39,3.7
3236,Dormant,1,7.08,7.08,2.0
3237,Growth,2,83.84,167.67,1.6
3238,Growth,2,30.55,61.11,1.0
3239,Growth,2,65.68,131.37,1.0
3240,Dormant,1,14.89,14.89,3.5
3241,Casual,0,0.0,0.0,1.0
3242,Dormant,2,31.04,62.08,3.9
3243,Growth,0,0.0,0.0,1.0
3244,Power,4,94.84,379.37,1.0
3245,Casual,2,60.79,121.58,4.5
3246,Growth,3,71.78,215.33,1.0
3247,Dormant,0,0.0,0.0,1.0
3248,Dormant,0,0.0,0.0,1.0
3249,Casual,4,33.42,133.66,6.4
3250,Dormant,0,0.0,0.0,1.0
3251,Casual,2,33.74,67.47,2.2
3252,Growth,2,40.57,81.14,1.0
3253,Casual,0,0.0,0.0,1.0
3254,Power,16,84.91,1358.56,5.4
3255,Dormant,0,0.0,0.0,1.0
3256,Power,10,96.32,963.2,4.3
3257,Growth,1,43.31,43.31,1.0
3258,Casual,1,27.22,27.22,3.0
3259,Power,51,103.93,5300.23,16.1
3260,Power,2,42.87,85.75,1.0
3261,Dormant,0,0.0,0.0,1.0
3262,Power,56,104.41,5847.07,15.6
3263,Casual,2,21.26,42.53,1.6
3264,Growth,1,25.56,25.56,1.0
3265,Growth,3,72.16,216.48,1.0
3266,Growth,5,54.0,270.02,3.1
3267,Dormant,0,0.0,0.0,1.0
3268,Dormant,0,0.0,0.0,1.0
3269,Growth,4,36.12,144.5,3.0
3270,Dormant,1,21.4,21.4,5.5
3271,Casual,1,80.21,80.21,1.0
3272,Casual,1,26.27,26.27,1.0
3273,Dormant,0,0.0,0.0,1.0
3274,Dormant,0,0.0,0.0,1.0
3275,Dormant,0,0.0,0.0,1.6
3276,Casual,0,0.0,0.0,1.0
3277,Casual,0,0.0,0.0,1.0
3278,Growth,1,40.65,40.65,1.0
3279,Power,2,197.92,395.85,1.0
3280,Casual,1,36.48,36.48,1.0
3281,Power,36,115.85,4170.7,11.0
3282,Growth,5,74.2,371.01,1.0
3283,Power,13,104.14,1353.85,2.5
3284,Growth,7,46.56,325.9,2.4
3285,Casual,1,16.54,16.54,1.0
3286,Casual,2,23.98,47.96,2.9
3287,Casual,0,0.0,0.0,1.0
3288,Power,42,100.5,4220.8,11.2
3289,Casual,1,56.37,56.37,1.0
3290,Growth,5,47.76,238.8,3.4
3291,Dormant,0,0.0,0.0,1.0
3292,Casual,3,37.93,113.79,5.2
3293,Casual,0,0.0,0.0,1.0
3294,Casual,1,25.02,25.02,1.7
3295,Dormant,0,0.0,0.0,1.3
3296,Dormant,0,0.0,0.0,1.6
3297,Casual,0,0.0,0.0,1.0
3298,Casual,0,0.0,0.0,1.0
3299,Power,15,89.49,1342.31,4.4
3300,Dormant,0,0.0,0.0,1.2
3301,Growth,1,30.24,30.24,1.0
3302,Growth,0,0.0,0.0,1.0
3303,Dormant,1,16.71,16.71,1.2
3304,Dormant,0,0.0,0.0,1.1
3305,Power,4,115.46,461.82,1.0
3306,Power,4,41.72,166.9,1.1
3307,Power,9,130.53,1174.77,5.3
3308,Casual,2,25.19,50.38,2.0
3309,Power,64,98.96,6333.64,16.4
3310,Dormant,1,12.35,12.35,1.0
3311,Dormant,1,15.13,15.13,1.0
3312,Casual,3,34.03,102.08,3.1
3313,Casual,1,71.43,71.43,1.6
3314,Growth,1,15.22,15.22,1.2
3315,Power,30,98.36,2950.88,8.8
3316,Dormant,1,20.5,20.5,2.0
3317,Power,32,98.78,3160.83,13.5
3318,Power,3,80.7,242.09,2.1
3319,Growth,13,55.83,725.75,7.5
3320,Power,8,92.44,739.52,3.4
3321,Casual,3,40.51,121.52,1.3
3322,Dormant,0,0.0,0.0,2.3
3323,Dormant,0,0.0,0.0,1.3
3324,Casual,0,0.0,0.0,1.0
3325,Dormant,1,10.08,10.08,4.1
3326,Casual,0,0.0,0.0,3.7
3327,Dormant,0,0.0,0.0,1.0
3328,Casual,0,0.0,0.0,1.0
3329,Growth,1,62.45,62.45,2.2
3330,Dormant,0,0.0,0.0,1.0
3331,Growth,31,59.52,1845.26,18.7
3332,Power,35,124.6,4360.9,10.7
3333,Growth,4,52.03,208.11,2.3
3334,Casual,1,66.87,66.87,1.2
3335,Growth,5,35.18,175.88,5.4
3336,Casual,0,0.0,0.0,1.0
3337,Dormant,0,0.0,0.0,1.2
3338,Growth,3,55.05,165.15,1.8
3339,Casual,1,26.24,26.24,1.0
3340,Growth,4,29.13,116.53,1.0
3341,Dormant,0,0.0,0.0,2.4
3342,Growth,3,105.48,316.45,1.4
3343,Power,11,70.35,773.8,2.7
3344,Casual,2,18.73,37.45,1.8
3345,Casual,0,0.0,0.0,1.0
3346,Dormant,0,0.0,0.0,1.0
3347,Casual,0,0.0,0.0,3.3
3348,Dormant,1,42.2,42.2,4.7
3349,Casual,0,0.0,0.0,1.0
3350,Power,2,216.58,433.16,1.0
3351,Power,11,91.32,1004.57,2.4
3352,Power,4,75.77,303.08,1.0
3353,Growth,8,51.03,408.24,6.7
3354,Casual,0,0.0,0.0,1.1
3355,Growth,4,58.38,233.5,2.7
3356,Casual,0,0.0,0.0,4.0
3357,Casual,1,25.09,25.09,1.0
3358,Casual,1,32.47,32.47,1.0
3359,Casual,0,0.0,0.0,1.0
3360,Growth,2,84.88,169.77,1.0
3361,Growth,10,29.68,296.8,7.1
3362,Casual,0,0.0,0.0,1.0
3363,Casual,1,67.2,67.2,3.1
3364,Growth,5,44.39,221.96,5.3
3365,Growth,20,61.18,1223.55,12.4
3366,Dormant,0,0.0,0.0,1.0
3367,Casual,4,29.68,118.7,8.0
3368,Growth,6,33.79,202.75,3.0
3369,Casual,7,57.57,403.02,6.3
3370,Dormant,0,0.0,0.0,2.8
3371,Power,5,65.87,329.36,1.0
3372,Dormant,0,0.0,0.0,1.0
3373,Growth,6,63.87,383.2,6.5
3374,Casual,1,25.87,25.87,3.3
3375,Casual,4,40.45,161.81,2.3
3376,Power,3,108.3,324.89,1.0
3377,Dormant,1,10.09,10.09,1.6
3378,Casual,0,0.0,0.0,1.0
3379,Dormant,0,0.0,0.0,1.0
3380,Growth,4,35.57,142.27,2.4
3381,Dormant,0,0.0,0.0,2.3
3382,Dormant,0,0.0,0.0,1.9
3383,Casual,1,21.94,21.94,1.7
3384,Growth,5,39.13,195.63,6.0
3385,Dormant,0,0.0,0.0,1.0
3386,Casual,1,15.35,15.35,1.9
3387,Dormant,0,0.0,0.0,1.0
3388,Casual,1,14.15,14.15,1.0
3389,Growth,2,49.15,98.3,1.0
3390,Growth,18,46.17,831.15,13.0
3391,Dormant,0,0.0,0.0,1.0
3392,Dormant,0,0.0,0.0,1.0
3393,Power,12,114.68,1376.12,3.0
3394,Dormant,0,0.0,0.0,1.0
3395,Dormant,0,0.0,0.0,1.0
3396,Power,30,118.08,3542.41,9.8
3397,Power,5,121.12,605.61,1.7
3398,Dormant,0,0.0,0.0,1.0
3399,Casual,2,76.73,153.47,1.7
3400,Power,36,120.72,4345.98,12.7
3401,Dormant,1,18.62,18.62,1.0
3402,Casual,3,38.2,114.6,3.0
3403,Dormant,1,34.36,34.36,1.0
3404,Dormant,0,0.0,0.0,1.0
3405,Dormant,0,0.0,0.0,1.4
3406,Casual,0,0.0,0.0,1.0
3407,Growth,3,151.43,454.28,1.0
3408,Casual,3,26.02,78.05,3.8
3409,Power,4,127.01,508.04,1.0
3410,Casual,2,56.61,113.21,1.6
3411,Growth,2,84.43,168.87,1.1
3412,Casual,2,17.73,35.46,2.8
3413,Power,5,71.63,358.15,1.9
3414,Growth,2,44.21,88.43,1.0
3415,Growth,5,38.54,192.7,3.0
3416,Casual,0,0.0,0.0,1.0
3417,Dormant,2,18.14,36.28,1.0
3418,Power,12,118.86,1426.34,5.4
3419,Dormant,0,0.0,0.0,1.0
3420,Dormant,0,0.0,0.0,1.0
3421,Growth,5,49.04,245.2,3.5
3422,Casual,0,0.0,0.0,1.3
3423,Casual,1,21.3,21.3,1.0
3424,Growth,17,47.4,805.81,7.1
3425,Casual,3,28.93,86.78,5.1
3426,Power,30,98.75,2962.61,9.9
3427,Dormant,0,0.0,0.0,1.4
3428,Dormant,1,10.19,10.19,1.0
3429,Dormant,0,0.0,0.0,1.0
3430,Casual,6,38.8,232.79,14.6
3431,Casual,3,29.22,87.67,1.0
3432,Dormant,0,0.0,0.0,1.0
3433,Growth,2,68.09,136.18,1.4
3434,Power,42,95.27,4001.34,12.1
3435,Casual,0,0.0,0.0,1.0
3436,Growth,1,34.89,34.89,3.7
3437,Growth,2,41.89,83.77,1.1
3438,Power,2,84.15,168.3,1.0
3439,Casual,2,33.29,66.58,2.8
3440,Growth,8,64.56,516.45,6.1
3441,Growth,6,60.33,361.98,1.4
3442,Power,3,207.11,621.33,1.1
3443,Casual,1,30.01,30.01,2.6
3444,Dormant,0,0.0,0.0,1.0
3445,Growth,1,38.05,38.05,1.3
3446,Casual,0,0.0,0.0,1.0
3447,Dormant,0,0.0,0.0,1.0
3448,Growth,1,59.18,59.18,1.3
3449,Dormant,1,36.45,36.45,2.3
3450,Dormant,1,26.8,26.8,1.0
3451,Casual,0,0.0,0.0,2.6
3452,Power,6,109.94,659.66,1.6
3453,Power,30,146.65,4399.58,10.8
3454,Dormant,0,0.0,0.0,1.1
3455,Dormant,0,0.0,0.0,1.0
3456,Dormant,0,0.0,0.0,1.0
3457,Dormant,0,0.0,0.0,1.0
3458,Power,28,122.66,3434.43,9.0
3459,Dormant,0,0.0,0.0,1.0
3460,Casual,1,39.22,39.22,1.4
3461,Dormant,0,0.0,0.0,1.5
3462,Power,13,102.99,1338.88,4.9
3463,Growth,9,53.45,481.05,4.0
3464,Dormant,0,0.0,0.0,2.9
3465,Dormant,0,0.0,0.0,8.5
3466,Casual,2,14.38,28.77,1.0
3467,Growth,1,25.73,25.73,1.0
3468,Growth,1,60.95,60.95,1.4
3469,Dormant,0,0.0,0.0,2.0
3470,Casual,3,24.35,73.04,1.6
3471,Casual,3,40.2,120.6,1.0
3472,Casual,0,0.0,0.0,1.0
3473,Casual,2,55.8,111.6,3.1
3474,Casual,0,0.0,0.0,1.0
3475,Casual,0,0.0,0.0,1.0
3476,Dormant,1,12.44,12.44,2.0
3477,Dormant,0,0.0,0.0,1.0
3478,Dormant,0,0.0,0.0,1.5
3479,Casual,0,0.0,0.0,1.5
3480,Casual,5,42.41,212.03,4.9
3481,Dormant,0,0.0,0.0,1.1
3482,Dormant,0,0.0,0.0,1.0
3483,Casual,1,59.83,59.83,3.5
3484,Dormant,0,0.0,0.0,1.0
3485,Dormant,0,0.0,0.0,1.0
3486,Casual,0,0.0,0.0,1.0
3487,Dormant,0,0.0,0.0,1.0
3488,Growth,0,0.0,0.0,1.0
3489,Casual,0,0.0,0.0,1.9
3490,Casual,2,48.44,96.88,6.7
3491,Power,6,108.38,650.25,2.3
3492,Dormant,0,0.0,0.0,1.3
3493,Casual,1,19.72,19.72,1.0
3494,Growth,1,77.07,77.07,1.0
3495,Dormant,2,22.21,44.42,2.3
3496,Dormant,1,10.66,10.66,3.6
3497,Dormant,0,0.0,0.0,1.8
3498,Casual,0,0.0,0.0,1.0
3499,Dormant,0,0.0,0.0,1.0
3500,Casual,0,0.0,0.0,1.0
3501,Casual,3,32.66,97.99,4.1
3502,Power,28,114.04,3193.0,7.7
3503,Casual,1,22.58,22.58,1.6
3504,Dormant,1,4.75,4.75,4.4
3505,Casual,0,0.0,0.0,1.0
3506,Casual,0,0.0,0.0,2.3
3507,Dormant,0,0.0,0.0,1.6
3508,Dormant,0,0.0,0.0,1.0
3509,Growth,3,38.01,114.04,1.0
3510,Dormant,0,0.0,0.0,1.1
3511,Dormant,1,47.75,47.75,1.0
3512,Dormant,1,20.25,20.25,1.0
3513,Dormant,2,16.4,32.79,9.7
3514,Dormant,0,0.0,0.0,2.4
3515,Dormant,1,6.44,6.44,5.0
3516,Casual,1,57.42,57.42,3.5
3517,Growth,7,35.89,251.23,6.7
3518,Casual,2,21.51,43.02,1.1
3519,Dormant,0,0.0,0.0,1.0
3520,Casual,3,22.49,67.47,6.3
3521,Dormant,1,45.13,45.13,1.0
3522,Power,2,70.43,140.85,1.0
3523,Casual,0,0.0,0.0,1.0
3524,Casual,0,0.0,0.0,1.0
3525,Casual,1,87.39,87.39,1.0
3526,Power,11,114.84,1263.19,4.2
3527,Growth,3,32.56,97.69,6.4
3528,Dormant,0,0.0,0.0,1.0
3529,Casual,0,0.0,0.0,1.2
3530,Power,6,130.97,785.85,1.7
3531,Power,14,86.32,1208.44,3.9
3532,Casual,0,0.0,0.0,1.0
3533,Growth,8,49.81,398.46,5.4
3534,Dormant,0,0.0,0.0,1.0
3535,Dormant,0,0.0,0.0,1.8
3536,Growth,0,0.0,0.0,2.1
3537,Casual,2,35.69,71.38,1.2
3538,Growth,8,64.15,513.19,3.3
3539,Growth,7,37.67,263.67,5.9
3540,Dormant,1,3.91,3.91,1.0
3541,Casual,0,0.0,0.0,2.4
3542,Dormant,0,0.0,0.0,1.0
3543,Growth,8,47.4,379.17,5.9
3544,Growth,1,91.37,91.37,1.9
3545,Casual,0,0.0,0.0,1.0
3546,Casual,1,38.46,38.46,2.1
3547,Dormant,0,0.0,0.0,1.0
3548,Power,12,109.81,1317.69,5.7
3549,Dormant,1,32.34,32.34,2.3
3550,Dormant,0,0.0,0.0,1.4
3551,Casual,0,0.0,0.0,1.2
3552,Growth,7,78.45,549.17,4.1
3553,Casual,2,31.77,63.54,1.2
3554,Growth,2,67.88,135.75,1.0
3555,Dormant,0,0.0,0.0,1.5
3556,Casual,0,0.0,0.0,1.0
3557,Dormant,1,13.56,13.56,2.2
3558,Casual,0,0.0,0.0,1.0
3559,Casual,0,0.0,0.0,1.1
3560,Dormant,0,0.0,0.0,1.0
3561,Casual,0,0.0,0.0,1.0
3562,Dormant,0,0.0,0.0,1.2
3563,Growth,6,41.36,248.14,5.4
3564,Dormant,0,0.0,0.0,1.0
3565,Dormant,0,0.0,0.0,1.0
3566,Dormant,0,0.0,0.0,1.3
3567,Casual,2,23.98,47.97,6.4
3568,Dormant,1,11.19,11.19,3.8
3569,Growth,1,40.73,40.73,1.5
3570,Dormant,0,0.0,0.0,2.4
3571,Growth,3,38.29,114.87,3.4
3572,Growth,4,45.24,180.95,1.4
3573,Casual,4,35.08,140.34,4.7
3574,Growth,4,88.18,352.72,1.6
3575,Casual,1,30.72,30.72,1.0
3576,Dormant,1,19.63,19.63,1.0
3577,Growth,9,41.18,370.63,6.6
3578,Dormant,1,10.27,10.27,2.1
3579,Power,12,102.94,1235.23,2.5
3580,Dormant,0,0.0,0.0,1.0
3581,Dormant,1,8.76,8.76,1.0
3582,Casual,5,28.99,144.95,8.2
3583,Dormant,0,0.0,0.0,1.0
3584,Dormant,0,0.0,0.0,1.2
3585,Dormant,0,0.0,0.0,1.4
3586,Casual,1,26.2,26.2,1.0
3587,Casual,1,49.75,49.75,1.0
3588,Dormant,0,0.0,0.0,1.0
3589,Growth,5,37.6,188.02,2.8
3590,Dormant,0,0.0,0.0,1.0
3591,Growth,2,85.98,171.95,1.3
3592,Dormant,0,0.0,0.0,1.3
3593,Power,7,98.98,692.88,2.3
3594,Power,5,94.21,471.05,2.7
3595,Dormant,0,0.0,0.0,1.0
3596,Dormant,0,0.0,0.0,1.0
3597,Dormant,0,0.0,0.0,1.0
3598,Dormant,0,0.0,0.0,1.0
3599,Casual,1,17.19,17.19,1.0
3600,Growth,10,58.77,587.67,10.0
3601,Growth,1,40.45,40.45,2.9
3602,Casual,1,40.4,40.4,5.5
3603,Growth,1,40.76,40.76,1.0
3604,Dormant,1,50.59,50.59,1.0
3605,Power,18,103.75,1867.54,4.4
3606,Growth,7,58.11,406.78,5.4
3607,Growth,9,57.39,516.52,3.1
3608,Growth,4,50.52,202.08,3.4
3609,Growth,3,45.51,136.54,2.1
3610,Casual,10,32.73,327.28,9.3
3611,Growth,1,47.09,47.09,1.0
3612,Casual,6,26.89,161.35,6.3
3613,Dormant,1,12.03,12.03,2.0
3614,Casual,1,24.31,24.31,1.0
3615,Dormant,1,18.41,18.41,1.0
3616,Casual,0,0.0,0.0,1.7
3617,Growth,11,57.93,637.21,5.1
3618,Growth,7,60.68,424.76,4.5
3619,Dormant,0,0.0,0.0,1.0
3620,Casual,3,50.0,150.0,5.9
3621,Growth,2,45.03,90.06,1.0
3622,Casual,0,0.0,0.0,1.0
3623,Dormant,1,16.03,16.03,4.7
3624,Casual,0,0.0,0.0,1.0
3625,Casual,1,54.09,54.09,1.0
3626,Dormant,0,0.0,0.0,1.0
3627,Casual,1,25.53,25.53,1.1
3628,Casual,2,24.26,48.51,1.0
3629,Growth,3,19.84,59.53,1.0
3630,Power,12,72.44,869.27,4.4
3631,Dormant,0,0.0,0.0,2.3
3632,Casual,0,0.0,0.0,1.0
3633,Casual,1,23.51,23.51,1.0
3634,Casual,0,0.0,0.0,1.0
3635,Power,0,0.0,0.0,1.0
3636,Dormant,0,0.0,0.0,4.1
3637,Growth,6,59.0,354.01,3.0
3638,Dormant,0,0.0,0.0,2.1
3639,Casual,0,0.0,0.0,1.0
3640,Growth,4,48.49,193.95,4.5
3641,Power,13,126.71,1647.27,3.0
3642,Dormant,0,0.0,0.0,1.0
3643,Growth,1,18.28,18.28,1.0
3644,Power,15,95.76,1436.45,4.6
3645,Dormant,0,0.0,0.0,4.0
3646,Growth,14,42.54,595.62,8.8
3647,Casual,1,10.67,10.67,3.0
3648,Growth,9,41.55,373.93,5.8
3649,Dormant,0,0.0,0.0,2.0
3650,Growth,1,71.39,71.39,1.0
3651,Growth,6,56.34,338.03,1.8
3652,Growth,2,107.94,215.88,4.7
3653,Growth,16,50.47,807.5,10.3
3654,Growth,4,73.44,293.75,2.4
3655,Power,14,87.86,1230.07,5.0
3656,Growth,0,0.0,0.0,1.0
3657,Casual,0,0.0,0.0,1.2
3658,Dormant,0,0.0,0.0,1.0
3659,Power,9,129.21,1162.86,3.1
3660,Growth,5,33.96,169.8,8.4
3661,Dormant,1,24.83,24.83,2.4
3662,Dormant,1,38.42,38.42,1.0
3663,Casual,1,13.07,13.07,1.4
3664,Growth,0,0.0,0.0,1.0
3665,Casual,0,0.0,0.0,1.0
3666,Growth,8,60.2,481.59,6.0
3667,Growth,4,101.85,407.4,1.9
3668,Casual,0,0.0,0.0,1.0
3669,Casual,1,61.25,61.25,3.2
3670,Growth,0,0.0,0.0,1.0
3671,Casual,3,65.64,196.92,4.9
3672,Growth,2,26.99,53.98,1.0
3673,Growth,1,61.69,61.69,2.2
3674,Dormant,0,0.0,0.0,2.0
3675,Dormant,0,0.0,0.0,2.6
3676,Growth,10,32.46,324.59,6.5
3677,Casual,2,45.75,91.49,8.3
3678,Growth,0,0.0,0.0,1.0
3679,Power,10,110.13,1101.31,1.7
3680,Dormant,0,0.0,0.0,3.9
3681,Growth,2,56.58,113.17,1.7
3682,Casual,0,0.0,0.0,1.0
3683,Casual,1,9.49,9.49,1.0
3684,Growth,1,27.22,27.22,1.0
3685,Power,35,123.78,4332.29,9.3
3686,Growth,17,66.48,1130.15,14.5
3687,Dormant,1,4.48,4.48,2.6
3688,Casual,0,0.0,0.0,1.0
3689,Casual,0,0.0,0.0,6.2
3690,Power,9,87.48,787.29,2.1
3691,Casual,2,26.27,52.53,1.0
3692,Power,44,99.09,4359.94,12.1
3693,Casual,1,20.72,20.72,1.0
3694,Dormant,0,0.0,0.0,1.0
3695,Casual,0,0.0,0.0,1.7
3696,Growth,1,42.67,42.67,1.1
3697,Power,3,125.34,376.03,1.0
3698,Power,10,129.53,1295.28,2.5
3699,Casual,1,31.61,31.61,1.0
3700,Dormant,1,22.8,22.8,1.0
3701,Growth,6,57.22,343.33,2.2
3702,Casual,0,0.0,0.0,3.0
3703,Dormant,0,0.0,0.0,2.3
3704,Power,26,92.16,2396.24,5.1
3705,Growth,4,63.06,252.24,1.0
3706,Growth,2,48.19,96.38,1.0
3707,Casual,3,51.8,155.39,1.0
3708,Casual,0,0.0,0.0,1.0
3709,Dormant,0,0.0,0.0,1.0
3710,Dormant,1,16.31,16.31,4.9
3711,Dormant,1,7.48,7.48,1.0
3712,Dormant,0,0.0,0.0,1.0
3713,Dormant,0,0.0,0.0,1.2
3714,Dormant,0,0.0,0.0,1.0
3715,Dormant,1,37.49,37.49,1.0
3716,Dormant,1,33.89,33.89,2.5
3717,Dormant,0,0.0,0.0,1.0
3718,Dormant,0,0.0,0.0,1.0
3719,Casual,0,0.0,0.0,2.6
3720,Casual,2,21.65,43.3,1.0
3721,Casual,1,20.47,20.47,4.5
3722,Dormant,0,0.0,0.0,3.1
3723,Casual,2,18.88,37.76,2.0
3724,Dormant,0,0.0,0.0,1.2
3725,Dormant,0,0.0,0.0,1.0
3726,Dormant,0,0.0,0.0,1.0
3727,Growth,16,67.07,1073.1,10.2
3728,Dormant,0,0.0,0.0,1.7
3729,Dormant,0,0.0,0.0,1.0
3730,Dormant,0,0.0,0.0,1.0
3731,Dormant,0,0.0,0.0,1.5
3732,Casual,1,17.38,17.38,1.0
3733,Casual,2,24.55,49.1,1.0
3734,Growth,1,30.11,30.11,1.0
3735,Dormant,0,0.0,0.0,1.0
3736,Growth,8,33.56,268.5,4.8
3737,Dormant,0,0.0,0.0,1.0
3738,Dormant,1,31.4,31.4,1.0
3739,Casual,2,40.23,80.46,3.4
3740,Growth,0,0.0,0.0,1.0
3741,Growth,1,58.18,58.18,2.1
3742,Dormant,1,8.14,8.14,2.5
3743,Casual,0,0.0,0.0,1.0
3744,Power,18,117.91,2122.42,5.4
