ticket_id,user_id,created_at,resolved_at,category,priority,channel,csat_score,status
331,355,2024-09-19 18:37:14.611562857,2024-09-20 23:44:35.213028381,kyc,medium,phone,4.0,resolved
2541,2854,2024-09-19 23:45:30.162581640,2024-09-20 07:27:37.021355586,account,medium,in_app_chat,3.0,resolved
1265,1382,2024-09-19 23:48:08.063114184,2024-09-21 17:09:02.942011933,app,medium,in_app_chat,4.0,resolved
2831,3169,2024-09-20 00:29:16.671027606,2024-09-20 06:50:07.518207562,kyc,medium,in_app_chat,4.0,resolved
5951,6640,2024-09-20 03:40:38.574111679,,fraud,high,email,,open
6382,7154,2024-09-20 04:24:07.756767927,2024-09-22 05:16:46.055423998,billing,medium,in_app_chat,2.0,resolved
7102,7911,2024-09-20 05:52:25.628642192,2024-09-20 10:15:17.520267788,fraud,urgent,in_app_chat,,resolved
3880,4332,2024-09-20 09:31:23.435169594,2024-09-22 03:33:37.898726664,billing,low,in_app_chat,,resolved
1239,1362,2024-09-20 09:53:58.560174490,2024-09-22 12:17:16.803173988,account,low,phone,,resolved
2625,2960,2024-09-20 10:11:51.946249824,2024-09-22 19:53:13.974346994,app,low,email,3.0,resolved
6093,6801,2024-09-20 13:49:03.470440857,2024-09-20 21:47:37.519565905,app,medium,email,4.0,resolved
498,557,2024-09-20 15:05:54.147354541,2024-09-22 19:59:33.022242543,card,low,in_app_chat,4.0,resolved
4208,4693,2024-09-20 15:56:29.955331821,2024-09-20 20:51:40.622068026,kyc,high,email,4.0,resolved
2551,2874,2024-09-20 17:00:08.101683475,2024-09-21 19:09:06.348558812,app,medium,in_app_chat,,resolved
1270,1385,2024-09-20 17:16:15.989228094,2024-09-21 03:16:59.265211036,account,medium,email,,resolved
1080,1189,2024-09-20 18:32:56.924400903,2024-09-21 10:47:55.051680535,billing,medium,in_app_chat,3.0,resolved
1093,1203,2024-09-20 18:37:54.588637666,2024-09-22 05:01:15.549302281,app,medium,email,4.0,resolved
4352,4849,2024-09-20 21:07:44.165492325,,kyc,medium,email,,closed_unresolved
675,745,2024-09-20 21:56:27.348286021,,kyc,medium,in_app_chat,,open
4385,4877,2024-09-20 22:15:42.488880226,2024-09-22 16:32:28.828196629,kyc,low,email,3.0,resolved
815,892,2024-09-20 23:19:04.525868461,,billing,medium,in_app_chat,,open
1923,2130,2024-09-20 23:25:42.748541489,2024-09-21 03:21:09.839884923,kyc,high,in_app_chat,4.0,resolved
4518,5018,2024-09-21 00:19:36.537228840,2024-09-22 12:49:37.039419101,billing,low,in_app_chat,4.0,resolved
5779,6441,2024-09-21 02:21:53.317539267,2024-09-21 15:54:27.111733650,card,medium,in_app_chat,,resolved
3254,3653,2024-09-21 04:54:58.705482277,2024-09-21 11:56:20.373454385,billing,high,in_app_chat,4.0,resolved
1305,1420,2024-09-21 05:19:30.210416745,2024-09-21 10:48:38.808277141,billing,medium,phone,3.0,resolved
3045,3412,2024-09-21 06:00:20.754125691,2024-09-21 19:48:55.776200749,kyc,medium,phone,5.0,resolved
1370,1490,2024-09-21 09:30:33.586384921,2024-09-22 09:07:08.748150725,card,medium,in_app_chat,,resolved
6235,6973,2024-09-21 10:33:10.553010684,2024-09-22 08:20:23.907314737,billing,medium,in_app_chat,3.0,resolved
4095,4564,2024-09-21 11:18:45.138860138,2024-09-21 13:55:27.765550076,account,urgent,email,5.0,resolved
4031,4487,2024-09-21 14:19:48.356656605,2024-09-22 11:47:21.378203643,kyc,medium,in_app_chat,4.0,resolved
2386,2661,2024-09-21 14:40:04.490861338,2024-09-22 03:25:50.294828177,app,medium,email,4.0,resolved
1909,2115,2024-09-21 14:52:42.018872615,,card,high,in_app_chat,,closed_unresolved
2111,2331,2024-09-21 16:44:13.610196052,2024-09-22 15:21:31.912739509,billing,low,email,,resolved
6761,7539,2024-09-21 18:20:30.144982223,2024-09-21 18:42:35.244959959,billing,urgent,email,3.0,resolved
5853,6517,2024-09-21 21:27:09.679704742,2024-09-22 01:12:32.058021689,billing,high,in_app_chat,,resolved
5013,5581,2024-09-22 00:22:31.516963032,2024-09-23 23:41:16.046731629,app,medium,email,3.0,resolved
4161,4646,2024-09-22 03:48:58.249428079,2024-09-23 03:19:36.967409218,card,low,email,5.0,resolved
1246,1369,2024-09-22 07:07:48.772909617,2024-09-22 20:28:15.247695388,card,high,phone,4.0,resolved
7123,7930,2024-09-22 07:56:58.185050012,2024-09-22 18:20:45.213237454,account,medium,email,,resolved
4852,5419,2024-09-22 09:45:55.792716572,2024-09-22 12:59:45.678123677,app,high,in_app_chat,4.0,resolved
607,678,2024-09-22 10:28:08.418403801,2024-09-27 02:07:10.580561763,card,low,in_app_chat,5.0,resolved
1654,1822,2024-09-22 11:09:01.937003895,2024-09-22 14:08:54.820447693,fraud,high,email,4.0,resolved
613,689,2024-09-22 12:47:04.232120159,2024-09-22 23:45:55.516888322,billing,medium,in_app_chat,4.0,resolved
6186,6909,2024-09-22 14:14:08.468478067,,app,low,in_app_chat,,closed_unresolved
6566,7359,2024-09-22 14:25:48.897047879,2024-09-23 21:21:33.320830771,app,low,phone,4.0,resolved
4895,5460,2024-09-22 15:51:08.635066588,2024-09-23 13:12:00.315045748,card,medium,phone,4.0,resolved
5204,5767,2024-09-22 16:07:33.199879650,2024-09-25 09:40:21.206881662,billing,low,email,5.0,resolved
3342,3743,2024-09-22 17:56:40.419952851,2024-09-25 11:52:31.386785214,card,medium,phone,,resolved
4923,5490,2024-09-22 18:23:46.584116727,2024-09-23 15:36:57.243723597,account,low,in_app_chat,,resolved
2017,2224,2024-09-22 18:57:40.266479796,2024-09-22 20:09:54.579622768,fraud,urgent,in_app_chat,,resolved
6381,7153,2024-09-22 19:02:59.357979467,,fraud,high,in_app_chat,,open
1700,1858,2024-09-22 19:37:04.212007489,,card,high,email,,closed_unresolved
1338,1455,2024-09-22 22:21:03.950630340,,fraud,high,in_app_chat,,open
950,1035,2024-09-22 23:34:39.033525780,2024-09-24 14:16:27.209091772,app,medium,in_app_chat,,resolved
6159,6884,2024-09-23 00:53:09.193260096,2024-09-23 04:22:32.898574957,billing,medium,in_app_chat,,resolved
7159,7959,2024-09-23 02:47:08.245422395,2024-09-23 05:07:29.076099899,billing,high,email,4.0,resolved
6624,7407,2024-09-23 03:48:51.993465854,2024-09-23 07:00:38.595949282,billing,high,in_app_chat,3.0,resolved
2895,3259,2024-09-23 04:52:51.758352166,2024-09-25 17:47:20.007487150,account,low,in_app_chat,,resolved
1887,2075,2024-09-23 05:12:15.309084787,2024-09-23 10:28:20.340923069,app,high,in_app_chat,,resolved
3924,4383,2024-09-23 07:17:51.696910210,2024-09-23 12:51:25.104540511,card,medium,email,4.0,resolved
5863,6538,2024-09-23 08:39:32.839158588,2024-09-23 12:37:12.974948726,card,high,in_app_chat,4.0,resolved
2623,2960,2024-09-23 13:12:45.470933737,2024-09-25 05:10:57.110694218,card,low,phone,,resolved
2337,2600,2024-09-23 14:09:21.730875330,2024-09-24 03:40:44.542384198,kyc,medium,in_app_chat,4.0,resolved
4515,5017,2024-09-23 18:29:18.083185209,2024-09-24 09:27:40.521876457,card,medium,email,4.0,resolved
919,1003,2024-09-23 19:51:00.567877017,2024-09-24 11:47:40.508555581,card,medium,email,4.0,resolved
5119,5680,2024-09-23 22:32:57.313772865,2024-09-30 23:51:07.321644348,billing,low,phone,5.0,resolved
5469,6088,2024-09-24 00:40:28.908703718,,billing,low,in_app_chat,,open
3698,4135,2024-09-24 04:15:18.115603695,2024-09-25 14:25:28.339981397,kyc,medium,in_app_chat,,resolved
7167,7971,2024-09-24 07:24:23.153323803,2024-09-25 07:00:10.759561175,card,medium,email,4.0,resolved
6311,7064,2024-09-24 07:38:21.344452002,2024-09-26 04:43:15.207740869,app,low,in_app_chat,,resolved
5361,5967,2024-09-24 07:46:58.466154619,2024-09-24 19:47:14.338829857,kyc,medium,in_app_chat,,resolved
905,987,2024-09-24 08:10:44.313610906,2024-09-25 13:30:50.904200910,billing,medium,in_app_chat,5.0,resolved
3992,4448,2024-09-24 09:48:13.874380519,2024-09-25 10:40:02.391457449,account,low,phone,,resolved
5195,5760,2024-09-24 11:40:34.669499099,2024-09-25 21:14:22.784534783,kyc,low,email,4.0,resolved
2492,2799,2024-09-24 13:47:28.053288821,2024-09-24 22:26:54.671277528,billing,medium,in_app_chat,,resolved
4914,5479,2024-09-24 15:00:31.709914024,2024-09-24 17:21:11.518755667,billing,urgent,in_app_chat,5.0,resolved
1650,1819,2024-09-24 19:46:04.265673225,2024-09-25 10:31:59.518106082,account,medium,email,3.0,resolved
495,552,2024-09-24 22:12:11.974728484,2024-09-25 15:40:53.586538607,kyc,medium,phone,,resolved
1105,1223,2024-09-25 03:17:51.446871804,2024-09-26 05:05:35.074120062,kyc,low,email,3.0,resolved
987,1079,2024-09-25 03:52:09.359252221,2024-09-25 07:54:38.930098497,kyc,high,in_app_chat,4.0,resolved
6869,7646,2024-09-25 07:37:55.967928574,,billing,medium,in_app_chat,,closed_unresolved
5711,6359,2024-09-25 10:44:47.483929406,,card,medium,email,,closed_unresolved
776,858,2024-09-25 11:48:50.111479572,2024-09-26 05:11:40.365330459,billing,medium,email,,resolved
6716,7494,2024-09-25 12:23:06.175923492,2024-09-27 10:59:52.432559443,billing,low,in_app_chat,4.0,resolved
3844,4287,2024-09-25 12:40:37.818575423,2024-09-27 02:38:14.856495051,card,low,in_app_chat,3.0,resolved
4872,5441,2024-09-25 13:05:55.928635972,2024-09-25 20:42:45.979261242,app,medium,in_app_chat,4.0,resolved
3926,4384,2024-09-25 16:05:40.420961194,,app,medium,phone,,open
3381,3785,2024-09-25 20:44:06.162646260,2024-09-26 12:55:14.860850828,app,medium,email,,resolved
2805,3144,2024-09-26 01:11:12.199024832,2024-09-26 04:16:45.661613384,kyc,urgent,email,4.0,resolved
1020,1125,2024-09-26 04:00:58.126814225,2024-09-26 13:31:30.715379298,card,medium,email,4.0,resolved
3429,3841,2024-09-26 06:48:11.823840861,2024-09-26 10:31:40.232991627,kyc,high,email,5.0,resolved
3637,4066,2024-09-26 08:48:56.538337826,2024-09-26 22:28:50.571132526,kyc,medium,in_app_chat,,resolved
220,239,2024-09-26 15:51:19.585522321,2024-09-29 15:11:52.565631464,billing,low,email,4.0,resolved
5760,6413,2024-09-26 16:12:12.803160127,2024-09-27 01:21:04.226788132,billing,low,in_app_chat,4.0,resolved
1384,1517,2024-09-26 16:24:04.753012268,,app,low,in_app_chat,,closed_unresolved
6221,6951,2024-09-26 17:15:06.767692482,2024-09-27 00:58:57.506466843,billing,high,in_app_chat,4.0,resolved
5605,6254,2024-09-27 01:44:20.887000224,2024-09-29 06:34:43.176969001,app,medium,phone,3.0,resolved
1293,1407,2024-09-27 01:55:19.901276068,2024-09-28 08:18:24.187350278,account,low,email,3.0,resolved
1944,2154,2024-09-27 02:36:21.109215260,2024-09-27 21:02:41.818449748,account,low,in_app_chat,,resolved
5640,6287,2024-09-27 02:56:42.083943256,2024-09-27 12:43:11.656485962,card,high,in_app_chat,5.0,resolved
4392,4880,2024-09-27 04:51:15.745808865,2024-09-28 15:56:51.666153762,account,low,phone,3.0,resolved
4846,5413,2024-09-27 06:46:20.673846747,2024-09-27 23:33:54.509020715,card,medium,in_app_chat,,resolved
1964,2168,2024-09-27 09:46:30.254908247,2024-09-28 00:00:52.472419111,kyc,high,email,4.0,resolved
628,704,2024-09-27 11:34:06.925449080,2024-09-28 12:47:43.037967002,fraud,medium,email,3.0,resolved
5514,6146,2024-09-27 17:00:41.584837809,2024-09-27 17:52:18.771543652,app,urgent,in_app_chat,,resolved
6894,7675,2024-09-27 17:53:21.892985217,,fraud,urgent,phone,,closed_unresolved
1366,1488,2024-09-27 18:26:59.340650677,2024-09-27 22:30:33.214997837,fraud,high,phone,5.0,resolved
882,965,2024-09-27 19:35:22.650516732,2024-09-27 23:16:23.707091923,fraud,high,in_app_chat,,resolved
4334,4830,2024-09-27 22:55:39.945937863,2024-09-28 12:41:59.319344927,kyc,high,in_app_chat,5.0,resolved
2219,2447,2024-09-28 00:38:24.656707291,2024-10-03 19:29:28.450383881,billing,low,email,,resolved
1734,1893,2024-09-28 01:14:46.020457170,2024-09-29 07:12:20.849074284,app,medium,in_app_chat,,resolved
4571,5066,2024-09-28 06:04:32.018650057,2024-09-28 19:18:49.611195255,card,medium,phone,4.0,resolved
4601,5093,2024-09-28 07:25:13.448084980,2024-09-28 10:25:29.913376270,card,high,in_app_chat,4.0,resolved
5604,6253,2024-09-28 07:40:15.629744435,2024-09-30 05:17:10.603036478,account,low,in_app_chat,4.0,resolved
4797,5344,2024-09-28 08:59:25.838195688,2024-09-30 11:37:59.842869813,billing,medium,email,4.0,resolved
3344,3748,2024-09-28 11:23:30.136013957,2024-09-29 07:23:16.552872597,app,medium,in_app_chat,4.0,resolved
5485,6105,2024-09-28 11:37:58.799563798,,card,medium,in_app_chat,,open
5741,6395,2024-09-28 13:48:18.051113580,2024-09-28 18:06:35.019137904,fraud,high,email,5.0,resolved
3120,3492,2024-09-28 15:04:04.819353061,2024-09-28 21:35:43.992154634,app,high,in_app_chat,,resolved
6296,7049,2024-09-28 21:30:51.177842208,2024-09-29 20:57:07.103486584,account,medium,in_app_chat,3.0,resolved
4061,4517,2024-09-28 23:02:06.537171370,,billing,high,email,,open
3812,4251,2024-09-28 23:59:38.761966294,2024-09-29 04:10:43.032224779,fraud,urgent,in_app_chat,4.0,resolved
5019,5585,2024-09-29 02:08:53.446883167,,billing,high,in_app_chat,,open
926,1015,2024-09-29 03:13:03.606045913,2024-09-29 07:32:06.190622048,fraud,high,in_app_chat,,resolved
1942,2150,2024-09-29 03:46:05.274090641,2024-09-29 11:07:16.763302537,fraud,high,in_app_chat,,resolved
6518,7314,2024-09-29 05:58:57.901235813,,app,high,in_app_chat,,open
6808,7591,2024-09-29 08:47:27.809948745,2024-09-29 11:58:21.503829597,app,urgent,in_app_chat,3.0,resolved
2788,3124,2024-09-29 10:45:43.304565395,2024-09-29 18:37:00.440104915,kyc,medium,email,4.0,resolved
904,987,2024-09-29 11:23:27.485320312,2024-09-29 22:42:09.398761085,account,medium,email,3.0,resolved
5471,6088,2024-09-29 11:34:09.692946108,2024-09-30 03:50:33.965497581,app,medium,in_app_chat,5.0,resolved
164,186,2024-09-29 11:57:28.125892512,2024-09-29 13:36:11.211422601,fraud,urgent,in_app_chat,3.0,resolved
969,1062,2024-09-29 15:13:12.143158392,2024-09-30 12:54:16.307850679,app,medium,phone,4.0,resolved
4267,4754,2024-09-29 15:53:37.608882391,2024-09-30 01:16:57.899813569,billing,medium,in_app_chat,3.0,resolved
5134,5703,2024-09-29 16:13:54.164842547,2024-10-01 20:04:02.164383836,app,medium,in_app_chat,,resolved
2993,3358,2024-09-29 19:45:32.426429374,2024-10-02 06:13:02.246418349,account,low,in_app_chat,4.0,resolved
5562,6197,2024-09-29 22:56:01.976042636,,billing,low,email,,closed_unresolved
610,682,2024-09-30 00:11:29.996726026,2024-10-01 00:12:37.937056901,account,medium,phone,,resolved
4811,5359,2024-09-30 00:32:09.176145979,2024-09-30 09:23:13.136906533,billing,medium,phone,4.0,resolved
6658,7445,2024-09-30 00:46:46.119402799,2024-09-30 01:47:29.003263150,fraud,urgent,email,,resolved
5312,5890,2024-09-30 02:03:09.969324837,2024-10-01 23:02:00.866561734,billing,low,email,3.0,resolved
6813,7594,2024-09-30 03:03:51.891989158,2024-09-30 13:22:22.468361040,billing,medium,phone,4.0,resolved
102,111,2024-09-30 04:34:06.186610709,2024-10-01 17:53:44.380042016,billing,medium,in_app_chat,3.0,resolved
5532,6167,2024-09-30 04:52:24.863971897,2024-10-01 07:21:55.340354393,card,medium,email,3.0,resolved
990,1080,2024-09-30 05:41:10.415275215,2024-09-30 10:44:53.005741153,billing,high,in_app_chat,4.0,resolved
5024,5590,2024-09-30 06:56:23.043590105,,kyc,medium,in_app_chat,,open
99,108,2024-09-30 07:54:50.486631724,2024-10-01 16:59:37.037361248,kyc,medium,email,,resolved
6123,6835,2024-09-30 08:33:49.562094162,2024-10-03 20:40:41.825229561,card,low,in_app_chat,,resolved
4985,5558,2024-09-30 11:38:01.205009427,,card,urgent,phone,,open
3568,4001,2024-09-30 12:02:12.892420538,2024-09-30 22:25:32.159687205,card,high,email,,resolved
520,574,2024-09-30 16:41:25.840395983,2024-10-01 07:02:56.989549976,app,medium,email,3.0,resolved
7065,7864,2024-09-30 17:24:54.711906036,2024-10-01 21:02:48.668911834,card,low,phone,,resolved
2490,2797,2024-09-30 18:31:34.200630926,2024-10-01 04:51:16.044999864,card,medium,in_app_chat,5.0,resolved
4955,5530,2024-09-30 22:30:00.160026624,,card,medium,in_app_chat,,closed_unresolved
3003,3369,2024-09-30 22:56:43.598789692,2024-10-01 23:50:56.345863984,kyc,medium,in_app_chat,4.0,resolved
2865,3209,2024-10-01 01:15:21.738285141,,fraud,urgent,email,,open
4702,5223,2024-10-01 02:18:11.056835030,2024-10-01 15:28:40.993206902,account,medium,in_app_chat,4.0,resolved
1082,1190,2024-10-01 02:38:57.587115644,,kyc,medium,in_app_chat,,closed_unresolved
3930,4389,2024-10-01 03:12:27.748756584,2024-10-01 19:21:52.326494514,billing,medium,in_app_chat,3.0,resolved
6375,7145,2024-10-01 04:37:20.920221456,2024-10-04 17:51:12.467914975,account,low,email,,resolved
4148,4632,2024-10-01 05:55:54.941273492,2024-10-06 09:00:18.910879453,billing,low,in_app_chat,4.0,resolved
4030,4486,2024-10-01 07:14:08.883335397,2024-10-01 15:23:28.447514171,account,high,phone,5.0,resolved
5417,6029,2024-10-01 10:10:38.715463778,2024-10-01 20:57:57.359188830,kyc,high,in_app_chat,5.0,resolved
5899,6578,2024-10-01 12:26:06.951589028,,card,low,email,,closed_unresolved
2018,2225,2024-10-01 17:53:33.167089700,2024-10-02 05:05:59.708446625,kyc,medium,email,,resolved
599,669,2024-10-01 18:04:09.152942217,2024-10-02 03:17:32.768164207,kyc,medium,email,4.0,resolved
4282,4773,2024-10-01 22:30:38.958787503,2024-10-02 06:32:08.840466227,card,high,in_app_chat,,resolved
6604,7388,2024-10-01 23:27:50.204964807,2024-10-03 13:37:59.557429050,kyc,medium,email,3.0,resolved
6465,7258,2024-10-01 23:35:33.847713493,,account,high,in_app_chat,,open
6331,7088,2024-10-02 00:39:05.116096759,2024-10-03 18:46:38.752927905,billing,medium,in_app_chat,,resolved
1284,1401,2024-10-02 01:49:21.507468533,2024-10-04 15:02:56.885764291,app,low,in_app_chat,5.0,resolved
6163,6885,2024-10-02 02:50:32.360028624,2024-10-03 21:40:40.713863298,billing,medium,email,4.0,resolved
2990,3357,2024-10-02 05:25:59.194999234,,app,medium,in_app_chat,,open
29,24,2024-10-02 06:52:35.833989616,2024-10-03 16:01:25.497431944,account,low,email,,resolved
5717,6366,2024-10-02 08:14:59.554261363,,billing,high,in_app_chat,,closed_unresolved
2509,2826,2024-10-02 10:39:12.068180824,2024-10-03 21:39:23.415540613,billing,low,email,3.0,resolved
5150,5719,2024-10-02 11:47:59.718326144,2024-10-02 16:43:11.757089108,fraud,high,in_app_chat,,resolved
4593,5083,2024-10-02 15:16:16.534893000,2024-10-02 23:46:14.094620410,app,high,email,3.0,resolved
1165,1286,2024-10-02 15:23:17.639463042,,card,low,in_app_chat,,open
3286,3684,2024-10-02 15:28:12.048100034,2024-10-02 22:45:17.082878002,billing,high,email,5.0,resolved
849,928,2024-10-02 18:04:28.381388085,2024-10-03 01:39:35.966017437,billing,high,in_app_chat,5.0,resolved
5314,5894,2024-10-02 18:59:33.136627657,2024-10-03 22:51:32.417674019,kyc,medium,in_app_chat,,resolved
1321,1436,2024-10-02 19:18:08.796867868,2024-10-03 03:14:19.497853542,billing,high,in_app_chat,4.0,resolved
3093,3459,2024-10-02 21:05:34.538501518,,card,medium,email,,closed_unresolved
6726,7504,2024-10-02 21:08:31.350357041,,kyc,high,email,,closed_unresolved
7080,7886,2024-10-02 21:53:40.003523364,2024-10-03 00:54:19.493962936,kyc,high,email,3.0,resolved
3239,3633,2024-10-03 00:57:48.722847733,2024-10-05 19:11:41.099669006,account,low,email,5.0,resolved
4976,5550,2024-10-03 04:31:40.594114997,2024-10-05 14:43:22.849170227,billing,low,in_app_chat,4.0,resolved
2689,3027,2024-10-03 06:42:53.150882808,2024-10-03 13:31:15.893978812,billing,medium,in_app_chat,4.0,resolved
7079,7885,2024-10-03 10:34:14.706673357,2024-10-04 03:10:31.774753859,billing,low,in_app_chat,,resolved
1950,2158,2024-10-03 15:44:04.756474271,2024-10-03 21:16:27.024636422,fraud,high,in_app_chat,4.0,resolved
4283,4773,2024-10-03 16:20:31.690779305,2024-10-03 20:52:09.809157740,billing,high,in_app_chat,4.0,resolved
1708,1865,2024-10-04 01:19:44.639062734,,card,medium,email,,closed_unresolved
771,851,2024-10-04 01:29:12.747811807,2024-10-05 10:24:02.339120515,account,low,email,3.0,resolved
6959,7738,2024-10-04 02:17:17.099136850,2024-10-04 20:32:54.239310504,card,medium,email,4.0,resolved
5685,6339,2024-10-04 05:44:51.390082023,2024-10-04 07:30:46.063281853,account,urgent,email,4.0,resolved
3195,3579,2024-10-04 06:55:37.590030102,2024-10-05 02:55:59.637371779,billing,medium,in_app_chat,3.0,resolved
5823,6487,2024-10-04 13:41:25.422300032,2024-10-04 20:21:29.585202732,kyc,high,in_app_chat,4.0,resolved
5466,6085,2024-10-04 16:09:07.131690959,2024-10-04 23:31:01.517895769,app,high,phone,4.0,resolved
6361,7128,2024-10-04 16:17:45.945466382,2024-10-05 16:19:44.759230366,card,medium,in_app_chat,4.0,resolved
6921,7703,2024-10-04 16:41:00.066619152,2024-10-05 06:46:11.576161237,card,medium,email,,resolved
2539,2853,2024-10-04 17:24:30.581654405,,kyc,low,in_app_chat,,closed_unresolved
5784,6446,2024-10-04 22:47:19.246086375,2024-10-05 02:26:01.301947589,billing,high,in_app_chat,3.0,resolved
