response_id,user_id,survey_date,nps_score,driver,segment,comment_length
5435,6649,2024-11-08 08:46:46.481910672,10,product,promoter,94
2712,3335,2024-11-08 12:11:44.024980992,9,app_quality,promoter,19
3647,4454,2024-11-08 13:24:56.489559707,4,product,detractor,152
5864,7198,2024-11-08 14:23:41.703938350,7,fees,passive,13
1488,1793,2024-11-08 14:33:05.098350911,10,product,promoter,87
1234,1468,2024-11-08 14:43:27.481514194,8,app_quality,passive,13
1800,2182,2024-11-08 18:06:09.555312746,8,fees,passive,3
293,344,2024-11-08 21:56:51.456218657,8,support,passive,26
1409,1699,2024-11-08 22:28:12.144074799,10,onboarding,promoter,192
2398,2953,2024-11-09 01:18:17.421201345,4,trust,detractor,16
4354,5310,2024-11-09 02:28:45.247957181,10,trust,promoter,147
2723,3347,2024-11-09 06:56:03.445211967,8,trust,passive,6
3788,4628,2024-11-09 08:42:03.576065500,7,app_quality,passive,11
5202,6363,2024-11-09 10:09:03.082401780,4,product,detractor,42
3016,3690,2024-11-09 11:16:17.982354313,10,product,promoter,120
3454,4226,2024-11-09 13:03:55.658289931,7,support,passive,34
5494,6724,2024-11-09 16:37:13.488968913,10,product,promoter,139
2953,3613,2024-11-10 00:21:31.335105214,6,product,detractor,182
668,811,2024-11-10 02:13:35.444311014,9,support,promoter,38
1255,1494,2024-11-10 02:57:48.380634593,4,trust,detractor,54
1860,2248,2024-11-10 03:28:53.933410107,8,trust,passive,33
2527,3089,2024-11-10 04:52:40.330567381,10,onboarding,promoter,41
1291,1542,2024-11-10 10:25:31.403356052,10,product,promoter,167
4601,5607,2024-11-10 15:54:30.209205286,10,product,promoter,137
4419,5411,2024-11-10 16:55:02.818533558,10,product,promoter,26
1933,2339,2024-11-10 18:28:53.020456878,10,product,promoter,117
4952,6051,2024-11-10 20:01:15.841349549,6,product,detractor,106
6389,7787,2024-11-10 20:20:03.207285329,7,support,passive,24
1704,2054,2024-11-10 22:09:43.616613312,10,app_quality,promoter,92
5183,6345,2024-11-10 22:36:19.948198815,10,support,promoter,132
5987,7344,2024-11-11 00:51:54.268056771,7,fees,passive,17
2739,3361,2024-11-11 05:09:10.092366708,9,app_quality,promoter,188
2722,3346,2024-11-11 06:03:39.237606028,10,app_quality,promoter,107
5017,6139,2024-11-11 07:16:08.803981430,8,trust,passive,16
4908,5992,2024-11-11 09:37:05.451750166,8,app_quality,passive,30
6112,7472,2024-11-11 13:05:56.920476151,7,support,passive,33
4765,5785,2024-11-11 14:21:10.889649714,8,trust,passive,25
3918,4783,2024-11-11 15:10:42.046021974,4,onboarding,detractor,166
6076,7439,2024-11-11 18:05:00.455458479,10,product,promoter,111
4017,4897,2024-11-11 23:15:07.009612015,10,support,promoter,68
692,841,2024-11-12 00:15:00.289783261,10,app_quality,promoter,10
572,699,2024-11-12 04:03:51.644070694,10,product,promoter,117
4737,5760,2024-11-12 04:48:13.864194221,8,support,passive,2
232,277,2024-11-12 05:42:14.600227276,10,product,promoter,163
712,865,2024-11-12 06:49:28.348762157,7,support,passive,18
631,768,2024-11-12 09:03:13.384201740,8,onboarding,passive,4
1471,1778,2024-11-12 09:19:33.206087207,10,onboarding,promoter,12
4144,5044,2024-11-12 10:53:00.466328463,10,product,promoter,57
6255,7633,2024-11-12 15:33:34.126260511,10,app_quality,promoter,120
276,323,2024-11-12 16:07:08.671035374,8,fees,passive,26
5325,6511,2024-11-12 22:14:26.297312101,5,fees,detractor,130
4812,5846,2024-11-13 00:40:52.886189012,6,support,detractor,193
3564,4357,2024-11-13 01:38:11.918702037,10,support,promoter,85
31,30,2024-11-13 05:18:49.724171634,10,product,promoter,196
4700,5719,2024-11-13 05:24:31.957677472,0,fees,detractor,73
6453,7868,2024-11-13 08:20:46.303358605,6,fees,detractor,61
2242,2740,2024-11-13 08:52:45.741846040,6,app_quality,detractor,86
2846,3476,2024-11-13 12:39:13.580683522,10,app_quality,promoter,30
3111,3813,2024-11-13 13:02:00.011662733,8,support,passive,2
3641,4446,2024-11-13 15:20:08.562268029,8,product,passive,30
4947,6048,2024-11-13 19:40:07.972206542,5,support,detractor,161
4359,5315,2024-11-14 02:49:20.177708306,5,support,detractor,184
4139,5039,2024-11-14 03:06:35.480126056,4,trust,detractor,129
6146,7508,2024-11-14 06:28:44.016392913,3,support,detractor,133
6251,7630,2024-11-14 08:09:15.328084409,8,trust,passive,24
3701,4511,2024-11-14 09:03:32.131841094,8,trust,passive,2
536,649,2024-11-14 10:10:17.912662608,6,product,detractor,129
4205,5110,2024-11-14 10:32:28.351125706,10,product,promoter,17
3222,3948,2024-11-14 14:19:58.085818789,3,support,detractor,155
5623,6885,2024-11-14 17:34:32.755312341,9,app_quality,promoter,135
3196,3916,2024-11-14 17:52:55.651504702,10,support,promoter,16
2730,3355,2024-11-14 20:07:34.982050872,8,trust,passive,39
4799,5830,2024-11-14 20:53:04.353375085,10,app_quality,promoter,58
4187,5086,2024-11-15 01:27:13.552123965,1,app_quality,detractor,146
5168,6330,2024-11-15 03:04:55.409701762,8,product,passive,29
2075,2516,2024-11-15 04:50:49.211885448,0,fees,detractor,95
5276,6452,2024-11-15 05:03:14.966130441,7,support,passive,8
4602,5608,2024-11-15 06:11:36.215217297,4,product,detractor,38
5490,6718,2024-11-15 06:38:09.897166112,10,support,promoter,59
5694,6977,2024-11-15 13:32:41.273473994,7,fees,passive,13
2666,3279,2024-11-15 14:45:36.039414064,7,fees,passive,23
4099,4994,2024-11-15 15:20:43.533241837,10,app_quality,promoter,12
2315,2840,2024-11-15 18:46:32.628544196,6,onboarding,detractor,69
5470,6693,2024-11-15 20:46:35.104019796,10,product,promoter,19
1468,1776,2024-11-15 21:27:07.754726056,6,product,detractor,131
1059,1279,2024-11-15 22:21:14.810372303,10,trust,promoter,179
2607,3187,2024-11-16 01:27:21.938129331,10,product,promoter,184
4055,4944,2024-11-16 02:52:45.312767630,5,fees,detractor,65
655,790,2024-11-16 03:06:43.080972710,10,product,promoter,121
5476,6696,2024-11-16 06:16:05.593022921,4,onboarding,detractor,11
5033,6158,2024-11-16 07:31:22.472336291,10,product,promoter,182
2396,2950,2024-11-16 07:49:15.274458485,9,app_quality,promoter,11
2117,2574,2024-11-16 09:05:53.003083197,10,app_quality,promoter,155
5554,6798,2024-11-16 09:07:49.848680326,10,product,promoter,148
3838,4682,2024-11-16 09:50:12.505231282,8,product,passive,12
3079,3778,2024-11-16 11:26:43.596783257,4,fees,detractor,91
446,542,2024-11-16 12:02:58.743585971,9,support,promoter,48
731,886,2024-11-16 13:35:10.918427562,10,app_quality,promoter,80
2165,2636,2024-11-16 16:12:54.850417254,3,app_quality,detractor,91
4315,5256,2024-11-16 17:52:20.665783891,10,product,promoter,87
5786,7101,2024-11-16 17:53:57.292989976,8,support,passive,5
5974,7331,2024-11-16 20:17:48.379111177,8,app_quality,passive,24
3658,4468,2024-11-16 23:43:04.528959700,2,support,detractor,56
3684,4491,2024-11-17 00:48:47.518763967,9,app_quality,promoter,122
3406,4173,2024-11-17 01:07:49.730242716,9,support,promoter,79
6478,7899,2024-11-17 01:55:29.474118949,9,app_quality,promoter,193
1215,1443,2024-11-17 04:05:48.174870995,6,trust,detractor,108
3323,4067,2024-11-17 04:08:54.343825359,8,onboarding,passive,26
3342,4092,2024-11-17 05:17:08.885845351,7,support,passive,13
3644,4450,2024-11-17 05:48:16.497765610,8,support,passive,24
5752,7054,2024-11-17 07:37:17.826751415,8,product,passive,23
2584,3161,2024-11-17 10:19:16.545376983,10,trust,promoter,40
260,309,2024-11-17 10:31:38.004186118,8,app_quality,passive,18
4780,5800,2024-11-17 11:23:23.301148361,5,fees,detractor,46
2629,3227,2024-11-17 16:30:33.109980266,8,trust,passive,1
5710,6995,2024-11-17 18:53:26.061342601,2,support,detractor,144
141,180,2024-11-17 19:35:24.381578437,5,fees,detractor,25
1514,1822,2024-11-17 20:25:09.614527040,8,trust,passive,0
2994,3665,2024-11-17 22:28:16.983166759,0,fees,detractor,102
5066,6195,2024-11-17 23:20:07.178643530,10,support,promoter,59
2923,3579,2024-11-18 00:40:36.318503426,4,app_quality,detractor,147
56,68,2024-11-18 04:34:02.816491428,3,support,detractor,131
1159,1384,2024-11-18 09:14:42.439668861,8,product,passive,21
1411,1702,2024-11-18 12:13:41.055352011,10,support,promoter,20
4127,5024,2024-11-18 12:21:46.303792427,8,trust,passive,17
6445,7856,2024-11-18 14:02:49.872179068,8,onboarding,passive,33
4266,5197,2024-11-18 18:32:11.464975057,10,onboarding,promoter,3
2510,3064,2024-11-18 21:24:15.382473405,4,product,detractor,73
5513,6749,2024-11-18 23:28:33.004971592,8,app_quality,passive,15
2521,3079,2024-11-19 00:26:20.544614266,4,onboarding,detractor,129
6324,7712,2024-11-19 05:20:19.712595998,10,product,promoter,123
4823,5871,2024-11-19 09:31:06.116430115,10,product,promoter,165
3933,4806,2024-11-19 13:28:33.480092075,10,product,promoter,172
3078,3777,2024-11-19 19:27:16.861617973,8,fees,passive,9
4811,5844,2024-11-19 20:16:03.788723899,8,trust,passive,13
278,324,2024-11-19 20:51:51.247057138,10,product,promoter,147
5380,6582,2024-11-19 21:57:51.264640330,9,support,promoter,18
2785,3412,2024-11-20 04:59:13.092126086,8,onboarding,passive,29
2988,3658,2024-11-20 05:32:53.447091264,8,onboarding,passive,5
2530,3092,2024-11-20 06:42:36.201985511,8,product,passive,37
3171,3880,2024-11-20 08:07:08.873065032,4,app_quality,detractor,38
897,1073,2024-11-20 08:20:52.997317258,10,app_quality,promoter,16
1018,1233,2024-11-20 10:17:51.537800921,8,support,passive,16
3009,3684,2024-11-20 11:08:06.236510916,2,onboarding,detractor,136
3577,4373,2024-11-20 18:22:31.281584877,10,onboarding,promoter,195
4565,5570,2024-11-20 21:23:49.951643498,0,support,detractor,174
3937,4810,2024-11-20 22:49:58.693051505,4,support,detractor,159
6301,7688,2024-11-20 23:03:50.299575621,2,product,detractor,46
4781,5800,2024-11-21 01:10:29.061123432,8,trust,passive,25
483,585,2024-11-21 02:35:11.953512870,9,app_quality,promoter,7
3570,4362,2024-11-21 03:42:44.969538072,10,app_quality,promoter,45
5760,7065,2024-11-21 09:28:54.680836316,10,trust,promoter,129
4658,5669,2024-11-21 10:38:33.322808803,5,support,detractor,179
873,1044,2024-11-21 14:14:51.996147336,4,fees,detractor,140
409,499,2024-11-21 15:55:18.364706644,10,product,promoter,137
3339,4090,2024-11-21 18:05:57.861347645,4,product,detractor,65
2756,3383,2024-11-21 19:16:53.125713442,6,trust,detractor,173
5862,7195,2024-11-21 22:46:07.584189769,10,app_quality,promoter,126
816,975,2024-11-22 00:37:10.625943489,8,support,passive,23
6000,7358,2024-11-22 00:55:34.869391129,10,app_quality,promoter,99
2438,2997,2024-11-22 02:38:58.378959254,10,product,promoter,195
5144,6296,2024-11-22 04:04:15.923268684,10,trust,promoter,25
1311,1565,2024-11-22 08:20:05.894466541,6,support,detractor,34
4843,5895,2024-11-22 11:25:28.451532169,10,trust,promoter,103
2954,3614,2024-11-22 12:55:46.645041979,2,product,detractor,48
1270,1519,2024-11-22 14:08:14.288181331,5,fees,detractor,156
5759,7065,2024-11-22 19:40:03.623956239,9,app_quality,promoter,150
2748,3373,2024-11-22 20:13:22.740980203,3,fees,detractor,37
3314,4054,2024-11-22 22:12:35.813103367,8,onboarding,passive,37
4360,5317,2024-11-22 22:13:46.151139843,8,support,passive,36
4323,5278,2024-11-22 23:38:17.621695046,6,product,detractor,172
1741,2116,2024-11-23 00:37:37.070596680,8,support,passive,31
5165,6324,2024-11-23 04:12:18.243571040,7,fees,passive,32
3730,4545,2024-11-23 04:20:07.594179930,10,product,promoter,162
5725,7014,2024-11-23 09:06:33.679842096,10,app_quality,promoter,181
160,195,2024-11-23 09:49:22.468397018,8,trust,passive,25
6323,7711,2024-11-23 11:51:50.671319938,10,support,promoter,16
3543,4332,2024-11-23 12:08:01.081983082,8,fees,passive,26
3597,4397,2024-11-23 14:29:16.842777394,10,product,promoter,34
708,861,2024-11-23 15:37:12.933455851,8,trust,passive,17
4477,5473,2024-11-23 16:42:42.635493570,10,app_quality,promoter,7
71,83,2024-11-23 19:29:27.761407114,7,fees,passive,24
2147,2605,2024-11-23 19:52:16.784256328,3,app_quality,detractor,184
5037,6163,2024-11-23 23:08:15.651753535,8,trust,passive,23
3208,3933,2024-11-23 23:22:55.257539358,10,product,promoter,48
1921,2324,2024-11-24 03:29:46.238917004,8,trust,passive,5
2827,3455,2024-11-24 04:41:07.056923455,3,fees,detractor,157
4395,5374,2024-11-24 06:03:57.792014003,8,support,passive,13
554,677,2024-11-24 06:53:34.065844336,10,product,promoter,163
4982,6085,2024-11-24 07:30:11.798456984,8,fees,passive,23
663,804,2024-11-24 13:04:46.345816600,10,app_quality,promoter,42
4551,5558,2024-11-24 13:30:37.561974851,0,fees,detractor,118
3154,3856,2024-11-24 14:07:44.608729143,10,product,promoter,58
205,243,2024-11-24 16:11:57.277115776,7,fees,passive,15
2406,2963,2024-11-24 17:04:20.733340728,10,onboarding,promoter,153
4067,4956,2024-11-24 19:16:43.121926058,8,fees,passive,0
2504,3061,2024-11-24 19:27:50.561800459,9,app_quality,promoter,115
886,1063,2024-11-24 19:43:33.913468525,10,app_quality,promoter,163
5314,6499,2024-11-24 23:54:18.281251460,10,trust,promoter,9
2670,3283,2024-11-25 00:30:35.853036580,8,trust,passive,4
2448,3007,2024-11-25 04:14:02.529575802,8,trust,passive,32
2933,3589,2024-11-25 06:40:29.093016838,10,trust,promoter,163
495,595,2024-11-25 07:52:41.917222994,8,fees,passive,29
6373,7769,2024-11-25 08:30:02.211957014,10,app_quality,promoter,56
6304,7691,2024-11-25 08:56:17.579734895,5,support,detractor,163
900,1078,2024-11-25 13:26:02.143887227,10,product,promoter,83
3359,4111,2024-11-25 13:38:53.673574056,10,trust,promoter,120
3439,4213,2024-11-25 14:10:23.537863571,4,product,detractor,43
4471,5466,2024-11-25 18:19:08.101653165,10,product,promoter,196
1620,1950,2024-11-25 20:41:41.580256974,4,product,detractor,99
3099,3802,2024-11-25 23:49:25.303925032,2,fees,detractor,64
4545,5551,2024-11-26 01:48:51.051753463,4,fees,detractor,66
2036,2463,2024-11-26 03:34:49.500456755,10,app_quality,promoter,3
1413,1703,2024-11-26 04:37:57.351820416,8,trust,passive,0
514,624,2024-11-26 04:40:34.958357235,10,app_quality,promoter,6
3880,4735,2024-11-26 04:50:10.691176928,6,fees,detractor,51
3433,4206,2024-11-26 06:28:59.755383681,8,onboarding,passive,6
4531,5535,2024-11-26 12:50:41.920955445,10,support,promoter,147
3495,4270,2024-11-26 15:05:06.364236094,4,app_quality,detractor,160
3276,4017,2024-11-26 15:46:06.767330445,8,fees,passive,3
6019,7376,2024-11-26 19:28:26.599404601,10,product,promoter,197
933,1127,2024-11-26 20:47:32.567516465,8,onboarding,passive,29
2764,3391,2024-11-26 21:14:27.684173163,5,app_quality,detractor,115
5048,6176,2024-11-27 01:15:36.001546603,6,fees,detractor,26
6153,7518,2024-11-27 01:23:08.228403818,10,product,promoter,137
4355,5310,2024-11-27 02:49:13.187615321,10,app_quality,promoter,94
2061,2501,2024-11-27 03:22:43.211024192,8,onboarding,passive,16
2585,3161,2024-11-27 05:16:38.147600544,0,onboarding,detractor,134
810,972,2024-11-27 07:46:34.093602940,10,product,promoter,25
2356,2893,2024-11-27 10:03:16.222551903,8,trust,passive,38
2752,3377,2024-11-27 12:08:06.027173327,5,fees,detractor,84
6168,7529,2024-11-27 12:25:07.046776395,10,product,promoter,78
4070,4960,2024-11-27 13:34:30.950024220,10,support,promoter,83
4806,5839,2024-11-27 14:10:01.380558135,5,app_quality,detractor,92
6110,7471,2024-11-27 21:29:16.617310661,4,product,detractor,46
6307,7693,2024-11-28 00:36:52.984915041,10,app_quality,promoter,132
4829,5874,2024-11-28 00:48:01.634672255,6,app_quality,detractor,190
53,63,2024-11-28 04:23:29.769826122,10,app_quality,promoter,190
5877,7211,2024-11-28 07:36:06.007492667,5,app_quality,detractor,97
5297,6477,2024-11-28 08:39:45.187067888,8,app_quality,passive,6
5658,6926,2024-11-28 09:36:42.750347088,10,support,promoter,168
5061,6189,2024-11-28 10:25:59.693659717,10,product,promoter,12
6040,7396,2024-11-28 11:15:16.007665158,1,app_quality,detractor,67
4457,5453,2024-11-28 12:35:50.403990937,0,support,detractor,193
3983,4861,2024-11-28 18:12:50.952287016,9,support,promoter,106
2478,3037,2024-11-28 20:09:01.711147227,9,support,promoter,140
5605,6858,2024-11-28 22:05:37.932780134,10,product,promoter,95
1263,1512,2024-11-28 22:14:05.896809997,8,app_quality,passive,32
435,533,2024-11-28 22:31:18.046606002,10,product,promoter,109
3536,4322,2024-11-28 22:32:07.777845841,6,app_quality,detractor,87
601,730,2024-11-29 01:37:45.049688705,8,app_quality,passive,0
364,440,2024-11-29 03:56:37.985991639,10,support,promoter,144
3724,4538,2024-11-29 05:17:29.296067991,3,fees,detractor,170
5479,6702,2024-11-29 06:51:04.718873249,8,onboarding,passive,5
1301,1554,2024-11-29 08:28:50.766939036,7,support,passive,9
343,416,2024-11-29 10:24:48.380451609,0,fees,detractor,180
6451,7866,2024-11-29 12:07:46.377681813,10,app_quality,promoter,147
1621,1951,2024-11-29 12:33:30.341741152,2,product,detractor,24
3115,3822,2024-11-29 18:39:38.797080621,10,trust,promoter,63
890,1065,2024-11-29 19:19:59.426891618,8,app_quality,passive,31
5190,6352,2024-11-29 23:03:27.533651425,6,fees,detractor,134
3836,4681,2024-11-29 23:18:38.572886436,2,fees,detractor,33
1853,2239,2024-11-30 00:07:50.601138280,10,product,promoter,161
5154,6307,2024-11-30 00:11:37.977163183,8,fees,passive,13
1675,2018,2024-11-30 00:56:38.831057442,10,app_quality,promoter,123
5969,7327,2024-11-30 01:05:56.230770206,3,support,detractor,107
1548,1856,2024-11-30 08:14:31.847504835,10,support,promoter,25
4333,5288,2024-11-30 09:04:33.372738143,10,product,promoter,55
5416,6631,2024-11-30 09:05:40.010534364,10,product,promoter,199
5960,7316,2024-11-30 11:50:29.394778430,8,trust,passive,8
4910,5994,2024-11-30 14:00:50.232742536,4,trust,detractor,23
3793,4634,2024-11-30 18:10:02.414533661,3,app_quality,detractor,81
5528,6764,2024-11-30 19:38:25.195476327,10,product,promoter,60
843,1011,2024-11-30 22:32:38.578362645,10,product,promoter,99
3533,4320,2024-12-01 05:33:25.947825707,7,support,passive,8
6432,7837,2024-12-01 06:48:48.094216824,0,fees,detractor,34
1823,2208,2024-12-01 10:20:57.447504041,10,app_quality,promoter,80
44,54,2024-12-01 11:55:18.857221815,8,app_quality,passive,10
2137,2598,2024-12-01 14:17:57.092965811,10,product,promoter,66
5930,7282,2024-12-01 14:26:42.193787095,6,app_quality,detractor,35
3620,4426,2024-12-01 18:04:25.617930240,8,support,passive,28
3014,3688,2024-12-01 19:32:30.092480329,4,product,detractor,148
140,179,2024-12-01 20:55:01.170006415,10,product,promoter,44
6265,7641,2024-12-01 23:01:10.057903083,8,onboarding,passive,3
3308,4048,2024-12-01 23:56:47.431608858,6,trust,detractor,161
5953,7307,2024-12-02 01:40:31.762558231,8,app_quality,passive,15
2051,2489,2024-12-02 02:44:17.982847239,10,product,promoter,177
6224,7599,2024-12-02 03:15:45.138836332,2,product,detractor,101
1088,1311,2024-12-02 03:28:21.776572928,10,product,promoter,127
3437,4209,2024-12-02 03:38:20.090951744,9,support,promoter,2
218,260,2024-12-02 06:04:13.171745173,7,fees,passive,6
2368,2910,2024-12-02 09:26:43.367170594,10,product,promoter,95
215,257,2024-12-02 11:38:15.053592085,2,product,detractor,140
4112,5011,2024-12-02 12:07:53.602273392,5,fees,detractor,113
3609,4412,2024-12-02 12:10:19.185377666,0,fees,detractor,171
5036,6161,2024-12-02 14:49:09.927138858,6,product,detractor,44
592,718,2024-12-02 17:00:49.032199632,8,support,passive,4
2079,2526,2024-12-02 17:40:50.186077294,2,trust,detractor,7
4313,5255,2024-12-02 21:02:42.982764912,2,product,detractor,23
2518,3075,2024-12-02 21:06:19.474994145,4,app_quality,detractor,91
2434,2992,2024-12-02 22:02:03.824402363,10,app_quality,promoter,41
3109,3811,2024-12-02 23:40:43.666988957,6,onboarding,detractor,6
3843,4693,2024-12-03 06:21:59.871307469,1,fees,detractor,37
