user_id,jtbd_segment,cohort,group,logins_per_week,tx_per_month,balance_eur,converted,upgrade_reason
3029,young_professionals,Growth,control,15.5,17,429.31,0,none
3030,young_professionals,Growth,control,11.0,25,1230.64,0,none
3031,young_professionals,Power,control,14.4,17,935.04,0,none
3032,young_professionals,Casual,control,8.4,18,1807.09,0,none
3033,young_professionals,Growth,control,4.4,10,1795.26,0,none
3034,young_professionals,Casual,control,9.9,14,1743.89,0,none
3035,young_professionals,Dormant,control,7.9,16,423.29,0,none
3036,young_professionals,Power,control,6.4,14,1418.61,0,none
3037,young_professionals,Power,control,5.4,15,1475.83,0,none
3038,young_professionals,Casual,control,10.5,15,1337.69,0,none
3039,young_professionals,Dormant,control,9.5,17,1910.42,0,none
3040,young_professionals,Growth,control,13.8,10,324.61,1,premium_features
3041,young_professionals,Casual,control,8.6,16,1434.41,0,none
3042,young_professionals,Growth,control,10.6,12,2502.83,0,none
3043,young_professionals,Dormant,control,5.7,8,1775.14,0,none
3044,young_professionals,Casual,control,10.1,16,584.72,0,none
3045,young_professionals,Casual,control,10.1,16,1308.23,0,none
3046,young_professionals,Dormant,control,8.4,17,1039.42,0,none
3047,young_professionals,Power,control,15.2,18,1264.56,1,premium_features
3048,young_professionals,Dormant,control,6.5,18,2558.82,0,none
3049,young_professionals,Dormant,control,11.7,11,822.69,0,none
3050,young_professionals,Growth,control,4.3,22,1179.87,0,none
3051,young_professionals,Power,control,12.4,16,1292.56,0,none
3052,young_professionals,Dormant,control,16.8,22,2291.3,0,none
3053,young_professionals,Casual,control,7.3,24,1012.83,0,none
3054,young_professionals,Casual,control,7.8,17,2068.48,1,premium_features
3055,young_professionals,Growth,control,7.7,17,822.86,0,none
3056,young_professionals,Power,control,5.4,10,1863.34,0,none
3057,young_professionals,Power,control,5.0,10,1761.47,1,premium_features
3058,young_professionals,Dormant,control,4.2,11,2157.43,0,none
3059,young_professionals,Growth,control,10.6,22,1767.84,0,none
3060,young_professionals,Power,control,7.9,13,483.64,0,none
3061,young_professionals,Casual,control,12.9,12,2037.47,0,none
3062,young_professionals,Casual,control,12.2,16,1380.02,0,none
3063,young_professionals,Casual,control,14.6,18,1389.86,0,none
3064,young_professionals,Dormant,control,2.9,17,704.53,0,none
3065,young_professionals,Casual,control,8.4,13,1056.85,0,none
3066,young_professionals,Growth,control,4.7,13,1004.6,0,none
3067,young_professionals,Casual,control,3.0,10,1249.49,0,none
3068,young_professionals,Dormant,control,6.4,17,2706.85,0,none
3069,young_professionals,Growth,control,13.9,15,1140.88,1,premium_features
3070,young_professionals,Dormant,control,7.5,24,1390.31,0,none
3071,young_professionals,Power,control,13.0,13,1350.26,1,cashback
3072,young_professionals,Power,control,15.5,16,726.59,1,premium_features
3073,young_professionals,Dormant,control,7.7,15,2652.33,0,none
3074,young_professionals,Power,control,16.5,15,1587.98,0,none
3075,young_professionals,Dormant,control,8.8,13,2225.5,0,none
3076,young_professionals,Casual,control,13.3,13,1632.26,0,none
3077,young_professionals,Dormant,control,8.8,13,979.3,0,none
3078,young_professionals,Casual,control,12.5,16,1976.87,0,none
3079,young_professionals,Dormant,control,9.3,20,373.11,0,none
3080,young_professionals,Growth,control,5.1,10,1410.2,0,none
3081,young_professionals,Casual,control,13.4,8,1347.72,1,cashback
3082,young_professionals,Casual,control,11.6,14,1479.93,0,none
3083,young_professionals,Growth,control,9.3,18,1348.3,1,premium_features
3084,young_professionals,Casual,control,13.6,19,741.51,0,none
3085,young_professionals,Dormant,control,7.4,18,967.22,0,none
3086,young_professionals,Casual,control,4.5,13,1135.68,0,none
3087,young_professionals,Growth,control,9.5,21,199.14,0,none
3088,young_professionals,Power,control,10.0,13,1096.16,0,none
3089,young_professionals,Growth,control,7.8,17,1004.92,0,none
3090,young_professionals,Dormant,control,8.5,15,1829.31,0,none
3091,young_professionals,Dormant,control,4.8,21,888.52,0,none
3092,young_professionals,Growth,control,11.5,18,887.99,0,none
3093,young_professionals,Casual,control,6.3,8,893.22,0,none
3094,young_professionals,Casual,control,12.2,14,775.07,0,none
3095,young_professionals,Power,control,8.2,15,857.14,0,none
3096,young_professionals,Casual,control,8.5,14,815.3,0,none
3097,young_professionals,Growth,control,0.9,18,848.53,0,none
3098,young_professionals,Power,control,14.7,21,1518.73,1,premium_features
3099,young_professionals,Growth,control,12.4,12,927.1,0,none
3100,young_professionals,Dormant,control,2.6,12,1292.61,0,none
3101,young_professionals,Power,control,8.0,14,1525.0,0,none
3102,young_professionals,Casual,control,5.2,19,1167.35,1,support
3103,young_professionals,Power,control,5.7,16,1166.74,1,cashback
3104,young_professionals,Growth,control,9.4,20,1144.82,0,none
3105,young_professionals,Casual,control,5.3,15,1985.7,0,none
3106,young_professionals,Dormant,control,6.1,17,1181.21,0,none
3107,young_professionals,Casual,control,5.5,15,952.89,0,none
3108,young_professionals,Power,control,6.9,11,1273.5,0,none
3109,young_professionals,Casual,control,1.8,14,1055.81,0,none
3110,young_professionals,Dormant,control,11.6,8,1365.72,1,premium_features
3111,young_professionals,Power,control,13.2,13,0.0,0,none
3112,young_professionals,Growth,control,0.0,8,1663.87,0,none
3113,young_professionals,Casual,control,8.5,12,1949.86,0,none
3114,young_professionals,Dormant,control,11.4,16,1628.99,0,none
3115,young_professionals,Growth,control,6.9,15,2096.87,1,premium_features
3116,young_professionals,Growth,control,6.2,13,1589.97,0,none
3117,young_professionals,Dormant,control,5.3,13,708.02,0,none
3118,young_professionals,Growth,control,8.2,19,800.32,0,none
3119,young_professionals,Power,control,7.4,10,1527.43,1,cashback
3120,young_professionals,Dormant,control,3.3,17,973.62,0,none
3121,young_professionals,Casual,control,7.5,8,848.68,0,none
3122,young_professionals,Casual,control,6.0,19,625.1,0,none
3123,young_professionals,Dormant,control,8.7,20,2523.53,0,none
3124,young_professionals,Growth,control,2.7,18,1395.86,1,premium_features
3125,young_professionals,Casual,control,11.6,19,1230.07,0,none
3126,young_professionals,Power,control,11.6,23,1170.57,0,none
3127,young_professionals,Casual,control,6.1,12,1688.36,0,none
3128,young_professionals,Casual,control,11.3,15,1445.34,0,none
3129,young_professionals,Growth,control,15.1,16,1683.53,1,premium_features
3130,young_professionals,Dormant,control,12.5,9,961.6,0,none
3131,young_professionals,Casual,control,8.2,13,1356.53,0,none
3132,young_professionals,Casual,control,11.2,19,1425.03,0,none
3133,young_professionals,Dormant,control,10.4,14,1840.52,0,none
3134,young_professionals,Growth,control,10.8,13,1736.43,0,none
3135,young_professionals,Dormant,control,11.1,13,1687.21,0,none
3136,young_professionals,Growth,control,12.0,8,1198.92,1,cashback
3137,young_professionals,Casual,control,8.1,15,969.66,0,none
3138,young_professionals,Dormant,control,8.2,18,1222.25,0,none
3139,young_professionals,Casual,control,7.4,19,1688.54,0,none
3140,young_professionals,Casual,control,14.3,18,2174.51,1,status
3141,young_professionals,Dormant,control,12.8,9,1363.29,0,none
3142,young_professionals,Casual,control,8.8,12,771.78,0,none
3143,young_professionals,Power,control,7.8,10,1059.25,0,none
3144,young_professionals,Power,control,11.2,16,895.75,0,none
3145,young_professionals,Casual,control,11.8,17,2348.0,0,none
3146,young_professionals,Growth,control,6.5,9,1498.08,0,none
3147,young_professionals,Dormant,control,12.2,14,711.39,0,none
3148,young_professionals,Casual,control,8.0,18,1548.75,0,none
3149,young_professionals,Growth,control,9.1,16,1641.13,0,none
3150,young_professionals,Growth,control,6.6,11,774.17,0,none
3151,young_professionals,Growth,control,14.0,16,1898.5,0,none
3152,young_professionals,Growth,control,10.4,17,314.98,1,premium_features
3153,young_professionals,Casual,control,9.7,15,1082.02,0,none
3154,young_professionals,Casual,control,9.7,18,1097.69,0,none
3155,young_professionals,Dormant,control,5.6,17,1731.14,0,none
3156,young_professionals,Casual,control,16.0,12,66.43,0,none
3157,young_professionals,Growth,control,11.9,13,942.17,0,none
3158,young_professionals,Growth,control,8.1,8,757.72,0,none
3159,young_professionals,Casual,control,7.7,15,861.06,0,none
3160,young_professionals,Power,control,7.1,16,1194.39,0,none
3161,young_professionals,Casual,control,13.2,19,1696.5,0,none
3162,young_professionals,Casual,control,3.3,17,2075.65,0,none
3163,young_professionals,Growth,control,10.5,12,1415.14,0,none
3164,young_professionals,Casual,control,9.1,8,553.42,0,none
3165,young_professionals,Casual,control,14.4,13,576.53,0,none
3166,young_professionals,Casual,control,6.6,14,1098.02,0,none
3167,young_professionals,Growth,control,10.9,14,1257.03,0,none
3168,young_professionals,Growth,control,13.8,13,961.28,0,none
3169,young_professionals,Dormant,control,12.2,15,1556.49,0,none
3170,young_professionals,Growth,control,3.3,12,1678.2,0,none
3171,young_professionals,Growth,control,9.9,10,246.3,0,none
3172,young_professionals,Growth,control,11.0,20,374.78,1,premium_features
3173,young_professionals,Casual,control,3.1,13,1775.11,0,none
3174,young_professionals,Dormant,control,9.9,18,393.05,0,none
3175,young_professionals,Power,control,14.4,20,104.45,0,none
3176,young_professionals,Casual,control,17.7,11,1427.02,0,none
3177,young_professionals,Power,control,10.5,16,0.0,0,none
3178,young_professionals,Casual,control,2.3,11,1660.74,0,none
3179,young_professionals,Growth,control,5.9,13,0.0,1,premium_features
3180,young_professionals,Dormant,control,11.6,9,2168.08,0,none
3181,young_professionals,Dormant,control,4.8,20,644.09,0,none
3182,young_professionals,Casual,control,11.8,15,567.41,0,none
3183,young_professionals,Dormant,control,2.5,18,1820.65,0,none
3184,young_professionals,Growth,control,10.8,18,1148.13,1,premium_features
3185,young_professionals,Casual,control,0.0,11,973.46,0,none
3186,young_professionals,Casual,control,4.0,18,1389.88,0,none
3187,young_professionals,Casual,control,9.2,21,1560.22,0,none
3188,young_professionals,Growth,control,8.3,17,762.44,0,none
3189,young_professionals,Dormant,control,14.1,20,1339.59,0,none
3190,young_professionals,Power,control,7.3,14,1196.18,0,none
3191,young_professionals,Casual,control,7.4,15,1184.45,0,none
3192,young_professionals,Dormant,control,5.7,21,1338.78,0,none
3193,young_professionals,Dormant,control,14.4,15,584.5,0,none
3194,young_professionals,Growth,control,10.0,18,977.86,0,none
3195,young_professionals,Dormant,control,7.0,14,854.43,1,premium_features
3196,young_professionals,Casual,control,6.3,14,1489.53,0,none
3197,young_professionals,Casual,control,11.1,19,888.79,0,none
3198,young_professionals,Dormant,control,7.2,15,561.36,0,none
3199,young_professionals,Growth,control,1.2,17,354.67,0,none
3200,young_professionals,Casual,control,8.4,10,1688.42,1,premium_features
3201,young_professionals,Casual,control,5.1,19,1486.88,0,none
3202,young_professionals,Casual,control,12.7,11,646.13,0,none
3203,young_professionals,Power,control,5.1,11,1063.54,1,premium_features
3204,young_professionals,Power,control,15.1,14,977.25,0,none
3205,young_professionals,Growth,control,5.0,15,1908.83,0,none
3206,young_professionals,Dormant,control,15.2,17,1206.52,1,premium_features
3207,young_professionals,Growth,control,8.0,21,1299.41,0,none
3208,young_professionals,Growth,control,15.2,22,1329.04,0,none
3209,young_professionals,Casual,control,14.1,13,1492.45,1,status
3210,young_professionals,Casual,control,6.4,15,722.71,0,none
3211,young_professionals,Casual,control,11.5,21,991.04,0,none
3212,young_professionals,Casual,control,3.1,13,1759.32,0,none
3213,young_professionals,Growth,control,9.7,16,1171.63,1,status
3214,young_professionals,Casual,control,7.3,22,1212.76,0,none
3215,young_professionals,Casual,control,8.6,11,966.66,0,none
3216,young_professionals,Casual,control,10.1,17,2092.63,0,none
3217,young_professionals,Power,control,6.2,15,1347.25,0,none
3218,young_professionals,Growth,control,8.5,15,845.4,1,cashback
3219,young_professionals,Casual,control,9.7,15,2018.63,0,none
3220,young_professionals,Dormant,control,11.3,10,906.63,0,none
3221,young_professionals,Casual,control,10.2,15,767.04,0,none
3222,young_professionals,Casual,control,3.5,19,1790.81,0,none
3223,young_professionals,Growth,control,6.1,15,0.0,1,cashback
3224,young_professionals,Growth,control,12.9,12,451.73,1,cashback
3225,young_professionals,Growth,control,5.7,11,1098.35,0,none
3226,young_professionals,Growth,control,7.5,18,1586.18,1,premium_features
3227,young_professionals,Casual,control,10.5,8,977.01,1,cashback
3228,young_professionals,Power,control,14.1,14,2950.71,0,none
3229,young_professionals,Growth,control,5.4,13,987.9,0,none
3230,young_professionals,Casual,control,5.1,23,1157.96,0,none
3231,young_professionals,Casual,control,8.5,11,1309.06,1,premium_features
3232,young_professionals,Casual,control,19.0,17,2634.08,0,none
3233,young_professionals,Casual,control,6.2,18,1732.19,0,none
3234,young_professionals,Growth,control,15.0,16,1539.31,0,none
3235,young_professionals,Growth,control,5.1,12,203.78,1,premium_features
3236,young_professionals,Growth,control,0.0,22,834.23,0,none
3237,young_professionals,Growth,control,6.1,10,732.94,0,none
3238,young_professionals,Casual,control,12.4,12,1958.41,0,none
3239,young_professionals,Casual,control,8.9,20,1788.64,0,none
3240,young_professionals,Power,control,13.0,18,716.35,0,none
3241,young_professionals,Casual,control,5.5,19,2851.82,0,none
3242,young_professionals,Growth,control,10.9,14,135.8,1,status
3243,young_professionals,Casual,control,6.1,19,786.24,0,none
3244,young_professionals,Growth,control,6.9,22,1640.89,1,support
3245,young_professionals,Casual,control,7.1,19,1429.79,0,none
3246,young_professionals,Casual,control,14.5,18,572.47,0,none
3247,young_professionals,Growth,control,13.2,22,1652.27,0,none
3248,young_professionals,Dormant,control,16.1,9,587.87,0,none
3249,young_professionals,Growth,control,15.5,14,893.57,1,premium_features
3250,young_professionals,Dormant,control,9.1,18,1462.95,0,none
3251,young_professionals,Dormant,control,13.8,21,740.61,1,cashback
3252,young_professionals,Casual,control,13.7,19,388.7,0,none
3253,young_professionals,Growth,control,8.9,12,1493.64,1,cashback
3254,young_professionals,Power,control,11.5,12,1165.76,0,none
3255,young_professionals,Dormant,control,12.2,23,1366.69,1,premium_features
3256,young_professionals,Power,control,5.4,10,2697.91,0,none
3257,young_professionals,Casual,control,3.5,7,10.49,0,none
3258,young_professionals,Casual,control,10.6,11,398.31,1,support
3259,young_professionals,Casual,control,9.9,9,1090.09,0,none
3260,young_professionals,Growth,control,9.3,10,1682.3,0,none
3261,young_professionals,Power,control,10.3,12,1411.92,0,none
3262,young_professionals,Power,control,10.9,18,526.4,0,none
3263,young_professionals,Growth,control,9.5,6,1570.69,0,none
3264,young_professionals,Growth,control,12.2,18,0.0,0,none
3265,young_professionals,Casual,control,7.9,17,1371.45,1,premium_features
3266,young_professionals,Casual,control,7.7,12,161.8,0,none
3267,young_professionals,Casual,control,13.6,19,605.46,0,none
3268,young_professionals,Dormant,control,3.5,12,2375.02,0,none
3269,young_professionals,Dormant,control,8.6,18,1406.25,0,none
3270,young_professionals,Growth,control,11.3,11,1825.87,1,support
3271,young_professionals,Growth,control,4.1,15,1851.65,0,none
3272,young_professionals,Casual,control,12.9,11,1332.13,0,none
3273,young_professionals,Dormant,control,9.0,11,1463.7,0,none
3274,young_professionals,Power,control,7.0,19,1711.69,0,none
3275,young_professionals,Dormant,control,10.0,17,2283.1,0,none
3276,young_professionals,Dormant,control,12.7,12,462.54,0,none
3277,young_professionals,Casual,control,7.5,17,1710.06,0,none
