referral_id,referee_id,jtbd_segment,cohort,channel,status,reward_eur
1940,1940,young_professionals,Power,in_app,first_tx,20.0
1941,1941,young_professionals,Power,in_app,accepted,0.0
1942,1942,young_professionals,Growth,link,kyc_completed,10.0
1943,1943,young_professionals,Growth,email,kyc_completed,10.0
1944,1944,young_professionals,Growth,email,first_tx,20.0
1945,1945,young_professionals,Casual,email,kyc_completed,10.0
1946,1946,young_professionals,Growth,in_app,accepted,0.0
1947,1947,young_professionals,Growth,link,accepted,0.0
1948,1948,young_professionals,Casual,email,first_tx,20.0
1949,1949,young_professionals,Power,in_app,sent,0.0
1950,1950,young_professionals,Power,email,first_tx,20.0
1951,1951,young_professionals,Growth,email,sent,0.0
1952,1952,young_professionals,Growth,link,sent,0.0
1953,1953,young_professionals,Growth,in_app,accepted,0.0
1954,1954,young_professionals,Growth,in_app,kyc_completed,10.0
1955,1955,young_professionals,Growth,link,first_tx,20.0
1956,1956,young_professionals,Power,link,first_tx,20.0
1957,1957,young_professionals,Casual,email,sent,0.0
1958,1958,young_professionals,Power,link,accepted,0.0
1959,1959,young_professionals,Growth,in_app,sent,0.0
1960,1960,young_professionals,Dormant,in_app,sent,0.0
1961,1961,young_professionals,Power,in_app,first_tx,20.0
1962,1962,young_professionals,Growth,in_app,accepted,0.0
1963,1963,young_professionals,Growth,in_app,kyc_completed,10.0
1964,1964,young_professionals,Growth,in_app,accepted,0.0
1965,1965,young_professionals,Casual,email,sent,0.0
1966,1966,young_professionals,Casual,in_app,first_tx,20.0
1967,1967,young_professionals,Power,link,first_tx,20.0
1968,1968,young_professionals,Growth,email,sent,0.0
1969,1969,young_professionals,Growth,in_app,first_tx,20.0
1970,1970,young_professionals,Power,in_app,accepted,0.0
1971,1971,young_professionals,Growth,in_app,accepted,0.0
1972,1972,young_professionals,Growth,in_app,first_tx,20.0
1973,1973,young_professionals,Power,in_app,accepted,0.0
1974,1974,young_professionals,Growth,in_app,accepted,0.0
1975,1975,young_professionals,Power,email,kyc_completed,10.0
1976,1976,young_professionals,Casual,in_app,first_tx,20.0
1977,1977,young_professionals,Growth,link,sent,0.0
1978,1978,young_professionals,Growth,in_app,first_tx,20.0
1979,1979,young_professionals,Casual,link,accepted,0.0
1980,1980,young_professionals,Growth,link,first_tx,20.0
1981,1981,young_professionals,Power,email,accepted,0.0
1982,1982,young_professionals,Casual,in_app,accepted,0.0
1983,1983,young_professionals,Power,email,kyc_completed,10.0
1984,1984,young_professionals,Growth,email,first_tx,20.0
1985,1985,young_professionals,Casual,link,sent,0.0
1986,1986,young_professionals,Power,email,accepted,0.0
1987,1987,young_professionals,Power,link,kyc_completed,10.0
1988,1988,young_professionals,Growth,in_app,accepted,0.0
1989,1989,young_professionals,Power,email,first_tx,20.0
1990,1990,young_professionals,Growth,in_app,accepted,0.0
1991,1991,young_professionals,Growth,email,sent,0.0
1992,1992,young_professionals,Growth,in_app,accepted,0.0
1993,1993,young_professionals,Power,in_app,kyc_completed,10.0
1994,1994,young_professionals,Growth,in_app,accepted,0.0
1995,1995,young_professionals,Growth,in_app,first_tx,20.0
1996,1996,young_professionals,Growth,email,sent,0.0
1997,1997,young_professionals,Casual,email,accepted,0.0
1998,1998,young_professionals,Casual,link,sent,0.0
1999,1999,young_professionals,Power,email,accepted,0.0
2000,2000,young_professionals,Growth,email,first_tx,20.0
2001,2001,young_professionals,Casual,link,sent,0.0
2002,2002,young_professionals,Growth,in_app,accepted,0.0
2003,2003,young_professionals,Growth,link,accepted,0.0
2004,2004,young_professionals,Casual,in_app,sent,0.0
2005,2005,young_professionals,Growth,in_app,accepted,0.0
2006,2006,young_professionals,Growth,email,sent,0.0
2007,2007,young_professionals,Growth,email,sent,0.0
2008,2008,young_professionals,Power,email,first_tx,20.0
2009,2009,young_professionals,Casual,in_app,accepted,0.0
2010,2010,young_professionals,Power,email,sent,0.0
2011,2011,young_professionals,Power,in_app,sent,0.0
2012,2012,young_professionals,Power,in_app,sent,0.0
2013,2013,young_professionals,Casual,email,accepted,0.0
2014,2014,young_professionals,Growth,email,sent,0.0
2015,2015,young_professionals,Growth,email,first_tx,20.0
2016,2016,young_professionals,Growth,in_app,first_tx,20.0
2017,2017,young_professionals,Power,in_app,first_tx,20.0
2018,2018,young_professionals,Casual,in_app,accepted,0.0
2019,2019,young_professionals,Growth,email,sent,0.0
2020,2020,young_professionals,Casual,in_app,sent,0.0
2021,2021,young_professionals,Casual,in_app,sent,0.0
2022,2022,young_professionals,Growth,link,first_tx,20.0
2023,2023,young_professionals,Casual,email,kyc_completed,10.0
2024,2024,young_professionals,Power,email,first_tx,20.0
2025,2025,young_professionals,Power,link,sent,0.0
2026,2026,young_professionals,Power,email,accepted,0.0
2027,2027,young_professionals,Growth,email,sent,0.0
2028,2028,young_professionals,Power,email,accepted,0.0
2029,2029,young_professionals,Growth,link,kyc_completed,10.0
2030,2030,young_professionals,Casual,email,sent,0.0
2031,2031,young_professionals,Power,email,kyc_completed,10.0
2032,2032,young_professionals,Casual,in_app,accepted,0.0
2033,2033,young_professionals,Power,in_app,first_tx,20.0
2034,2034,young_professionals,Dormant,in_app,sent,0.0
2035,2035,young_professionals,Casual,email,sent,0.0
2036,2036,young_professionals,Growth,email,accepted,0.0
2037,2037,young_professionals,Casual,email,accepted,0.0
2038,2038,young_professionals,Casual,in_app,sent,0.0
2039,2039,young_professionals,Growth,in_app,first_tx,20.0
2040,2040,young_professionals,Growth,link,accepted,0.0
2041,2041,young_professionals,Casual,email,sent,0.0
2042,2042,young_professionals,Casual,in_app,sent,0.0
2043,2043,young_professionals,Growth,in_app,accepted,0.0
2044,2044,young_professionals,Power,email,first_tx,20.0
2045,2045,young_professionals,Casual,in_app,first_tx,20.0
2046,2046,young_professionals,Growth,email,accepted,0.0
2047,2047,young_professionals,Growth,in_app,accepted,0.0
2048,2048,young_professionals,Growth,in_app,first_tx,20.0
2049,2049,young_professionals,Power,link,first_tx,20.0
2050,2050,young_professionals,Casual,in_app,kyc_completed,10.0
2051,2051,young_professionals,Growth,in_app,accepted,0.0
2052,2052,young_professionals,Growth,email,accepted,0.0
2053,2053,young_professionals,Casual,email,accepted,0.0
2054,2054,young_professionals,Growth,in_app,accepted,0.0
2055,2055,young_professionals,Growth,link,first_tx,20.0
2056,2056,young_professionals,Growth,in_app,first_tx,20.0
2057,2057,young_professionals,Growth,in_app,accepted,0.0
2058,2058,young_professionals,Power,in_app,first_tx,20.0
2059,2059,young_professionals,Power,in_app,kyc_completed,10.0
2060,2060,young_professionals,Dormant,in_app,first_tx,20.0
2061,2061,young_professionals,Growth,email,first_tx,20.0
2062,2062,young_professionals,Dormant,link,accepted,0.0
2063,2063,young_professionals,Growth,email,accepted,0.0
2064,2064,young_professionals,Power,in_app,sent,0.0
2065,2065,young_professionals,Power,in_app,accepted,0.0
2066,2066,young_professionals,Growth,email,first_tx,20.0
2067,2067,young_professionals,Casual,link,kyc_completed,10.0
2068,2068,young_professionals,Power,in_app,first_tx,20.0
2069,2069,young_professionals,Power,in_app,first_tx,20.0
2070,2070,young_professionals,Growth,in_app,first_tx,20.0
2071,2071,young_professionals,Power,in_app,first_tx,20.0
2072,2072,young_professionals,Power,in_app,accepted,0.0
2073,2073,young_professionals,Power,email,first_tx,20.0
2074,2074,young_professionals,Power,in_app,kyc_completed,10.0
2075,2075,young_professionals,Growth,email,kyc_completed,10.0
2076,2076,young_professionals,Dormant,in_app,first_tx,20.0
2077,2077,young_professionals,Growth,in_app,accepted,0.0
2078,2078,young_professionals,Power,email,accepted,0.0
2079,2079,young_professionals,Growth,in_app,kyc_completed,10.0
2080,2080,young_professionals,Growth,in_app,accepted,0.0
2081,2081,young_professionals,Casual,email,sent,0.0
2082,2082,young_professionals,Growth,email,sent,0.0
2083,2083,young_professionals,Power,in_app,first_tx,20.0
2084,2084,young_professionals,Power,email,first_tx,20.0
2085,2085,young_professionals,Growth,in_app,accepted,0.0
2086,2086,young_professionals,Growth,in_app,accepted,0.0
2087,2087,young_professionals,Growth,email,first_tx,20.0
2088,2088,young_professionals,Casual,link,accepted,0.0
2089,2089,young_professionals,Power,link,accepted,0.0
2090,2090,young_professionals,Power,email,kyc_completed,10.0
2091,2091,young_professionals,Casual,link,accepted,0.0
2092,2092,young_professionals,Growth,email,accepted,0.0
2093,2093,young_professionals,Power,in_app,first_tx,20.0
2094,2094,young_professionals,Power,email,kyc_completed,10.0
2095,2095,young_professionals,Casual,link,sent,0.0
2096,2096,young_professionals,Dormant,email,sent,0.0
2097,2097,young_professionals,Casual,in_app,sent,0.0
2098,2098,young_professionals,Casual,email,sent,0.0
2099,2099,young_professionals,Growth,in_app,accepted,0.0
2100,2100,young_professionals,Casual,link,sent,0.0
2101,2101,young_professionals,Dormant,in_app,sent,0.0
2102,2102,young_professionals,Power,email,accepted,0.0
2103,2103,young_professionals,Growth,in_app,accepted,0.0
2104,2104,young_professionals,Power,email,first_tx,20.0
2105,2105,young_professionals,Growth,email,accepted,0.0
2106,2106,young_professionals,Growth,email,sent,0.0
2107,2107,young_professionals,Growth,in_app,accepted,0.0
2108,2108,young_professionals,Growth,in_app,accepted,0.0
2109,2109,young_professionals,Power,in_app,kyc_completed,10.0
2110,2110,young_professionals,Growth,in_app,first_tx,20.0
2111,2111,young_professionals,Growth,email,accepted,0.0
2112,2112,young_professionals,Power,email,kyc_completed,10.0
2113,2113,young_professionals,Growth,in_app,accepted,0.0
2114,2114,young_professionals,Casual,email,first_tx,20.0
2115,2115,young_professionals,Power,email,kyc_completed,10.0
2116,2116,young_professionals,Casual,email,first_tx,20.0
2117,2117,young_professionals,Power,in_app,first_tx,20.0
2118,2118,young_professionals,Casual,email,accepted,0.0
2119,2119,young_professionals,Power,in_app,first_tx,20.0
2120,2120,young_professionals,Growth,email,first_tx,20.0
2121,2121,young_professionals,Power,email,accepted,0.0
2122,2122,young_professionals,Casual,in_app,first_tx,20.0
2123,2123,young_professionals,Growth,in_app,accepted,0.0
2124,2124,young_professionals,Growth,in_app,first_tx,20.0
2125,2125,young_professionals,Dormant,link,sent,0.0
2126,2126,young_professionals,Power,in_app,accepted,0.0
2127,2127,young_professionals,Power,in_app,accepted,0.0
2128,2128,young_professionals,Casual,email,accepted,0.0
2129,2129,young_professionals,Growth,in_app,first_tx,20.0
2130,2130,young_professionals,Dormant,in_app,accepted,0.0
2131,2131,young_professionals,Growth,in_app,first_tx,20.0
2132,2132,young_professionals,Casual,email,first_tx,20.0
2133,2133,young_professionals,Growth,link,accepted,0.0
2134,2134,young_professionals,Growth,link,first_tx,20.0
2135,2135,young_professionals,Power,link,accepted,0.0
2136,2136,young_professionals,Growth,email,accepted,0.0
2137,2137,young_professionals,Growth,email,accepted,0.0
2138,2138,young_professionals,Power,in_app,first_tx,20.0
2139,2139,young_professionals,Growth,in_app,sent,0.0
2140,2140,young_professionals,Casual,in_app,sent,0.0
2141,2141,young_professionals,Growth,link,first_tx,20.0
2142,2142,young_professionals,Power,email,first_tx,20.0
2143,2143,young_professionals,Power,in_app,accepted,0.0
2144,2144,young_professionals,Power,link,sent,0.0
2145,2145,young_professionals,Growth,in_app,accepted,0.0
2146,2146,young_professionals,Growth,link,sent,0.0
2147,2147,young_professionals,Growth,email,accepted,0.0
2148,2148,young_professionals,Casual,in_app,kyc_completed,10.0
2149,2149,young_professionals,Growth,link,kyc_completed,10.0
2150,2150,young_professionals,Growth,in_app,first_tx,20.0
2151,2151,young_professionals,Growth,email,first_tx,20.0
2152,2152,young_professionals,Growth,link,first_tx,20.0
2153,2153,young_professionals,Casual,email,sent,0.0
2154,2154,young_professionals,Casual,email,sent,0.0
2155,2155,young_professionals,Power,link,sent,0.0
2156,2156,young_professionals,Casual,in_app,sent,0.0
2157,2157,young_professionals,Power,email,accepted,0.0
2158,2158,young_professionals,Growth,in_app,first_tx,20.0
2159,2159,young_professionals,Growth,email,accepted,0.0
2160,2160,young_professionals,Growth,in_app,first_tx,20.0
2161,2161,young_professionals,Power,in_app,first_tx,20.0
2162,2162,young_professionals,Casual,email,accepted,0.0
2163,2163,young_professionals,Growth,in_app,first_tx,20.0
2164,2164,young_professionals,Growth,in_app,accepted,0.0
2165,2165,young_professionals,Growth,email,accepted,0.0
2166,2166,young_professionals,Casual,email,kyc_completed,10.0
2167,2167,young_professionals,Growth,link,first_tx,20.0
2168,2168,young_professionals,Growth,link,accepted,0.0
2169,2169,young_professionals,Growth,link,accepted,0.0
2170,2170,young_professionals,Casual,in_app,sent,0.0
2171,2171,young_professionals,Dormant,in_app,sent,0.0
2172,2172,young_professionals,Power,email,accepted,0.0
2173,2173,young_professionals,Growth,email,accepted,0.0
2174,2174,young_professionals,Growth,email,first_tx,20.0
2175,2175,young_professionals,Casual,in_app,kyc_completed,10.0
2176,2176,young_professionals,Power,in_app,first_tx,20.0
2177,2177,young_professionals,Growth,email,sent,0.0
2178,2178,young_professionals,Growth,link,first_tx,20.0
2179,2179,young_professionals,Growth,in_app,accepted,0.0
2180,2180,young_professionals,Growth,in_app,accepted,0.0
2181,2181,young_professionals,Power,in_app,first_tx,20.0
2182,2182,young_professionals,Power,in_app,accepted,0.0
2183,2183,young_professionals,Growth,in_app,first_tx,20.0
2184,2184,young_professionals,Power,in_app,sent,0.0
2185,2185,young_professionals,Casual,link,sent,0.0
2186,2186,young_professionals,Growth,email,first_tx,20.0
2187,2187,young_professionals,Growth,in_app,first_tx,20.0
2188,2188,young_professionals,Power,in_app,kyc_completed,10.0
2189,2189,young_professionals,Growth,in_app,accepted,0.0
2190,2190,young_professionals,Growth,in_app,accepted,0.0
2191,2191,young_professionals,Casual,in_app,first_tx,20.0
2192,2192,young_professionals,Casual,link,sent,0.0
2193,2193,young_professionals,Casual,in_app,sent,0.0
2194,2194,young_professionals,Growth,in_app,kyc_completed,10.0
2195,2195,young_professionals,Dormant,email,sent,0.0
2196,2196,young_professionals,Growth,in_app,accepted,0.0
2197,2197,young_professionals,Casual,in_app,first_tx,20.0
2198,2198,young_professionals,Casual,link,first_tx,20.0
2199,2199,young_professionals,Power,in_app,first_tx,20.0
2200,2200,young_professionals,Growth,link,kyc_completed,10.0
2201,2201,young_professionals,Casual,link,kyc_completed,10.0
2202,2202,young_professionals,Growth,in_app,sent,0.0
2203,2203,young_professionals,Power,email,kyc_completed,10.0
2204,2204,young_professionals,Growth,link,sent,0.0
2205,2205,young_professionals,Casual,in_app,sent,0.0
2206,2206,young_professionals,Casual,email,kyc_completed,10.0
2207,2207,young_professionals,Power,in_app,accepted,0.0
2208,2208,young_professionals,Dormant,in_app,first_tx,20.0
2209,2209,young_professionals,Casual,email,first_tx,20.0
2210,2210,young_professionals,Casual,email,first_tx,20.0
2211,2211,young_professionals,Power,link,kyc_completed,10.0
2212,2212,young_professionals,Growth,in_app,first_tx,20.0
2213,2213,young_professionals,Casual,link,accepted,0.0
2214,2214,young_professionals,Power,email,accepted,0.0
2215,2215,young_professionals,Power,link,sent,0.0
2216,2216,young_professionals,Growth,email,accepted,0.0
2217,2217,young_professionals,Power,in_app,first_tx,20.0
2218,2218,young_professionals,Growth,in_app,accepted,0.0
2219,2219,young_professionals,Growth,in_app,accepted,0.0
2220,2220,young_professionals,Growth,link,first_tx,20.0
2221,2221,young_professionals,Growth,in_app,accepted,0.0
2222,2222,young_professionals,Power,email,kyc_completed,10.0
2223,2223,young_professionals,Growth,in_app,first_tx,20.0
2224,2224,young_professionals,Casual,email,accepted,0.0
2225,2225,young_professionals,Growth,email,first_tx,20.0
2226,2226,young_professionals,Growth,email,kyc_completed,10.0
2227,2227,young_professionals,Casual,email,sent,0.0
2228,2228,young_professionals,Casual,in_app,accepted,0.0
