customer_id,usage_frequency,avg_transaction_value,days_since_last_activity,support_tickets,device_error_rate,age,is_premium,customer_tenure_months,channel,churned
1596,0.0633,78.94,74,0,0.2461,60,1,34,app_store,1
1597,0.0855,156.68,56,0,0.044,48,0,34,app_store,1
1598,0.359,32.89,5,0,0.1656,52,0,30,website,0
1599,0.4906,41.57,77,1,0.2516,24,0,1,app_store,0
1600,0.0619,26.92,29,3,0.3033,43,0,44,app_store,1
1601,0.2864,8.71,12,1,0.0537,23,0,19,app_store,0
1602,0.5257,31.27,35,0,0.0403,31,0,30,google_play,0
1603,0.0393,64.06,10,0,0.0892,34,1,36,website,0
1604,0.5448,14.48,22,1,0.0521,26,1,19,referral,0
1605,0.1848,6.7,23,0,0.1027,42,1,8,google_play,0
1606,0.5636,37.1,82,1,0.2077,53,0,19,website,0
1607,0.2068,7.17,21,0,0.2412,31,0,17,website,1
1608,0.322,8.16,50,0,0.1421,45,0,17,website,0
1609,0.2466,7.81,13,0,0.4776,57,0,30,referral,0
1610,0.1579,6.04,11,0,0.1337,52,0,32,google_play,0
1611,0.1477,51.43,78,2,0.1929,53,0,11,referral,0
1612,0.2176,27.03,35,1,0.1339,36,0,37,website,0
1613,0.3203,103.51,89,0,0.2461,40,1,19,google_play,1
1614,0.4907,41.03,20,0,0.388,64,0,13,google_play,0
1615,0.2199,103.86,58,0,0.0274,30,0,33,google_play,0
1616,0.5488,15.63,1,0,0.1072,58,0,42,google_play,0
1617,0.508,31.62,68,0,0.4419,33,0,47,google_play,0
1618,0.3093,10.06,77,1,0.088,42,0,16,google_play,0
1619,0.2614,20.2,47,0,0.3345,25,0,34,google_play,0
1620,0.3718,66.97,63,2,0.3016,38,0,6,app_store,1
1621,0.1065,23.85,56,0,0.0998,20,0,27,google_play,0
1622,0.111,20.81,45,2,0.2017,47,0,18,website,1
1623,0.2204,24.15,76,0,0.2913,21,0,27,referral,1
1624,0.2197,27.13,69,0,0.0416,67,0,12,referral,0
1625,0.3463,27.15,79,0,0.1829,19,0,15,google_play,0
1626,0.2209,62.37,21,0,0.3966,47,0,28,app_store,0
1627,0.5827,14.81,29,1,0.3903,57,0,30,app_store,0
1628,0.0937,21.23,8,1,0.2372,36,0,15,referral,0
1629,0.3187,26.27,71,0,0.184,23,1,26,app_store,0
1630,0.2194,13.03,35,0,0.0412,48,0,17,google_play,0
1631,0.4899,17.94,1,0,0.1949,46,0,40,website,0
1632,0.6252,41.95,88,0,0.3515,33,0,43,website,1
1633,0.1192,13.78,10,1,0.1474,32,0,24,app_store,1
1634,0.0535,171.0,85,0,0.1855,37,1,24,website,1
1635,0.2024,77.14,26,0,0.1464,19,0,42,app_store,1
1636,0.2884,27.77,55,1,0.2531,40,0,31,google_play,1
1637,0.1341,36.71,44,0,0.068,62,0,39,app_store,1
1638,0.1979,42.07,43,2,0.0242,49,0,41,app_store,0
1639,0.227,36.31,20,0,0.4153,67,0,19,website,0
1640,0.4848,26.23,39,0,0.0785,54,0,47,referral,0
1641,0.0951,168.39,78,1,0.1703,56,1,22,google_play,0
1642,0.1588,14.84,29,0,0.137,43,0,27,app_store,0
1643,0.1738,18.71,48,0,0.1563,59,0,16,referral,0
1644,0.3015,25.81,81,0,0.5829,37,0,5,website,1
1645,0.4695,38.53,37,1,0.1082,62,0,40,google_play,0
1646,0.2516,100.31,88,0,0.275,48,0,36,website,0
1647,0.1926,24.5,71,1,0.1178,22,0,1,google_play,0
1648,0.0897,36.78,54,0,0.0997,42,0,7,google_play,0
1649,0.292,32.13,63,0,0.2576,44,0,13,google_play,1
1650,0.1946,23.15,68,2,0.1404,57,1,25,google_play,0
1651,0.1455,58.51,67,0,0.0714,41,0,46,google_play,0
1652,0.1917,33.11,23,4,0.1246,48,0,36,referral,1
1653,0.15,49.01,29,0,0.0564,62,0,18,app_store,0
1654,0.1345,19.98,83,1,0.1614,47,0,11,google_play,0
1655,0.1641,16.8,28,0,0.2164,22,0,18,app_store,1
1656,0.1917,19.29,64,1,0.1542,23,0,10,app_store,1
1657,0.1656,30.24,27,0,0.2003,34,0,36,google_play,0
1658,0.4122,53.64,31,1,0.4205,23,0,34,app_store,0
1659,0.2423,106.45,71,1,0.4968,62,0,17,google_play,1
1660,0.0956,27.73,57,0,0.1892,41,0,4,website,1
1661,0.1246,90.41,34,0,0.0768,69,0,13,referral,0
1662,0.1396,38.03,55,2,0.0659,38,0,10,website,1
1663,0.8611,15.37,11,2,0.0184,28,0,29,app_store,1
1664,0.1907,26.66,27,1,0.051,68,0,41,app_store,0
1665,0.2617,42.03,45,1,0.0599,26,0,27,website,0
1666,0.0508,44.37,75,4,0.0762,29,0,38,referral,1
1667,0.2008,17.54,18,0,0.1675,32,0,34,referral,0
1668,0.5274,19.12,37,0,0.0281,27,0,15,website,0
1669,0.1677,19.4,51,1,0.3378,54,0,34,referral,1
1670,0.5165,21.36,22,0,0.6818,58,0,20,app_store,0
1671,0.1258,30.38,47,0,0.1054,47,0,46,app_store,0
1672,0.2482,91.99,62,1,0.4674,61,0,29,website,1
1673,0.2644,18.27,24,0,0.1976,25,0,6,app_store,0
1674,0.1536,7.79,20,1,0.245,47,0,42,referral,0
1675,0.2746,7.44,83,0,0.6048,32,0,41,app_store,1
1676,0.4032,43.46,63,0,0.1297,56,0,25,website,0
1677,0.4157,16.75,39,1,0.2531,30,0,15,referral,0
1678,0.561,29.63,29,0,0.1495,26,0,4,google_play,0
1679,0.2373,14.95,47,2,0.1373,44,0,9,referral,0
1680,0.434,22.11,76,0,0.3992,58,0,19,website,1
1681,0.1734,19.54,64,1,0.3866,26,1,25,website,1
1682,0.5977,15.17,46,0,0.0157,45,1,10,google_play,0
1683,0.1242,58.29,57,2,0.3227,55,0,42,app_store,1
1684,0.3769,61.37,12,1,0.1362,31,0,32,website,0
1685,0.2063,38.39,3,1,0.071,18,0,45,referral,0
1686,0.1555,102.59,64,0,0.2313,35,0,34,app_store,1
1687,0.1076,9.77,44,3,0.1379,23,1,27,referral,1
1688,0.4327,21.16,81,1,0.4744,23,0,25,google_play,0
1689,0.1112,19.21,81,0,0.0624,32,0,11,website,1
1690,0.467,40.31,87,0,0.166,55,0,43,app_store,0
1691,0.3988,10.15,80,1,0.336,36,0,13,google_play,1
1692,0.2572,39.14,54,1,0.121,59,1,5,app_store,1
1693,0.5846,8.93,11,0,0.1927,31,0,30,website,0
1694,0.4072,41.41,58,0,0.1304,20,0,45,app_store,1
1695,0.059,55.06,26,0,0.0334,51,1,37,google_play,0
1696,0.3109,11.11,76,0,0.1002,46,0,19,website,0
1697,0.3815,18.97,24,0,0.0711,29,0,7,app_store,0
1698,0.2032,56.44,79,0,0.2266,18,0,46,website,1
1699,0.2655,65.0,82,1,0.0755,21,1,5,app_store,1
1700,0.3457,9.03,42,0,0.0786,48,0,26,app_store,0
1701,0.2491,31.93,87,0,0.2455,26,0,37,website,1
1702,0.1763,38.77,35,2,0.1481,40,0,40,app_store,1
1703,0.1133,24.37,39,0,0.1784,36,0,8,google_play,1
1704,0.5666,67.04,82,2,0.7619,35,0,35,website,1
1705,0.2237,16.73,62,1,0.0495,34,0,27,google_play,0
1706,0.3614,18.35,16,2,0.1093,22,0,5,website,1
1707,0.2055,15.47,15,0,0.03,28,0,5,app_store,0
1708,0.4443,29.13,46,1,0.1055,67,0,39,referral,0
1709,0.2399,20.33,59,0,0.2161,33,0,27,google_play,1
1710,0.4853,45.18,50,1,0.1531,44,1,46,website,0
1711,0.301,19.24,4,1,0.2341,21,0,30,google_play,0
1712,0.0561,21.84,14,0,0.0648,29,0,45,google_play,0
1713,0.1571,29.28,7,1,0.3798,35,0,36,website,1
1714,0.2732,14.24,70,0,0.13,43,1,1,referral,0
1715,0.2633,51.87,35,1,0.7976,65,0,33,app_store,1
1716,0.455,41.15,33,0,0.1473,33,0,18,referral,0
1717,0.4358,40.22,77,1,0.0622,53,1,27,referral,0
1718,0.304,12.47,87,2,0.6786,47,0,2,app_store,0
1719,0.1959,75.15,1,0,0.803,27,0,47,google_play,0
1720,0.0843,6.97,79,2,0.1414,50,0,38,google_play,1
1721,0.1491,42.77,29,2,0.5154,52,0,7,app_store,1
1722,0.169,28.1,69,0,0.3054,56,1,44,app_store,1
1723,0.1945,40.67,57,0,0.2658,63,0,18,referral,1
1724,0.2236,21.93,12,0,0.2782,26,0,23,app_store,0
1725,0.1216,27.05,27,0,0.0145,49,0,3,app_store,0
1726,0.2935,41.62,35,1,0.1636,41,0,31,google_play,0
1727,0.072,25.49,0,0,0.3621,38,0,46,referral,0
1728,0.1315,29.66,34,1,0.4909,68,0,37,google_play,1
1729,0.236,30.34,47,0,0.2669,19,0,30,google_play,0
1730,0.1255,118.52,54,1,0.2399,27,0,36,google_play,1
1731,0.0809,8.34,11,0,0.1232,44,0,42,website,1
1732,0.5685,63.23,64,2,0.1076,50,0,18,website,1
1733,0.3162,35.03,28,3,0.061,51,0,10,app_store,0
1734,0.1734,32.12,46,0,0.4124,40,0,5,app_store,1
1735,0.4053,10.48,80,0,0.065,55,0,1,app_store,0
1736,0.415,57.18,44,1,0.0804,28,0,15,app_store,0
1737,0.2626,11.54,53,0,0.1598,36,0,17,website,1
1738,0.4275,71.53,81,2,0.0113,61,0,2,website,0
1739,0.1401,17.44,65,2,0.1141,40,0,10,website,1
1740,0.2644,71.53,33,0,0.0466,61,0,7,website,0
1741,0.4316,15.53,14,2,0.0737,21,0,27,google_play,1
1742,0.1946,13.27,38,1,0.6083,41,1,39,app_store,0
1743,0.5566,23.81,67,1,0.1762,50,1,22,google_play,0
1744,0.1894,15.15,37,0,0.2026,67,0,34,app_store,0
1745,0.2078,21.59,15,0,0.3562,60,0,6,app_store,0
1746,0.1738,82.93,4,0,0.3318,48,0,34,website,0
1747,0.2117,17.29,78,1,0.2274,23,0,29,app_store,1
1748,0.1094,28.77,20,0,0.4584,39,1,8,google_play,1
1749,0.3032,77.6,62,1,0.7221,64,0,39,website,1
1750,0.3688,30.09,75,0,0.0789,42,0,44,google_play,0
1751,0.1936,56.0,60,0,0.0448,26,0,28,website,0
1752,0.584,37.59,3,0,0.1915,39,0,7,referral,0
1753,0.3445,51.24,19,0,0.1524,42,0,29,google_play,1
1754,0.0422,24.29,8,2,0.2416,23,0,24,google_play,1
1755,0.2485,38.26,38,3,0.4618,56,0,6,app_store,1
1756,0.561,90.26,77,1,0.1887,55,0,47,google_play,0
1757,0.1479,20.19,3,0,0.047,30,0,13,website,0
1758,0.0607,34.12,38,0,0.1945,51,0,22,google_play,1
1759,0.5409,15.83,31,1,0.2629,69,1,44,website,0
1760,0.2802,52.59,52,0,0.0755,56,0,37,referral,0
1761,0.3319,7.9,2,0,0.1044,68,1,36,website,0
1762,0.0669,20.68,56,1,0.1868,19,0,25,app_store,0
1763,0.338,51.46,0,0,0.2219,59,1,42,google_play,0
1764,0.1933,22.86,37,0,0.7478,18,1,2,website,0
1765,0.2419,7.26,16,1,0.4327,62,0,30,website,0
1766,0.5763,14.83,31,0,0.0758,64,0,39,website,0
1767,0.1897,15.75,60,0,0.2321,31,0,42,google_play,1
1768,0.3325,76.5,76,0,0.0629,58,0,37,google_play,0
1769,0.3125,44.21,21,0,0.0985,69,0,35,app_store,0
1770,0.4603,47.48,33,0,0.1729,31,0,8,app_store,0
1771,0.118,10.73,81,1,0.037,29,0,4,app_store,0
1772,0.2252,25.47,87,1,0.2026,68,0,45,website,1
1773,0.061,75.49,49,0,0.0399,39,1,39,referral,0
1774,0.2153,47.55,45,0,0.0352,44,0,24,app_store,1
1775,0.2592,17.8,40,1,0.0938,27,0,17,google_play,0
1776,0.3025,44.01,84,0,0.1031,42,0,27,website,0
1777,0.2067,10.33,38,0,0.0426,45,1,27,app_store,0
1778,0.2569,13.93,35,1,0.0808,62,0,35,app_store,0
1779,0.4358,6.79,40,1,0.041,69,0,11,app_store,1
1780,0.1756,23.47,77,1,0.0743,21,0,16,google_play,1
1781,0.0864,39.56,18,0,0.4418,53,0,13,website,1
1782,0.1564,12.93,0,2,0.0804,49,0,17,website,1
1783,0.303,23.81,37,0,0.2446,54,0,4,app_store,0
1784,0.1621,14.11,44,1,0.1664,53,0,10,google_play,0
1785,0.2727,16.78,1,0,0.3221,46,0,13,google_play,1
1786,0.2147,12.2,49,1,0.1268,67,0,4,google_play,0
1787,0.4508,60.52,37,1,0.0655,31,0,28,app_store,0
1788,0.2659,15.65,57,0,0.4375,56,0,27,google_play,1
1789,0.3636,21.32,34,0,0.146,18,0,5,app_store,0
1790,0.537,17.57,2,0,0.1715,52,1,18,website,0
1791,0.1176,31.65,3,0,0.1977,50,0,17,app_store,1
1792,0.2408,145.1,51,1,0.1478,43,0,44,google_play,0
1793,0.2905,178.48,54,0,0.0437,30,1,22,app_store,0
1794,0.2875,21.78,21,2,0.1673,38,0,24,app_store,1
1795,0.2755,34.02,70,0,0.3407,22,0,13,google_play,1
1796,0.0813,49.81,39,0,0.2825,25,0,29,referral,0
1797,0.1763,61.2,17,1,0.1736,59,0,32,google_play,0
1798,0.3683,39.67,38,2,0.4682,21,1,12,app_store,0
1799,0.1117,55.14,41,2,0.215,57,1,22,app_store,1
1800,0.3953,33.94,9,1,0.2816,50,1,44,google_play,0
1801,0.356,16.37,82,1,0.0278,44,0,39,referral,0
1802,0.1996,54.9,33,0,0.6493,42,1,4,website,0
1803,0.2699,28.03,80,1,0.1139,57,0,46,referral,0
1804,0.2346,32.15,25,3,0.0039,60,0,20,google_play,0
1805,0.3001,9.86,23,1,0.1155,50,1,45,referral,0
1806,0.1086,14.85,16,1,0.3404,60,0,19,app_store,1
1807,0.2972,19.45,19,0,0.0358,53,0,39,website,0
1808,0.3727,36.82,61,1,0.1213,58,0,33,referral,0
1809,0.2932,89.47,19,2,0.1952,37,1,22,referral,0
1810,0.2284,43.91,6,2,0.3722,58,0,33,website,1
1811,0.2761,22.4,53,0,0.4559,50,0,32,app_store,1
1812,0.2459,12.74,63,2,0.0249,40,0,17,google_play,0
1813,0.4928,60.94,75,0,0.23,52,1,28,app_store,1
1814,0.2705,31.81,45,3,0.2692,64,0,31,app_store,1
1815,0.2727,2.71,21,0,0.2476,25,1,47,referral,0
1816,0.3998,52.78,81,1,0.6258,28,0,17,referral,1
1817,0.1514,33.05,57,1,0.449,64,1,9,google_play,1
1818,0.195,5.65,87,1,0.2562,38,0,42,app_store,1
1819,0.2184,39.33,63,0,0.2934,51,1,31,website,1
1820,0.5282,26.99,33,0,0.3236,40,0,24,referral,0
1821,0.2962,10.13,12,3,0.5395,36,1,30,google_play,1
1822,0.2212,105.99,57,0,0.2207,43,0,26,google_play,1
1823,0.1857,34.57,8,1,0.248,39,0,36,website,1
1824,0.189,18.11,74,0,0.2777,44,0,13,referral,0
1825,0.127,14.69,7,0,0.13,35,1,6,google_play,1
1826,0.2914,22.23,24,2,0.1538,25,0,38,google_play,0
1827,0.2625,22.74,40,1,0.0143,59,0,7,google_play,1
1828,0.0814,38.03,84,0,0.0197,32,0,8,google_play,0
1829,0.5266,21.48,23,0,0.0039,35,0,43,google_play,0
1830,0.2265,19.02,32,1,0.2792,19,0,34,google_play,0
1831,0.4117,28.37,32,1,0.1793,53,0,18,app_store,0
1832,0.1933,18.71,11,0,0.473,68,1,10,google_play,0
1833,0.3596,23.41,87,1,0.2716,20,0,40,referral,0
1834,0.0561,66.79,42,0,0.4529,41,0,18,app_store,0
1835,0.3694,18.1,29,1,0.3867,45,0,10,referral,1
1836,0.386,22.46,66,0,0.265,60,0,36,google_play,1
1837,0.1654,14.37,29,1,0.0125,42,0,3,google_play,0
1838,0.1317,53.18,89,1,0.1944,66,0,39,google_play,1
1839,0.2358,7.52,66,1,0.1182,26,0,19,website,0
1840,0.3028,13.72,10,0,0.1485,27,0,9,referral,0
1841,0.1911,40.43,84,2,0.0653,47,1,7,app_store,0
1842,0.0527,22.08,19,0,0.1391,31,0,15,google_play,1
1843,0.1811,45.51,58,1,0.0448,63,0,46,website,0
1844,0.2227,21.43,4,1,0.4272,60,0,12,referral,0
1845,0.2592,15.33,69,1,0.2637,35,0,16,website,1
1846,0.3199,22.52,77,1,0.2665,56,0,19,website,1
1847,0.3998,9.93,20,1,0.0702,28,0,21,app_store,0
1848,0.6066,13.76,21,0,0.1832,51,0,40,google_play,0
1849,0.2756,46.47,16,0,0.1191,53,0,35,google_play,0
1850,0.4028,20.47,11,0,0.2327,59,0,6,google_play,0
1851,0.1288,24.02,89,0,0.5266,68,0,13,app_store,1
1852,0.1048,26.77,50,0,0.2361,62,0,31,website,1
1853,0.4699,8.18,86,0,0.048,69,0,6,referral,0
1854,0.1484,8.24,7,0,0.0366,52,0,41,app_store,0
1855,0.3866,32.04,30,0,0.1361,46,0,23,website,0
1856,0.0273,18.41,68,0,0.1384,39,0,15,referral,1
1857,0.4919,21.03,72,0,0.1733,24,0,29,referral,0
1858,0.075,37.74,56,2,0.0774,21,0,33,google_play,1
1859,0.4513,12.75,25,0,0.0423,48,0,5,website,0
1860,0.2283,16.5,17,0,0.1819,40,0,47,google_play,0
1861,0.3777,19.17,4,0,0.2083,63,0,22,website,1
1862,0.2693,31.05,79,0,0.2802,45,0,13,google_play,1
1863,0.294,19.08,62,0,0.4663,43,0,18,website,1
1864,0.1939,15.75,57,0,0.0639,58,0,40,google_play,0
1865,0.3601,80.28,48,0,0.0696,22,0,22,google_play,0
1866,0.5769,25.23,50,0,0.0286,18,0,3,app_store,0
1867,0.3968,38.8,4,0,0.0371,61,0,16,app_store,0
1868,0.1739,6.91,21,0,0.2747,69,0,20,referral,0
1869,0.376,9.96,38,0,0.0614,64,0,3,referral,0
1870,0.1315,36.97,36,0,0.1872,62,0,34,app_store,1
1871,0.1346,20.73,52,0,0.396,66,0,22,referral,1
1872,0.232,18.72,33,1,0.1679,50,0,3,google_play,0
1873,0.2215,12.61,35,0,0.1118,39,0,4,google_play,0
1874,0.2543,48.52,17,0,0.278,59,0,32,google_play,0
1875,0.3,38.79,3,2,0.3142,22,1,14,website,0
1876,0.4074,23.44,73,1,0.1316,48,1,16,referral,0
1877,0.2763,29.14,84,0,0.0943,66,0,7,app_store,0
1878,0.4398,19.82,68,0,0.1287,47,0,3,google_play,1
1879,0.5965,15.2,83,0,0.2581,62,0,2,website,0
1880,0.4449,17.06,55,0,0.2859,19,0,46,referral,1
1881,0.3328,41.89,79,0,0.4603,25,0,8,app_store,1
1882,0.2557,18.61,37,1,0.0918,35,0,24,google_play,1
1883,0.5274,25.54,62,1,0.0524,61,0,45,app_store,0
1884,0.2716,18.16,27,1,0.1434,29,0,6,website,1
1885,0.3486,47.36,81,0,0.1743,25,0,2,app_store,0
1886,0.4486,15.56,66,0,0.0425,21,0,32,google_play,0
1887,0.2018,71.45,76,0,0.0827,37,0,45,app_store,0
1888,0.0713,16.42,1,1,0.3039,26,0,24,website,1
1889,0.2867,16.43,49,0,0.561,52,0,17,website,1
1890,0.3527,99.72,53,0,0.1498,40,1,12,app_store,0
1891,0.2616,11.63,46,1,0.1531,58,0,8,referral,0
1892,0.6433,23.9,40,0,0.3507,69,0,45,website,0
1893,0.2851,49.81,55,0,0.0586,24,0,9,referral,0
1894,0.4302,8.33,20,0,0.473,59,0,3,website,0
1895,0.3314,29.39,25,1,0.0339,69,0,12,referral,0
1896,0.0821,8.35,89,1,0.053,34,1,37,app_store,1
1897,0.0777,25.17,10,1,0.2257,68,0,22,app_store,1
1898,0.5235,102.02,80,0,0.0448,19,0,25,website,1
1899,0.2996,4.73,83,1,0.0505,23,0,9,google_play,0
1900,0.2433,23.27,45,0,0.4137,56,0,29,google_play,0
1901,0.2646,17.84,44,0,0.4224,23,0,23,app_store,0
1902,0.199,12.12,77,0,0.048,61,0,13,app_store,1
1903,0.4696,8.41,7,0,0.3272,56,0,11,app_store,1
1904,0.4331,52.95,70,0,0.0683,23,1,45,website,0
1905,0.1966,28.17,85,1,0.5245,28,0,39,app_store,1
1906,0.3396,6.68,29,0,0.0182,64,0,25,website,0
1907,0.4948,12.69,72,2,0.0256,62,0,45,app_store,0
1908,0.3139,16.71,44,0,0.2322,54,0,10,referral,1
1909,0.0979,8.17,58,1,0.097,63,0,45,referral,1
1910,0.3068,26.09,88,0,0.4696,67,0,18,app_store,1
1911,0.1865,29.33,89,0,0.1055,54,0,27,website,0
1912,0.5076,29.04,36,0,0.0283,56,0,32,website,0
1913,0.5113,100.94,73,1,0.1972,60,0,34,referral,0
1914,0.4424,12.7,25,0,0.526,20,0,29,google_play,0
1915,0.2936,17.62,7,0,0.1372,44,1,5,app_store,0
1916,0.2333,16.96,63,2,0.3701,26,0,40,app_store,1
1917,0.5925,44.62,64,0,0.0137,39,0,25,app_store,0
1918,0.0602,41.33,39,2,0.2095,23,0,21,google_play,1
1919,0.1846,11.12,10,1,0.0599,45,0,8,website,1
1920,0.2862,67.47,3,0,0.1214,37,0,33,google_play,0
1921,0.3728,12.99,69,0,0.2183,44,0,35,website,0
1922,0.2563,44.6,11,1,0.1009,62,0,37,website,0
1923,0.316,42.76,24,0,0.4019,23,0,38,website,0
1924,0.0936,32.41,25,0,0.7775,27,0,26,website,1
1925,0.2615,19.48,31,1,0.7051,53,1,15,website,1
1926,0.6132,19.73,13,0,0.1829,53,0,19,referral,0
1927,0.5625,34.36,74,1,0.141,41,0,47,referral,0
1928,0.3537,35.46,43,0,0.3601,54,0,18,google_play,0
1929,0.124,40.31,11,1,0.2073,26,0,37,referral,1
1930,0.1972,40.32,64,0,0.0337,66,0,11,website,0
1931,0.1628,31.18,84,0,0.0849,28,0,17,google_play,0
1932,0.3066,65.98,15,1,0.2984,67,0,24,app_store,0
1933,0.1846,16.12,11,1,0.2818,18,0,40,app_store,1
1934,0.1004,25.27,87,0,0.1542,68,0,21,referral,1
1935,0.2878,16.6,2,1,0.1156,60,0,11,website,1
1936,0.5507,135.71,52,0,0.5145,64,0,29,google_play,1
1937,0.11,41.89,2,1,0.2088,53,0,41,website,1
1938,0.4249,49.87,7,1,0.2313,66,0,39,referral,1
1939,0.3068,33.53,72,0,0.3714,28,0,36,referral,0
1940,0.5642,23.58,15,0,0.0877,19,0,5,website,0
1941,0.1029,159.1,43,0,0.4331,27,0,33,google_play,0
1942,0.2555,57.45,55,1,0.4562,49,0,35,website,1
1943,0.5077,19.6,45,0,0.2067,52,0,23,google_play,0
1944,0.378,20.28,45,0,0.3659,18,0,8,website,0
1945,0.3208,28.66,75,1,0.0171,23,0,38,google_play,0
1946,0.1995,16.8,49,1,0.2458,34,0,33,referral,1
1947,0.5884,19.23,46,0,0.0843,47,0,37,website,0
1948,0.3533,8.47,72,0,0.1993,64,0,34,referral,1
1949,0.4294,4.59,86,0,0.0423,32,0,12,website,1
1950,0.5003,97.89,10,1,0.0256,60,0,41,app_store,0
1951,0.3689,17.21,0,0,0.0159,30,0,28,website,0
1952,0.5012,19.83,9,1,0.083,68,0,44,website,0
1953,0.2741,25.75,14,2,0.1578,61,0,27,referral,0
1954,0.5089,39.93,4,1,0.2538,62,0,22,referral,0
1955,0.0654,42.23,70,0,0.2217,68,0,42,website,1
1956,0.5417,50.42,43,0,0.1714,29,1,33,referral,0
1957,0.1084,36.69,82,0,0.124,30,0,43,website,0
1958,0.269,20.34,28,0,0.4599,37,0,34,website,0
1959,0.6715,59.46,63,1,0.0481,66,0,10,google_play,0
1960,0.1579,21.65,42,1,0.1407,51,0,7,google_play,1
1961,0.5503,50.51,26,1,0.3274,65,0,43,website,0
1962,0.2142,8.35,70,0,0.0825,26,0,37,app_store,0
1963,0.1567,61.01,75,2,0.3789,66,0,34,app_store,1
1964,0.2866,13.14,15,0,0.121,63,0,38,website,1
1965,0.3199,8.89,19,0,0.6086,25,0,32,app_store,1
1966,0.2967,9.88,66,3,0.6297,21,0,34,referral,1
1967,0.1483,28.28,39,0,0.0354,68,0,44,google_play,0
1968,0.4128,121.53,48,2,0.0832,21,1,35,website,0
1969,0.2367,21.39,70,0,0.027,32,0,32,website,0
1970,0.216,22.68,67,0,0.316,64,0,42,app_store,1
1971,0.4538,42.01,36,1,0.0547,21,0,9,app_store,0
1972,0.5578,16.39,56,0,0.0066,59,0,17,app_store,0
1973,0.4177,22.09,74,1,0.1703,44,0,18,website,0
1974,0.1856,19.22,12,0,0.2317,37,0,31,app_store,0
1975,0.4694,97.23,54,1,0.0295,19,1,18,app_store,0
1976,0.1324,25.87,39,0,0.3114,41,0,21,google_play,0
1977,0.0819,41.43,77,1,0.2679,21,0,44,app_store,1
1978,0.0894,14.9,25,0,0.1388,34,0,30,website,1
1979,0.14,11.05,21,0,0.5056,56,1,26,website,0
1980,0.327,39.05,68,0,0.3806,64,0,16,referral,0
1981,0.4697,29.28,57,1,0.639,29,0,8,google_play,1
1982,0.177,50.45,17,1,0.2379,68,0,30,website,0
1983,0.4721,13.19,59,0,0.1184,64,0,9,app_store,0
1984,0.0537,23.0,24,1,0.1516,28,0,5,app_store,1
1985,0.408,9.96,37,1,0.052,59,0,23,referral,0
1986,0.1741,17.36,89,1,0.1476,45,0,27,website,1
1987,0.2245,8.92,38,0,0.2564,42,1,3,website,0
1988,0.2723,20.1,83,0,0.1269,65,0,36,app_store,1
1989,0.3024,61.28,82,0,0.1747,64,0,35,app_store,1
1990,0.3164,13.45,59,2,0.0054,56,0,27,app_store,0
1991,0.1367,13.34,19,1,0.3524,69,0,2,app_store,1
1992,0.2874,21.83,57,0,0.1116,42,0,16,website,0
1993,0.1521,21.57,8,0,0.1364,44,0,42,google_play,0
1994,0.0877,42.06,62,1,0.1672,48,0,17,referral,1
1995,0.2958,9.88,46,0,0.1695,19,1,26,google_play,0
1996,0.2686,4.25,89,3,0.1003,61,0,32,website,1
1997,0.0687,25.65,79,0,0.1862,27,0,11,app_store,0
1998,0.1379,80.12,12,0,0.1572,61,1,31,referral,0
1999,0.0651,21.42,87,2,0.1796,26,0,19,website,1
2000,0.5327,32.37,56,1,0.2699,18,0,41,referral,1
2001,0.0981,23.2,80,0,0.4132,18,1,3,app_store,1
2002,0.2721,41.34,78,3,0.2136,24,1,44,referral,1
2003,0.2561,19.96,69,1,0.244,34,0,44,website,1
2004,0.4979,23.3,63,0,0.1353,53,0,44,website,0
2005,0.0459,77.22,9,0,0.2926,46,1,11,referral,1
2006,0.5548,54.64,15,0,0.2098,54,1,4,google_play,0
2007,0.433,15.12,55,0,0.1901,48,0,30,app_store,0
2008,0.327,15.4,89,1,0.4493,34,1,21,app_store,1
2009,0.3361,16.16,58,1,0.2431,42,0,37,app_store,1
2010,0.3183,11.17,60,0,0.1101,30,0,20,website,0
2011,0.1072,16.67,44,0,0.0109,68,1,29,google_play,0
2012,0.2659,22.53,42,0,0.0991,55,0,19,website,0
2013,0.3948,14.28,75,0,0.295,47,0,44,google_play,1
2014,0.3896,35.09,53,0,0.0501,66,0,38,referral,0
2015,0.2557,7.6,88,0,0.0994,32,0,40,referral,0
2016,0.2137,10.74,88,0,0.2157,66,0,31,referral,1
2017,0.2054,38.92,87,2,0.2083,38,0,19,google_play,1
2018,0.0569,92.82,24,0,0.0727,19,0,35,app_store,0
2019,0.3446,29.28,1,0,0.2148,31,0,41,website,0
2020,0.0995,13.68,75,4,0.1961,36,1,37,google_play,1
2021,0.1521,11.26,3,2,0.1908,32,0,23,google_play,1
2022,0.0377,18.87,59,0,0.0049,25,0,33,referral,0
2023,0.1121,59.54,4,0,0.1295,32,0,47,app_store,1
2024,0.178,35.16,85,1,0.1168,36,0,22,app_store,0
2025,0.0851,10.32,28,0,0.0698,20,0,45,app_store,0
2026,0.501,31.62,86,0,0.1099,53,1,36,website,0
2027,0.0437,66.97,67,0,0.1913,41,1,7,app_store,0
2028,0.1799,56.07,5,1,0.0626,69,0,6,google_play,0
2029,0.1023,62.26,51,1,0.0776,28,0,24,app_store,0
