user_id,jtbd_segment,cohort,months_since_signup,logins_per_week,tx_per_month,balance_eur,offer_channel,converted,upgrade_reason
7316,young_professionals,Casual,8,8.3,16,1584.71,push,0,none
7317,young_professionals,Casual,3,11.0,14,449.59,in_app,0,none
7318,young_professionals,Growth,5,11.4,12,990.28,none,0,none
7319,young_professionals,Power,8,8.4,12,1739.97,in_app,0,none
7320,young_professionals,Growth,17,5.9,12,1669.47,email,0,none
7321,young_professionals,Growth,16,4.9,17,440.26,email,0,none
7322,young_professionals,Power,21,11.6,17,652.01,push,0,none
7323,young_professionals,Growth,1,8.4,17,1961.11,in_app,0,none
7324,young_professionals,Growth,17,5.5,15,1404.81,none,0,none
7325,young_professionals,Casual,4,3.9,18,1123.15,push,0,none
7326,young_professionals,Power,24,8.8,14,1051.91,none,1,premium_features
7327,young_professionals,Power,2,12.9,12,1666.86,email,0,none
7328,young_professionals,Dormant,21,4.6,21,1129.94,in_app,0,none
7329,young_professionals,Dormant,17,12.3,17,1584.47,push,0,none
7330,young_professionals,Casual,21,4.5,11,585.13,email,0,none
7331,young_professionals,Growth,15,13.5,21,1720.67,none,0,none
7332,young_professionals,Power,16,17.4,16,2010.95,email,0,none
7333,young_professionals,Growth,18,8.3,19,1081.18,push,0,none
7334,young_professionals,Casual,7,8.8,13,1320.79,none,0,none
7335,young_professionals,Power,9,7.4,18,1774.59,none,0,none
7336,young_professionals,Casual,4,9.2,10,1555.81,none,0,none
7337,young_professionals,Growth,13,7.8,14,106.11,email,0,none
7338,young_professionals,Power,10,12.7,14,1419.98,push,0,none
7339,young_professionals,Growth,6,17.5,19,356.75,push,0,none
7340,young_professionals,Casual,22,7.0,20,920.2,in_app,0,none
7341,young_professionals,Casual,24,10.7,17,1407.95,push,0,none
7342,young_professionals,Growth,5,10.0,13,1213.11,none,1,premium_features
7343,young_professionals,Growth,23,12.6,15,965.1,email,1,premium_features
7344,young_professionals,Growth,22,7.2,20,1431.95,email,0,none
7345,young_professionals,Casual,20,9.7,9,458.57,push,0,none
7346,young_professionals,Growth,17,10.4,19,1995.4,in_app,1,status
7347,young_professionals,Dormant,7,9.1,17,1750.28,email,0,none
7348,young_professionals,Growth,24,7.6,17,886.55,in_app,1,premium_features
7349,young_professionals,Growth,23,11.2,20,1280.12,push,0,none
7350,young_professionals,Power,20,10.2,12,1507.07,push,0,none
7351,young_professionals,Casual,16,5.6,18,494.73,push,0,none
7352,young_professionals,Casual,16,12.9,19,1437.5,email,0,none
7353,young_professionals,Growth,21,9.1,10,2748.49,in_app,0,none
7354,young_professionals,Casual,20,13.1,15,512.42,push,0,none
7355,young_professionals,Power,20,8.3,10,2053.72,push,1,cashback
7356,young_professionals,Growth,8,6.2,10,1044.18,email,0,none
7357,young_professionals,Power,23,7.1,14,2169.44,push,0,none
7358,young_professionals,Power,10,8.7,18,687.36,push,0,none
7359,young_professionals,Growth,13,7.7,11,870.31,none,1,premium_features
7360,young_professionals,Growth,4,13.5,11,1548.72,push,0,none
7361,young_professionals,Power,24,7.8,21,815.5,email,0,none
7362,young_professionals,Power,21,7.2,11,867.88,email,0,none
7363,young_professionals,Power,14,6.5,13,1246.36,push,0,none
7364,young_professionals,Casual,3,7.4,15,919.99,in_app,0,none
7365,young_professionals,Growth,11,12.9,18,801.95,email,0,none
7366,young_professionals,Growth,16,9.1,12,1206.04,email,0,none
7367,young_professionals,Power,6,7.7,15,706.14,in_app,0,none
7368,young_professionals,Casual,4,10.5,17,414.9,in_app,0,none
7369,young_professionals,Power,2,0.9,19,724.48,email,0,none
7370,young_professionals,Growth,9,8.7,20,1076.69,in_app,0,none
7371,young_professionals,Growth,4,9.7,14,2127.99,push,0,none
7372,young_professionals,Growth,23,7.9,18,1354.27,push,1,premium_features
7373,young_professionals,Growth,22,8.0,6,859.79,none,0,none
7374,young_professionals,Power,13,11.4,26,999.68,email,0,none
7375,young_professionals,Power,17,8.1,18,1242.54,in_app,0,none
7376,young_professionals,Power,24,5.0,9,1753.55,none,0,none
7377,young_professionals,Casual,2,15.0,20,2354.64,email,0,none
7378,young_professionals,Power,14,9.0,21,1996.4,none,1,premium_features
7379,young_professionals,Power,24,6.8,21,123.11,none,0,none
7380,young_professionals,Power,23,5.7,14,1089.55,in_app,0,none
7381,young_professionals,Growth,21,9.5,20,442.47,none,0,none
7382,young_professionals,Growth,3,10.3,16,345.76,in_app,0,none
7383,young_professionals,Growth,3,11.2,21,1662.51,in_app,0,none
7384,young_professionals,Casual,7,8.2,11,101.64,none,0,none
7385,young_professionals,Casual,3,6.3,18,706.67,email,0,none
7386,young_professionals,Casual,18,14.6,13,885.52,in_app,0,none
7387,young_professionals,Growth,23,4.1,16,734.41,email,0,none
7388,young_professionals,Growth,23,5.6,11,1792.35,email,0,none
7389,young_professionals,Growth,5,7.8,19,1229.42,email,0,none
7390,young_professionals,Power,18,3.8,22,364.76,in_app,1,support
7391,young_professionals,Growth,11,9.9,10,2087.51,in_app,0,none
7392,young_professionals,Power,16,7.1,16,466.26,email,0,none
7393,young_professionals,Casual,18,3.8,15,592.36,none,0,none
7394,young_professionals,Power,13,8.3,12,1543.66,push,0,none
7395,young_professionals,Casual,4,8.9,13,1422.67,in_app,0,none
7396,young_professionals,Growth,16,11.2,14,1331.94,email,0,none
7397,young_professionals,Growth,9,9.4,17,1048.87,email,0,none
7398,young_professionals,Dormant,20,7.1,13,2783.57,push,0,none
7399,young_professionals,Casual,12,8.9,14,2223.1,none,0,none
7400,young_professionals,Casual,20,9.0,8,829.92,email,0,none
7401,young_professionals,Growth,12,12.3,22,1150.99,in_app,1,cashback
7402,young_professionals,Casual,18,11.2,19,1039.25,email,0,none
7403,young_professionals,Growth,10,10.8,22,1991.81,push,0,none
7404,young_professionals,Growth,2,4.5,10,947.18,none,0,none
7405,young_professionals,Growth,2,5.1,15,1588.87,in_app,0,none
7406,young_professionals,Power,2,9.2,14,1334.67,in_app,0,none
7407,young_professionals,Casual,19,9.4,19,525.82,email,0,none
7408,young_professionals,Growth,18,5.4,14,1081.15,email,0,none
7409,young_professionals,Dormant,12,4.2,13,2161.3,email,0,none
7410,young_professionals,Power,11,10.7,12,782.24,push,0,none
7411,young_professionals,Power,17,11.1,19,1596.15,email,0,none
7412,young_professionals,Growth,23,10.5,18,760.42,in_app,0,none
7413,young_professionals,Growth,20,9.1,14,1563.05,email,0,none
7414,young_professionals,Power,22,3.9,10,1071.13,none,0,none
7415,young_professionals,Growth,20,5.4,18,1676.97,in_app,0,none
7416,young_professionals,Growth,21,10.2,22,1025.4,push,0,none
7417,young_professionals,Growth,2,3.8,17,1391.94,none,0,none
7418,young_professionals,Growth,14,8.8,11,1204.3,in_app,0,none
7419,young_professionals,Growth,15,15.5,14,1067.77,in_app,1,premium_features
7420,young_professionals,Power,6,10.9,13,0.0,email,0,none
7421,young_professionals,Growth,2,15.5,16,358.97,email,0,none
7422,young_professionals,Growth,3,7.7,14,313.66,none,0,none
7423,young_professionals,Power,17,7.5,18,1137.56,none,0,none
7424,young_professionals,Growth,1,13.6,17,1141.38,push,1,premium_features
7425,young_professionals,Casual,3,9.8,16,511.63,in_app,0,none
7426,young_professionals,Dormant,2,7.6,14,1826.56,in_app,0,none
7427,young_professionals,Power,20,8.1,20,462.11,in_app,0,none
7428,young_professionals,Growth,12,12.0,8,1268.7,none,1,premium_features
7429,young_professionals,Dormant,11,10.3,12,1040.62,none,0,none
7430,young_professionals,Growth,12,12.3,11,659.37,email,0,none
7431,young_professionals,Casual,4,10.7,21,1281.38,email,1,premium_features
7432,young_professionals,Growth,1,13.6,16,1539.61,in_app,0,none
7433,young_professionals,Growth,20,3.2,17,1647.14,push,0,none
7434,young_professionals,Power,10,8.9,17,0.0,push,0,none
7435,young_professionals,Casual,24,10.3,19,966.41,push,1,premium_features
7436,young_professionals,Power,3,9.7,18,1402.1,none,0,none
7437,young_professionals,Casual,4,6.5,11,2050.29,none,0,none
7438,young_professionals,Power,20,10.4,16,1102.79,email,0,none
7439,young_professionals,Growth,5,14.6,22,1305.58,none,0,none
7440,young_professionals,Growth,13,9.0,14,679.02,email,0,none
7441,young_professionals,Power,14,12.0,13,1329.21,push,0,none
7442,young_professionals,Casual,14,6.7,17,1459.49,push,0,none
7443,young_professionals,Power,4,11.9,12,878.35,push,0,none
7444,young_professionals,Power,7,14.7,18,1439.91,email,1,cashback
7445,young_professionals,Growth,23,11.0,12,1134.59,push,0,none
7446,young_professionals,Power,19,11.9,14,1953.94,in_app,1,premium_features
7447,young_professionals,Power,24,4.4,13,1379.97,email,0,none
7448,young_professionals,Power,7,12.6,22,1943.71,in_app,0,none
7449,young_professionals,Growth,14,7.6,8,397.59,none,0,none
7450,young_professionals,Casual,12,6.4,17,329.2,email,0,none
7451,young_professionals,Growth,23,7.7,15,923.38,push,1,status
7452,young_professionals,Growth,3,10.6,11,1982.72,in_app,0,none
7453,young_professionals,Growth,9,1.7,14,808.46,none,0,none
7454,young_professionals,Power,16,8.6,17,846.0,in_app,0,none
7455,young_professionals,Casual,8,4.9,19,1528.92,in_app,0,none
7456,young_professionals,Growth,16,9.5,15,1602.39,email,0,none
7457,young_professionals,Power,22,11.5,16,1628.66,email,0,none
7458,young_professionals,Growth,21,12.1,20,2351.79,email,1,premium_features
7459,young_professionals,Power,17,10.3,8,397.75,email,0,none
7460,young_professionals,Power,13,9.9,22,1318.49,in_app,1,cashback
7461,young_professionals,Power,23,10.3,19,1038.07,in_app,1,premium_features
7462,young_professionals,Casual,5,2.5,11,1462.43,in_app,0,none
7463,young_professionals,Growth,7,14.5,11,1489.06,push,1,premium_features
7464,young_professionals,Casual,8,11.4,11,2226.32,email,0,none
7465,young_professionals,Casual,1,7.2,14,1240.54,in_app,0,none
7466,young_professionals,Growth,9,9.3,16,731.23,email,0,none
7467,young_professionals,Growth,13,7.9,22,400.03,push,0,none
7468,young_professionals,Casual,14,12.3,9,1843.3,push,0,none
7469,young_professionals,Power,2,7.6,21,499.3,in_app,1,premium_features
7470,young_professionals,Power,15,8.3,17,1701.09,none,0,none
7471,young_professionals,Casual,1,12.3,17,860.44,in_app,0,none
7472,young_professionals,Casual,18,10.4,10,2004.42,email,1,premium_features
7473,young_professionals,Casual,22,1.0,18,703.93,email,0,none
7474,young_professionals,Power,7,11.8,20,634.33,email,1,cashback
7475,young_professionals,Growth,4,8.7,11,1774.16,none,0,none
7476,young_professionals,Power,22,14.2,15,1659.01,push,0,none
7477,young_professionals,Power,13,7.1,17,1032.34,email,0,none
7478,young_professionals,Growth,13,4.7,12,1207.31,in_app,0,none
7479,young_professionals,Growth,21,5.2,15,1179.18,in_app,0,none
7480,young_professionals,Growth,8,4.0,9,1540.57,in_app,0,none
7481,young_professionals,Growth,24,11.7,10,2198.94,in_app,0,none
7482,young_professionals,Power,17,9.0,19,695.98,push,0,none
7483,young_professionals,Casual,6,3.8,11,510.45,push,0,none
7484,young_professionals,Power,1,6.4,16,0.0,in_app,0,none
7485,young_professionals,Casual,18,7.6,16,1139.88,in_app,1,cashback
7486,young_professionals,Growth,12,14.2,9,780.66,email,1,cashback
7487,young_professionals,Casual,4,9.1,13,1750.36,push,0,none
7488,young_professionals,Power,20,13.0,14,1166.23,email,0,none
7489,young_professionals,Power,20,9.4,13,1813.13,email,0,none
7490,young_professionals,Power,5,4.6,12,1605.52,in_app,0,none
7491,young_professionals,Casual,16,15.8,7,807.39,push,0,none
7492,young_professionals,Power,24,12.6,13,791.94,email,0,none
7493,young_professionals,Growth,19,11.4,17,1798.21,email,1,premium_features
7494,young_professionals,Power,6,9.4,13,1202.37,email,0,none
7495,young_professionals,Growth,16,7.8,14,1287.35,email,0,none
7496,young_professionals,Growth,9,15.0,17,1481.32,email,0,none
7497,young_professionals,Growth,2,6.9,15,1020.68,none,0,none
7498,young_professionals,Power,24,8.5,15,1119.36,email,0,none
7499,young_professionals,Growth,24,10.7,15,914.81,push,0,none
7500,young_professionals,Casual,12,6.8,18,209.32,email,0,none
7501,young_professionals,Power,20,5.3,15,1237.0,none,0,none
7502,young_professionals,Casual,8,12.3,23,329.14,in_app,1,premium_features
7503,young_professionals,Growth,5,13.2,21,1608.43,none,0,none
7504,young_professionals,Casual,11,10.6,14,1301.76,email,0,none
7505,young_professionals,Power,6,11.3,18,1576.6,in_app,0,none
7506,young_professionals,Casual,9,14.4,21,1408.18,push,1,status
7507,young_professionals,Power,24,7.5,14,2166.54,in_app,1,premium_features
7508,young_professionals,Growth,21,11.3,18,827.17,none,1,cashback
7509,young_professionals,Power,6,10.8,14,513.53,push,0,none
7510,young_professionals,Power,3,9.2,11,2116.67,email,1,premium_features
7511,young_professionals,Power,2,9.0,17,1284.73,push,0,none
7512,young_professionals,Casual,2,11.0,24,0.0,push,0,none
7513,young_professionals,Power,23,8.0,14,1199.6,email,0,none
7514,young_professionals,Growth,6,7.9,13,732.85,in_app,0,none
7515,young_professionals,Power,9,3.5,12,767.84,email,0,none
7516,young_professionals,Power,17,5.8,10,0.0,in_app,1,premium_features
7517,young_professionals,Casual,10,11.6,24,1947.14,email,0,none
7518,young_professionals,Growth,21,17.3,15,2098.55,in_app,0,none
7519,young_professionals,Growth,19,9.9,18,1496.14,email,0,none
7520,young_professionals,Power,21,11.8,11,577.06,in_app,0,none
7521,young_professionals,Casual,7,9.2,20,1386.59,push,0,none
7522,young_professionals,Power,1,9.1,17,825.55,email,1,premium_features
7523,young_professionals,Growth,8,8.9,16,586.79,in_app,0,none
7524,young_professionals,Growth,8,9.0,12,1074.4,email,0,none
7525,young_professionals,Growth,4,10.6,20,236.31,in_app,0,none
7526,young_professionals,Power,17,8.8,13,1414.69,email,0,none
7527,young_professionals,Growth,5,12.5,15,1538.74,in_app,1,cashback
7528,young_professionals,Growth,5,4.3,20,1083.26,in_app,0,none
7529,young_professionals,Growth,14,14.6,16,1186.22,in_app,0,none
7530,young_professionals,Growth,2,10.0,12,1745.81,push,0,none
7531,young_professionals,Growth,14,9.4,18,1758.68,email,0,none
7532,young_professionals,Growth,17,3.5,22,1263.64,push,1,cashback
7533,young_professionals,Casual,12,4.9,15,715.52,in_app,0,none
7534,young_professionals,Growth,15,8.7,19,1377.29,none,0,none
7535,young_professionals,Casual,13,5.1,10,1340.42,in_app,1,cashback
7536,young_professionals,Growth,16,13.9,17,1549.75,email,0,none
7537,young_professionals,Power,14,8.7,19,2395.68,in_app,0,none
7538,young_professionals,Growth,11,5.0,20,954.05,none,0,none
7539,young_professionals,Growth,22,9.0,20,760.09,push,0,none
7540,young_professionals,Power,10,12.1,10,1563.25,push,0,none
7541,young_professionals,Casual,21,13.7,11,903.77,push,0,none
7542,young_professionals,Growth,9,12.3,8,0.0,none,0,none
7543,young_professionals,Casual,24,9.3,11,1308.6,none,0,none
7544,young_professionals,Power,6,5.5,20,529.71,none,0,none
7545,young_professionals,Growth,3,2.3,12,967.55,email,0,none
7546,young_professionals,Casual,15,6.8,16,1580.29,email,0,none
7547,young_professionals,Growth,21,0.0,17,1346.8,none,0,none
7548,young_professionals,Growth,19,2.9,11,721.19,email,0,none
7549,young_professionals,Power,10,9.3,10,1305.59,email,0,none
7550,young_professionals,Growth,5,12.0,13,1267.32,email,0,none
7551,young_professionals,Casual,21,10.0,22,1243.15,email,0,none
7552,young_professionals,Growth,12,7.5,12,193.14,in_app,0,none
7553,young_professionals,Power,17,7.3,11,1319.35,email,0,none
7554,young_professionals,Growth,5,10.5,11,0.0,in_app,0,none
7555,young_professionals,Growth,17,16.2,17,1062.7,none,0,none
7556,young_professionals,Growth,21,12.2,11,976.81,none,0,none
7557,young_professionals,Casual,7,13.2,18,525.51,push,1,cashback
7558,young_professionals,Casual,5,12.1,15,942.63,in_app,0,none
7559,young_professionals,Power,11,7.7,21,841.1,none,0,none
7560,young_professionals,Dormant,21,6.8,12,1142.48,none,0,none
7561,young_professionals,Power,22,7.1,19,2359.09,push,1,cashback
7562,young_professionals,Casual,9,10.4,15,830.6,none,0,none
7563,young_professionals,Growth,7,8.1,11,739.1,email,0,none
7564,young_professionals,Growth,15,6.2,14,943.92,none,0,none
7565,young_professionals,Growth,7,11.1,13,749.89,in_app,0,none
7566,young_professionals,Casual,12,9.1,14,852.49,email,0,none
7567,young_professionals,Growth,17,18.1,12,0.0,in_app,0,none
7568,young_professionals,Power,24,7.1,13,264.56,push,0,none
7569,young_professionals,Dormant,11,14.7,13,1553.08,push,0,none
7570,young_professionals,Power,14,15.0,15,1272.09,push,0,none
7571,young_professionals,Dormant,17,11.1,12,1221.33,email,1,premium_features
7572,young_professionals,Power,1,6.1,12,1084.45,push,1,premium_features
7573,young_professionals,Power,12,8.4,14,904.6,push,0,none
7574,young_professionals,Casual,2,6.9,14,420.83,none,1,premium_features
7575,young_professionals,Growth,23,16.2,22,678.47,in_app,1,premium_features
7576,young_professionals,Power,21,6.3,17,1515.23,none,0,none
7577,young_professionals,Growth,15,4.1,13,1158.7,push,1,premium_features
7578,young_professionals,Power,8,13.9,19,2265.99,none,0,none
7579,young_professionals,Growth,4,4.2,9,646.38,none,0,none
7580,young_professionals,Growth,24,15.9,14,1925.08,push,0,none
7581,young_professionals,Casual,11,15.5,17,983.05,push,0,none
7582,young_professionals,Power,19,18.0,14,2056.6,in_app,1,status
7583,young_professionals,Power,6,13.1,18,213.16,email,0,none
7584,young_professionals,Dormant,15,8.0,12,1700.12,email,0,none
7585,young_professionals,Growth,8,6.9,22,712.6,none,0,none
7586,young_professionals,Power,8,5.3,16,765.88,in_app,0,none
7587,young_professionals,Power,9,6.1,8,1642.62,email,0,none
7588,young_professionals,Power,4,13.4,21,941.91,email,0,none
7589,young_professionals,Growth,2,16.7,12,2031.55,email,0,none
7590,young_professionals,Casual,13,0.7,19,1699.9,in_app,0,none
7591,young_professionals,Growth,7,6.2,12,2082.12,email,1,premium_features
7592,young_professionals,Growth,23,9.2,9,1538.91,email,0,none
7593,young_professionals,Growth,14,6.3,12,350.24,in_app,0,none
7594,young_professionals,Power,21,6.3,16,655.68,none,1,cashback
7595,young_professionals,Casual,1,8.0,21,1334.39,none,1,status
7596,young_professionals,Growth,23,3.3,21,397.74,push,0,none
