user_id,segment,channel,cac_eur,monthly_arpu_eur,contribution_margin,monthly_churn_rate,months_retained,ltv_eur
4617,young_professionals,referral,23.99,4.1,0.7,0.0298,19,54.51
4618,young_professionals,in_app,39.66,3.75,0.7,0.035,18,47.2
4619,young_professionals,referral,26.96,5.3,0.7,0.0298,34,126.15
4620,young_professionals,in_app,38.63,2.71,0.7,0.035,20,38.0
4621,young_professionals,referral,25.87,7.02,0.7,0.0298,60,294.67
4622,young_professionals,paid_social,67.79,5.95,0.7,0.0368,7,29.17
4623,young_professionals,in_app,32.6,4.43,0.7,0.035,60,185.96
4624,young_professionals,paid_social,74.02,3.42,0.7,0.0368,40,95.7
4625,young_professionals,referral,27.74,3.71,0.7,0.0298,44,114.24
4626,young_professionals,in_app,34.75,5.85,0.7,0.035,5,20.48
4627,young_professionals,in_app,37.63,6.45,0.7,0.035,43,194.22
4628,young_professionals,referral,23.01,6.7,0.7,0.0298,60,281.53
4629,young_professionals,referral,26.42,3.11,0.7,0.0298,23,50.01
4630,young_professionals,referral,24.35,5.0,0.7,0.0298,60,210.02
4631,young_professionals,referral,24.99,3.22,0.7,0.0298,5,11.29
4632,young_professionals,referral,23.01,2.81,0.7,0.0298,1,1.96
4633,young_professionals,referral,23.19,4.02,0.7,0.0298,12,33.78
4634,young_professionals,referral,23.57,3.95,0.7,0.0298,14,38.72
4635,young_professionals,in_app,32.49,3.37,0.7,0.035,60,141.37
4636,young_professionals,partner,60.26,5.16,0.7,0.0315,42,151.7
4637,young_professionals,referral,25.9,6.62,0.7,0.0298,31,143.71
4638,young_professionals,in_app,35.14,5.33,0.7,0.035,40,149.32
4639,young_professionals,referral,26.68,4.47,0.7,0.0298,12,37.52
4640,young_professionals,referral,26.83,4.46,0.7,0.0298,13,40.63
4641,young_professionals,referral,19.88,3.8,0.7,0.0298,46,122.22
4642,young_professionals,assisted,124.75,6.67,0.7,0.0263,23,107.41
4643,young_professionals,referral,24.34,4.98,0.7,0.0298,24,83.68
4644,young_professionals,partner,54.04,2.09,0.7,0.0315,2,2.92
4645,young_professionals,referral,22.85,2.19,0.7,0.0298,22,33.8
4646,young_professionals,paid_social,80.98,5.23,0.7,0.0368,38,139.12
4647,young_professionals,paid_social,68.81,4.21,0.7,0.0368,2,5.9
4648,young_professionals,referral,26.51,2.67,0.7,0.0298,35,65.51
4649,young_professionals,referral,22.09,5.18,0.7,0.0298,17,61.61
4650,young_professionals,referral,26.69,5.23,0.7,0.0298,60,219.45
4651,young_professionals,in_app,36.49,4.19,0.7,0.035,6,17.6
4652,young_professionals,in_app,35.08,4.49,0.7,0.035,4,12.57
4653,young_professionals,referral,23.81,4.45,0.7,0.0298,10,31.14
4654,young_professionals,referral,23.16,3.77,0.7,0.0298,10,26.42
4655,young_professionals,referral,27.09,4.24,0.7,0.0298,4,11.88
4656,young_professionals,paid_social,65.38,4.85,0.7,0.0368,19,64.46
4657,young_professionals,paid_social,81.22,7.3,0.7,0.0368,3,15.33
4658,young_professionals,referral,27.93,6.75,0.7,0.0298,11,51.97
4659,young_professionals,in_app,36.47,4.18,0.7,0.035,2,5.85
4660,young_professionals,referral,23.12,3.37,0.7,0.0298,12,28.28
4661,young_professionals,in_app,36.08,4.7,0.7,0.035,12,39.47
4662,young_professionals,paid_social,62.12,4.1,0.7,0.0368,16,45.87
4663,young_professionals,referral,26.57,3.56,0.7,0.0298,3,7.47
4664,young_professionals,partner,54.88,4.96,0.7,0.0315,25,86.74
4665,young_professionals,in_app,33.05,3.61,0.7,0.035,27,68.29
4666,young_professionals,referral,26.13,4.97,0.7,0.0298,60,208.8
4667,young_professionals,in_app,38.86,3.82,0.7,0.035,25,66.83
4668,young_professionals,referral,24.13,5.62,0.7,0.0298,9,35.38
4669,young_professionals,paid_social,74.93,7.67,0.7,0.0368,40,214.9
4670,young_professionals,referral,25.37,4.87,0.7,0.0298,9,30.71
4671,young_professionals,referral,25.63,3.93,0.7,0.0298,60,164.89
4672,young_professionals,referral,26.03,7.51,0.7,0.0298,38,199.83
4673,young_professionals,partner,56.63,5.15,0.7,0.0315,11,39.64
4674,young_professionals,referral,24.63,6.57,0.7,0.0298,14,64.38
4675,young_professionals,in_app,37.37,2.35,0.7,0.035,3,4.94
4676,young_professionals,referral,23.56,3.38,0.7,0.0298,48,113.57
4677,young_professionals,referral,28.19,4.11,0.7,0.0298,1,2.88
4678,young_professionals,referral,26.55,3.53,0.7,0.0298,30,74.23
4679,young_professionals,partner,58.35,5.14,0.7,0.0315,36,129.52
4680,young_professionals,paid_social,69.38,3.88,0.7,0.0368,20,54.26
4681,young_professionals,paid_social,66.47,4.23,0.7,0.0368,20,59.16
4682,young_professionals,partner,66.08,4.86,0.7,0.0315,21,71.45
4683,young_professionals,in_app,36.46,7.1,0.7,0.035,3,14.9
4684,young_professionals,in_app,35.33,4.51,0.7,0.035,24,75.7
4685,young_professionals,paid_social,71.47,4.45,0.7,0.0368,35,109.13
4686,young_professionals,referral,24.84,4.45,0.7,0.0298,1,3.12
4687,young_professionals,referral,26.07,4.09,0.7,0.0298,17,48.73
4688,young_professionals,referral,24.6,6.07,0.7,0.0298,6,25.5
4689,young_professionals,paid_social,81.78,5.19,0.7,0.0368,21,76.35
4690,young_professionals,in_app,32.57,4.81,0.7,0.035,17,57.22
4691,young_professionals,referral,25.73,3.24,0.7,0.0298,2,4.54
4692,young_professionals,referral,23.74,4.88,0.7,0.0298,49,167.4
4693,young_professionals,in_app,31.41,2.83,0.7,0.035,60,118.82
4694,young_professionals,paid_social,72.41,2.95,0.7,0.0368,16,33.05
4695,young_professionals,referral,27.87,6.74,0.7,0.0298,8,37.72
4696,young_professionals,in_app,42.02,5.24,0.7,0.035,2,7.33
4697,young_professionals,referral,24.33,3.01,0.7,0.0298,39,82.22
4698,young_professionals,referral,26.53,5.51,0.7,0.0298,17,65.51
4699,young_professionals,in_app,36.57,5.15,0.7,0.035,60,216.39
4700,young_professionals,in_app,39.31,5.42,0.7,0.035,3,11.37
4701,young_professionals,paid_social,65.88,4.44,0.7,0.0368,7,21.78
4702,young_professionals,referral,23.38,3.41,0.7,0.0298,4,9.56
4703,young_professionals,referral,27.35,5.22,0.7,0.0298,18,65.79
4704,young_professionals,referral,24.88,2.63,0.7,0.0298,36,66.39
4705,young_professionals,referral,27.07,3.83,0.7,0.0298,60,160.65
4706,young_professionals,referral,22.72,5.32,0.7,0.0298,7,26.08
4707,young_professionals,partner,49.38,3.3,0.7,0.0315,7,16.16
4708,young_professionals,referral,25.92,4.37,0.7,0.0298,60,183.42
4709,young_professionals,referral,22.55,5.34,0.7,0.0298,41,153.12
4710,young_professionals,referral,27.35,5.4,0.7,0.0298,1,3.78
4711,young_professionals,in_app,33.68,4.66,0.7,0.035,24,78.31
4712,young_professionals,referral,27.26,4.94,0.7,0.0298,23,79.5
4713,young_professionals,in_app,34.39,5.11,0.7,0.035,23,82.24
4714,young_professionals,paid_social,62.64,6.16,0.7,0.0368,3,12.93
4715,young_professionals,in_app,34.81,4.09,0.7,0.035,50,143.09
4716,young_professionals,referral,23.32,4.82,0.7,0.0298,59,199.02
4717,young_professionals,referral,27.24,4.25,0.7,0.0298,14,41.63
4718,young_professionals,in_app,38.44,5.42,0.7,0.035,31,117.66
4719,young_professionals,in_app,37.83,4.44,0.7,0.035,1,3.11
4720,young_professionals,referral,27.94,6.52,0.7,0.0298,2,9.13
4721,young_professionals,referral,27.64,4.0,0.7,0.0298,12,33.61
4722,young_professionals,in_app,34.53,2.77,0.7,0.035,5,9.68
4723,young_professionals,referral,25.44,4.62,0.7,0.0298,60,193.84
4724,young_professionals,in_app,40.69,4.8,0.7,0.035,3,10.08
4725,young_professionals,partner,48.59,4.98,0.7,0.0315,12,41.86
4726,young_professionals,referral,28.71,2.85,0.7,0.0298,34,67.88
4727,young_professionals,in_app,31.54,3.36,0.7,0.035,8,18.84
4728,young_professionals,referral,24.01,3.69,0.7,0.0298,60,155.05
4729,young_professionals,in_app,29.72,3.03,0.7,0.035,4,8.49
4730,young_professionals,referral,26.19,5.04,0.7,0.0298,33,116.34
4731,young_professionals,referral,26.41,3.48,0.7,0.0298,12,29.21
4732,young_professionals,paid_social,66.36,4.51,0.7,0.0368,10,31.56
4733,young_professionals,referral,27.28,4.72,0.7,0.0298,2,6.6
4734,young_professionals,referral,22.8,4.21,0.7,0.0298,7,20.64
4735,young_professionals,paid_social,73.87,5.32,0.7,0.0368,3,11.17
4736,young_professionals,in_app,43.18,7.84,0.7,0.035,60,329.29
4737,young_professionals,in_app,32.77,5.05,0.7,0.035,60,212.18
4738,young_professionals,partner,52.51,7.16,0.7,0.0315,12,60.15
4739,young_professionals,referral,25.69,4.27,0.7,0.0298,6,17.94
4740,young_professionals,in_app,36.8,6.5,0.7,0.035,25,113.67
4741,young_professionals,referral,27.14,4.42,0.7,0.0298,2,6.19
4742,young_professionals,referral,25.45,2.86,0.7,0.0298,60,119.95
4743,young_professionals,in_app,30.21,4.34,0.7,0.035,9,27.37
4744,young_professionals,referral,25.04,6.67,0.7,0.0298,54,252.2
4745,young_professionals,partner,62.78,6.97,0.7,0.0315,20,97.58
4746,young_professionals,partner,57.72,3.17,0.7,0.0315,60,133.25
4747,young_professionals,referral,21.74,4.97,0.7,0.0298,6,20.86
4748,young_professionals,in_app,37.62,5.29,0.7,0.035,12,44.45
4749,young_professionals,paid_social,65.66,4.04,0.7,0.0368,15,42.45
4750,young_professionals,referral,23.48,4.17,0.7,0.0298,20,58.39
4751,young_professionals,referral,23.48,4.23,0.7,0.0298,60,177.61
4752,young_professionals,in_app,33.6,3.04,0.7,0.035,9,19.14
4753,young_professionals,referral,27.72,4.87,0.7,0.0298,4,13.64
4754,young_professionals,referral,24.13,4.69,0.7,0.0298,60,196.9
4755,young_professionals,paid_social,65.38,5.48,0.7,0.0368,17,65.19
4756,young_professionals,in_app,42.01,4.37,0.7,0.035,35,106.97
4757,young_professionals,referral,28.62,4.12,0.7,0.0298,34,98.06
4758,young_professionals,paid_social,62.81,5.25,0.7,0.0368,35,128.73
4759,young_professionals,partner,57.4,5.34,0.7,0.0315,15,56.06
4760,young_professionals,paid_social,74.69,5.89,0.7,0.0368,34,140.13
4761,young_professionals,in_app,38.84,3.26,0.7,0.035,31,70.78
4762,young_professionals,in_app,35.94,4.22,0.7,0.035,11,32.49
4763,young_professionals,paid_social,67.53,4.11,0.7,0.0368,60,172.43
4764,young_professionals,in_app,34.56,3.11,0.7,0.035,35,76.26
4765,young_professionals,referral,27.02,4.04,0.7,0.0298,2,5.66
4766,young_professionals,referral,22.46,5.65,0.7,0.0298,3,11.87
4767,young_professionals,in_app,34.59,4.39,0.7,0.035,25,76.82
4768,young_professionals,in_app,36.32,5.23,0.7,0.035,7,25.62
4769,young_professionals,referral,24.53,5.92,0.7,0.0298,15,62.12
4770,young_professionals,in_app,33.53,5.48,0.7,0.035,11,42.22
4771,young_professionals,in_app,29.38,4.93,0.7,0.035,58,200.01
4772,young_professionals,referral,25.66,5.0,0.7,0.0298,60,209.8
4773,young_professionals,assisted,115.84,2.77,0.7,0.0263,60,116.46
4774,young_professionals,referral,22.85,5.85,0.7,0.0298,60,245.78
4775,young_professionals,assisted,127.59,4.91,0.7,0.0263,40,137.48
4776,young_professionals,partner,65.87,3.36,0.7,0.0315,60,141.19
4777,young_professionals,referral,21.68,4.23,0.7,0.0298,4,11.85
4778,young_professionals,partner,53.55,3.54,0.7,0.0315,3,7.43
4779,young_professionals,referral,22.36,5.19,0.7,0.0298,15,54.51
4780,young_professionals,in_app,32.86,5.64,0.7,0.035,60,236.97
4781,young_professionals,referral,22.99,4.76,0.7,0.0298,35,116.58
4782,young_professionals,paid_social,76.63,4.67,0.7,0.0368,2,6.53
4783,young_professionals,paid_social,77.45,4.05,0.7,0.0368,17,48.14
4784,young_professionals,in_app,35.44,6.51,0.7,0.035,2,9.11
4785,young_professionals,paid_social,70.63,3.97,0.7,0.0368,60,166.58
4786,young_professionals,paid_social,61.86,4.38,0.7,0.0368,30,91.91
4787,young_professionals,referral,26.99,4.3,0.7,0.0298,11,33.07
4788,young_professionals,in_app,33.98,5.19,0.7,0.035,13,47.26
4789,young_professionals,referral,20.1,2.53,0.7,0.0298,1,1.77
4790,young_professionals,in_app,33.75,4.13,0.7,0.035,11,31.83
4791,young_professionals,referral,27.07,6.94,0.7,0.0298,40,194.4
4792,young_professionals,assisted,125.94,3.46,0.7,0.0263,5,12.11
4793,young_professionals,referral,26.92,3.44,0.7,0.0298,60,144.49
4794,young_professionals,paid_social,71.77,3.83,0.7,0.0368,58,155.35
4795,young_professionals,referral,22.95,3.26,0.7,0.0298,60,136.98
4796,young_professionals,referral,25.58,5.48,0.7,0.0298,20,76.68
4797,young_professionals,referral,22.64,2.94,0.7,0.0298,60,123.32
4798,young_professionals,referral,25.73,4.17,0.7,0.0298,18,52.6
4799,young_professionals,in_app,32.9,2.51,0.7,0.035,8,14.03
4800,young_professionals,in_app,34.77,5.1,0.7,0.035,23,82.13
4801,young_professionals,referral,22.43,3.66,0.7,0.0298,6,15.38
4802,young_professionals,referral,24.5,4.05,0.7,0.0298,28,79.39
4803,young_professionals,partner,62.39,3.64,0.7,0.0315,52,132.52
4804,young_professionals,referral,22.19,7.05,0.7,0.0298,47,231.87
4805,young_professionals,in_app,33.46,5.33,0.7,0.035,5,18.66
4806,young_professionals,in_app,34.01,3.79,0.7,0.035,4,10.62
4807,young_professionals,referral,27.04,3.02,0.7,0.0298,26,55.01
4808,young_professionals,in_app,28.75,4.46,0.7,0.035,49,153.06
4809,young_professionals,referral,27.25,5.57,0.7,0.0298,27,105.2
4810,young_professionals,in_app,30.3,4.67,0.7,0.035,35,114.5
4811,young_professionals,in_app,37.42,6.95,0.7,0.035,13,63.21
4812,young_professionals,in_app,38.79,6.55,0.7,0.035,13,59.57
4813,young_professionals,in_app,33.24,3.96,0.7,0.035,5,13.87
4814,young_professionals,paid_social,62.9,3.93,0.7,0.0368,24,66.08
4815,young_professionals,referral,21.02,4.87,0.7,0.0298,2,6.82
4816,young_professionals,assisted,128.19,3.99,0.7,0.0263,23,64.16
4817,young_professionals,referral,26.04,4.82,0.7,0.0298,39,131.61
4818,young_professionals,in_app,34.03,3.88,0.7,0.035,60,162.83
4819,young_professionals,in_app,33.24,5.05,0.7,0.035,49,173.18
4820,young_professionals,in_app,32.18,4.51,0.7,0.035,1,3.16
4821,young_professionals,in_app,38.1,4.86,0.7,0.035,5,17.0
4822,young_professionals,referral,22.77,5.09,0.7,0.0298,2,7.13
4823,young_professionals,in_app,34.49,5.78,0.7,0.035,3,12.13
4824,young_professionals,in_app,32.9,4.08,0.7,0.035,39,111.28
4825,young_professionals,referral,22.0,3.09,0.7,0.0298,15,32.42
4826,young_professionals,referral,25.71,4.67,0.7,0.0298,60,196.04
4827,young_professionals,referral,27.54,5.0,0.7,0.0298,5,17.5
4828,young_professionals,referral,25.18,5.56,0.7,0.0298,60,233.72
4829,young_professionals,in_app,40.88,4.17,0.7,0.035,19,55.46
4830,young_professionals,paid_social,73.19,3.16,0.7,0.0368,9,19.89
4831,young_professionals,in_app,37.07,5.7,0.7,0.035,4,15.97
4832,young_professionals,referral,27.93,6.07,0.7,0.0298,8,33.99
4833,young_professionals,in_app,34.98,5.49,0.7,0.035,25,96.1
4834,young_professionals,in_app,34.89,4.84,0.7,0.035,9,30.48
4835,young_professionals,referral,26.6,6.26,0.7,0.0298,33,144.68
4836,young_professionals,in_app,31.99,4.86,0.7,0.035,20,67.98
4837,young_professionals,partner,54.72,2.59,0.7,0.0315,5,9.05
4838,young_professionals,assisted,124.15,3.57,0.7,0.0263,17,42.49
4839,young_professionals,referral,23.07,4.3,0.7,0.0298,44,132.58
4840,young_professionals,referral,24.34,4.23,0.7,0.0298,18,53.32
4841,young_professionals,paid_social,75.86,3.16,0.7,0.0368,1,2.21
4842,young_professionals,referral,24.35,4.55,0.7,0.0298,9,28.64
4843,young_professionals,referral,21.68,3.5,0.7,0.0298,17,41.64
4844,young_professionals,referral,25.16,5.83,0.7,0.0298,48,195.85
4845,young_professionals,referral,23.53,4.83,0.7,0.0298,31,104.87
4846,young_professionals,referral,30.02,4.13,0.7,0.0298,24,69.45
4847,young_professionals,referral,27.73,5.65,0.7,0.0298,28,110.7
4848,young_professionals,in_app,34.38,5.89,0.7,0.035,60,247.58
4849,young_professionals,referral,24.55,4.48,0.7,0.0298,57,178.82
4850,young_professionals,in_app,37.94,4.39,0.7,0.035,7,21.51
4851,young_professionals,referral,21.31,2.88,0.7,0.0298,44,88.59
4852,young_professionals,in_app,35.94,3.34,0.7,0.035,16,37.43
4853,young_professionals,in_app,38.79,4.15,0.7,0.035,41,119.04
4854,young_professionals,referral,24.09,4.42,0.7,0.0298,55,170.25
4855,young_professionals,partner,62.9,5.21,0.7,0.0315,6,21.86
4856,young_professionals,paid_social,65.58,5.78,0.7,0.0368,13,52.62
4857,young_professionals,referral,26.09,4.97,0.7,0.0298,3,10.45
4858,young_professionals,in_app,35.02,4.1,0.7,0.035,27,77.41
4859,young_professionals,assisted,107.05,7.22,0.7,0.0263,34,171.91
4860,young_professionals,referral,25.76,6.85,0.7,0.0298,29,139.0
4861,young_professionals,in_app,29.95,5.23,0.7,0.035,15,54.89
4862,young_professionals,paid_social,72.22,4.45,0.7,0.0368,4,12.47
4863,young_professionals,referral,25.04,6.42,0.7,0.0298,9,40.46
4864,young_professionals,in_app,34.78,5.83,0.7,0.035,8,32.66
4865,young_professionals,in_app,28.25,4.26,0.7,0.035,22,65.6
4866,young_professionals,referral,25.29,4.82,0.7,0.0298,60,202.25
4867,young_professionals,referral,21.01,4.89,0.7,0.0298,32,109.49
4868,young_professionals,referral,23.76,6.37,0.7,0.0298,39,173.91
4869,young_professionals,referral,25.55,6.03,0.7,0.0298,14,59.07
4870,young_professionals,in_app,34.77,5.37,0.7,0.035,26,97.65
4871,young_professionals,referral,23.0,5.96,0.7,0.0298,25,104.24
4872,young_professionals,referral,26.3,4.59,0.7,0.0298,60,192.71
4873,young_professionals,in_app,37.58,2.95,0.7,0.035,60,123.88
4874,young_professionals,in_app,28.89,3.28,0.7,0.035,46,105.67
4875,young_professionals,in_app,35.87,5.65,0.7,0.035,17,67.24
4876,young_professionals,in_app,32.24,4.84,0.7,0.035,19,64.39
4877,young_professionals,referral,24.46,3.99,0.7,0.0298,6,16.77
4878,young_professionals,in_app,30.86,4.78,0.7,0.035,3,10.03
4879,young_professionals,referral,23.15,4.49,0.7,0.0298,7,22.0
4880,young_professionals,referral,25.02,4.28,0.7,0.0298,16,47.97
4881,young_professionals,referral,25.49,5.26,0.7,0.0298,38,139.88
4882,young_professionals,in_app,36.63,4.61,0.7,0.035,9,29.06
4883,young_professionals,in_app,32.96,5.93,0.7,0.035,33,136.9
4884,young_professionals,referral,29.01,3.64,0.7,0.0298,10,25.48
4885,young_professionals,paid_social,63.69,4.0,0.7,0.0368,44,123.05
4886,young_professionals,in_app,39.03,4.06,0.7,0.035,9,25.6
4887,young_professionals,referral,26.1,3.1,0.7,0.0298,30,65.0
4888,young_professionals,in_app,36.57,4.38,0.7,0.035,10,30.66
4889,young_professionals,referral,22.19,4.65,0.7,0.0298,18,58.64
4890,young_professionals,paid_social,63.93,2.62,0.7,0.0368,31,56.93
4891,young_professionals,referral,24.11,4.8,0.7,0.0298,11,36.98
4892,young_professionals,referral,25.8,4.31,0.7,0.0298,38,114.52
4893,young_professionals,referral,27.49,4.13,0.7,0.0298,16,46.29
4894,young_professionals,referral,24.35,4.14,0.7,0.0298,23,66.65
4895,young_professionals,in_app,35.65,4.48,0.7,0.035,16,50.2
4896,young_professionals,referral,28.06,4.03,0.7,0.0298,30,84.58
4897,young_professionals,referral,22.32,5.68,0.7,0.0298,6,23.86
4898,young_professionals,in_app,37.16,3.17,0.7,0.035,28,62.18
4899,young_professionals,paid_social,77.81,3.92,0.7,0.0368,60,164.47
4900,young_professionals,in_app,33.76,5.27,0.7,0.035,60,221.41
4901,young_professionals,referral,24.47,3.91,0.7,0.0298,17,46.59
4902,young_professionals,referral,23.98,3.81,0.7,0.0298,15,40.03
4903,young_professionals,referral,26.26,5.48,0.7,0.0298,14,53.75
4904,young_professionals,paid_social,69.18,3.7,0.7,0.0368,48,124.43
4905,young_professionals,in_app,33.76,4.25,0.7,0.035,60,178.57
4906,young_professionals,in_app,35.07,3.86,0.7,0.035,60,162.0
4907,young_professionals,paid_social,67.72,4.36,0.7,0.0368,17,51.86
4908,young_professionals,referral,23.49,3.78,0.7,0.0298,7,18.52
4909,young_professionals,in_app,34.22,1.97,0.7,0.035,25,34.53
4910,young_professionals,referral,19.53,3.84,0.7,0.0298,60,161.32
4911,young_professionals,referral,23.74,6.27,0.7,0.0298,8,35.13
4912,young_professionals,referral,26.06,3.99,0.7,0.0298,17,47.52
4913,young_professionals,referral,29.23,3.79,0.7,0.0298,8,21.21
4914,young_professionals,paid_social,70.98,5.58,0.7,0.0368,1,3.9
4915,young_professionals,referral,20.83,5.2,0.7,0.0298,29,105.54
4916,young_professionals,in_app,34.55,4.11,0.7,0.035,4,11.49
4917,young_professionals,in_app,33.09,5.37,0.7,0.035,60,225.42
4918,young_professionals,in_app,39.57,4.67,0.7,0.035,14,45.8
4919,young_professionals,paid_social,73.98,4.18,0.7,0.0368,14,40.94
4920,young_professionals,referral,24.2,5.11,0.7,0.0298,60,214.59
4921,young_professionals,referral,25.69,3.3,0.7,0.0298,23,53.15
4922,young_professionals,referral,26.33,4.44,0.7,0.0298,2,6.21
4923,young_professionals,referral,24.47,4.27,0.7,0.0298,60,179.53
4924,young_professionals,paid_social,71.17,5.42,0.7,0.0368,60,227.77
4925,young_professionals,referral,24.41,4.44,0.7,0.0298,8,24.85
